replicate,ob,dataset,n_events,b3_event_direction_abs_z,k8_local_event_direction_abs_z,k8_local_non_event_direction_abs_median_z,k8_local_event_minus_non_event_direction_z,k8_p_non_event_direction_ge_event,k8_local_to_b3_direction_ratio,k8_pass,k10_local_event_direction_abs_z,k10_local_non_event_direction_abs_median_z,k10_local_event_minus_non_event_direction_z,k10_p_non_event_direction_ge_event,k10_local_to_b3_direction_ratio,k10_pass,both_pass,any_pass
201,1,Ob1.txt,28,0.040284432397436926,0.3131318582125139,0.2215121163528851,0.09161974185962879,0.3,7.7730239593108115,True,0.36795762524089076,0.24804176106503184,0.11991586417585892,0.2,9.133990560192226,True,True,True
201,2,Ob2.txt,43,0.28953537875733626,0.40993696465125423,0.21454699402960992,0.19538997062164432,0.175,1.4158441238189003,True,0.31512813513273147,0.16089197541559297,0.1542361597171385,0.2,1.0883925014111828,True,True,True
201,3,Ob3.txt,40,0.3279552422878754,0.6028284009152771,0.2693850128058297,0.3334433881094474,0.125,1.8381422925574737,True,0.3233931910629159,0.24497352544570458,0.07841966561721134,0.325,0.9860894090512662,True,True,True
201,4,Ob4.txt,58,0.3935085321297904,0.37570306956962884,0.2263590778673035,0.14934399170232535,0.2,0.9547520292284569,True,0.3653512021715564,0.255982603488064,0.10936859868349241,0.35,0.9284454397828739,True,True,True
201,5,Ob5.txt,93,0.2552300573213173,0.26490763868506517,0.2135657757304964,0.05134186295456877,0.325,1.0379170912129854,True,0.09227368994548507,0.16618692189548717,-0.0739132319500021,0.775,0.36153143918045183,False,False,True
201,6,Ob6.txt,112,0.07013985784903981,0.2067544270294434,0.17952865899431814,0.027225768035125275,0.475,2.9477451675826827,False,0.13984944570564256,0.1707162209607866,-0.03086677525514403,0.55,1.993865542280352,False,False,False
201,7,Ob7.txt,33,0.5554827260217955,0.16251540854873386,0.31457574968541846,-0.1520603411366846,0.775,0.29256608880103546,False,0.016135198949279686,0.4224337706723487,-0.40629857172306905,0.975,0.02904716599350488,False,False,False
201,8,Ob8.txt,84,0.12756537060776685,0.013852339270575692,0.177193448014539,-0.16334110874396332,0.975,0.1085901228881962,False,0.09237924673795966,0.38928562176155557,-0.2969063750235959,0.975,0.7241718210657958,False,False,False
201,9,Ob9.txt,37,0.14176682255642525,0.12907397302823823,0.262077277102691,-0.1330033040744528,0.675,0.9104667135843079,False,0.20946536114478145,0.18717484389456854,0.022290517250212916,0.475,1.4775344284902145,False,False,False
201,10,Ob10.txt,36,0.1294528379869476,0.22823079389469,0.20290594619398447,0.025324847700705533,0.45,1.7630420270716811,False,0.2145648323722697,0.19886468898650517,0.01570014338576453,0.475,1.6574749206649586,False,False,False
201,11,Ob11.txt,119,0.1635637737509697,0.12216034087737865,0.21313791154775424,-0.0909775706703756,0.75,0.7468667301805539,False,0.04798623905860133,0.17808108012132118,-0.13009484106271985,0.75,0.29337938321025586,False,False,False
201,12,Ob12.txt,91,0.6588262403921358,0.3571148698213392,0.1766350202468235,0.1804798495745157,0.325,0.5420471255194437,True,0.6602724374325665,0.3193567535882628,0.34091568384430365,0.15,1.0021951114751744,True,True,True
201,13,Ob13.txt,102,0.12764286979979933,0.4367848132058864,0.33542586090285625,0.10135895230303016,0.5,3.4219288072334857,False,0.16421715884107618,0.422178135759319,-0.2579609769182428,0.5,1.2865360916645134,False,False,False
201,14,Ob14.txt,47,0.33244273909034955,0.012311632448712126,0.2043132183947965,-0.19200158594608435,1.0,0.03703384373020141,False,0.6323518997332229,0.1990796077863871,0.4332722919468358,0.025,1.9021377981167626,True,False,True
201,15,Ob15.txt,96,0.2940184909904438,0.25911009036971167,0.2883071699146811,-0.029197079544969418,0.575,0.8812714108451541,False,0.24154013954433473,0.3153479916930448,-0.07380785214871005,0.65,0.8215134317935986,False,False,False
201,16,Ob16.txt,84,0.05186013412355517,0.3048188655914572,0.1718363966788672,0.13298246891259002,0.275,5.8777107067489585,True,0.5076513586295506,0.23139620750629494,0.2762551511232556,0.175,9.788855490039554,True,True,True
201,17,Ob17.txt,122,0.2197763360874262,0.1245926888350404,0.21235817668174095,-0.08776548784670055,0.725,0.5669067518965186,False,0.02046228843566239,0.2281000572275729,-0.2076377687919105,0.975,0.09310505762332197,False,False,False
201,18,Ob18.txt,103,0.5151384435666614,0.275566747915293,0.036666736842423275,0.23890001107286973,0.0,0.5349372607630541,True,0.08671111989974667,0.05468905032740429,0.03202206957234238,0.4,0.16832585683061302,False,False,True
201,19,Ob19.txt,143,0.08600189838214906,0.5136227200666458,0.09586402143690334,0.41775869862974246,0.0,5.972225377913933,True,0.43736006586997145,0.09838498046632649,0.33897508540364496,0.05,5.085469903542872,True,True,True
202,1,Ob1.txt,28,0.26064553330254653,0.12597126091944266,0.2183687907422014,-0.09239752982275873,0.675,0.4833048904514333,False,0.6856881514260984,0.2564820161298069,0.4292061352962915,0.05,2.6307304895579393,True,False,True
202,2,Ob2.txt,43,0.020917116896023352,0.9253278734666742,0.20176378014310495,0.7235640933235693,0.025,44.23783057992053,True,0.2550729796065676,0.20079182467212808,0.054281154934439524,0.4,12.194461639933785,False,False,True
202,3,Ob3.txt,40,0.24196713228952688,0.12813393663349118,0.22522297477703215,-0.09708903814354097,0.7,0.5295509990182135,False,0.07894012462173661,0.3020527132130155,-0.22311258859127892,0.9,0.32624317143735226,False,False,False
202,4,Ob4.txt,58,0.39090004238697557,0.061423436561435826,0.21359626158200004,-0.15217282502056423,0.8,0.15713335866213352,False,0.29168782534924886,0.1900413663729586,0.10164645897629027,0.2,0.7461954303409604,True,False,True
202,5,Ob5.txt,93,0.11929782893361746,0.35583219776846137,0.2181443984245739,0.13768779934388747,0.275,2.9827214874669847,True,0.3233535036387543,0.17482792050287554,0.14852558313587877,0.25,2.7104726593028143,True,True,True
202,6,Ob6.txt,112,0.10540131601704841,0.17931129127758944,0.17440675217946638,0.004904539098123051,0.475,1.701224406425687,False,0.03498348246425281,0.15988195238055003,-0.12489846991629722,0.875,0.3319074541592471,False,False,False
202,7,Ob7.txt,33,0.6310866363865418,0.24591028557239586,0.30563685699764165,-0.05972657142524579,0.6,0.3896616904779066,False,0.7399442367122575,0.33643847108333425,0.40350576562892326,0.125,1.1724923236356413,True,False,True
202,8,Ob8.txt,84,0.692246136566672,0.17388998650969614,0.2917899680693489,-0.11789998155965278,0.625,0.2511967598290068,False,0.3797431939526681,0.2695159360617947,0.1102272578908734,0.375,0.5485667219987352,False,False,False
202,9,Ob9.txt,37,1.1061388913344259,0.8820568936336445,0.24748692108372786,0.6345699725499166,0.05,0.7974196554734162,True,0.8375793975258845,0.2921619016556591,0.5454174958702254,0.0,0.757209970725687,True,True,True
202,10,Ob10.txt,36,0.1980869247430624,0.10055588583871611,0.2734577134985132,-0.1729018276597971,0.85,0.507635150422708,False,0.0031865598822767155,0.2911159376502597,-0.287929377767983,1.0,0.016086674506204723,False,False,False
202,11,Ob11.txt,119,0.03586382732042065,0.0349024069310437,0.16234611010308556,-0.12744370317204184,0.85,0.9731924766203208,False,0.23181500138185532,0.15366820785198734,0.07814679352986798,0.325,6.463755229210053,True,False,True
202,12,Ob12.txt,91,0.05521714570106431,0.12388831618709731,0.24217924763154597,-0.11829093144444866,0.85,2.2436566507404483,False,0.10434413607557308,0.2704859306232684,-0.16614179454769534,0.725,1.8897053578334788,False,False,False
