ob,variable,event_type,relative_time_sec,median_value_z,q25_value_z,q75_value_z,n_events
18,shell_edge_minus_core,high_to_low,-0.5,-0.029871528272926398,-0.5355653778397449,0.5580152140214022,54
18,shell_edge_minus_core,low_to_high,-0.5,-0.1468868732410303,-0.4657481731866451,0.46755590718978246,49
18,shell_edge_minus_core,high_to_low,-0.45,0.0853563691764304,-0.7169737553541328,0.8202101216866424,54
18,shell_edge_minus_core,low_to_high,-0.45,-0.025974225605908834,-0.7091628753029391,0.45159225952396853,49
18,shell_edge_minus_core,high_to_low,-0.4,0.14270497191061382,-0.4273809790982768,0.9021819112925639,54
18,shell_edge_minus_core,low_to_high,-0.4,0.03756693592683824,-0.9498155469425684,0.7261861563364644,49
18,shell_edge_minus_core,high_to_low,-0.35,0.14109766210005048,-0.5312432128897353,0.5334266898974591,54
18,shell_edge_minus_core,low_to_high,-0.35,-0.06384342797020597,-0.7693901400363393,0.697898676593438,49
18,shell_edge_minus_core,high_to_low,-0.3,-0.10594686106099269,-0.6460207174977057,0.8185484516845513,54
18,shell_edge_minus_core,low_to_high,-0.3,-0.1377024311023495,-0.8421762317006274,0.8317198949114137,49
18,shell_edge_minus_core,high_to_low,-0.25,-0.24112882689122506,-0.8352868231921805,0.6136306178683533,54
18,shell_edge_minus_core,low_to_high,-0.25,-0.0425912044861549,-0.6300438267371887,0.8135921453748922,49
18,shell_edge_minus_core,high_to_low,-0.2,-0.2791768715869488,-1.0879038198622561,0.429257899076672,54
18,shell_edge_minus_core,low_to_high,-0.2,0.3000903184512688,-0.5827325420765959,0.7494909708960601,49
18,shell_edge_minus_core,high_to_low,-0.15,-0.20866418866281794,-0.7719792749012431,0.5365574948733278,54
18,shell_edge_minus_core,low_to_high,-0.15,0.004719156588646134,-0.9522243878686257,0.871198703459864,49
18,shell_edge_minus_core,high_to_low,-0.1,-0.22474909558474626,-0.8356890143666941,0.5405737980268641,54
18,shell_edge_minus_core,low_to_high,-0.1,-0.14551768924399394,-1.0887813497124947,0.5633709990460258,49
18,shell_edge_minus_core,high_to_low,-0.05,-0.16109703553495508,-0.9668139291308759,0.3279384522966816,54
18,shell_edge_minus_core,low_to_high,-0.05,-0.0026883037863313,-0.6068656378401401,0.7440121521228507,49
18,shell_edge_minus_core,high_to_low,-0.0,0.1400442701760842,-0.6413355735166193,0.5681249552988,54
18,shell_edge_minus_core,low_to_high,-0.0,0.1598974366694063,-0.3954103865859668,0.5051726789833969,49
18,shell_edge_minus_core,high_to_low,0.05,0.07028030037214315,-0.7742498232233717,0.6600219088895326,54
18,shell_edge_minus_core,low_to_high,0.05,0.24464863917538535,-0.4800869266752581,0.8459132949108084,49
18,shell_edge_minus_core,high_to_low,0.1,0.2779036750985738,-0.3383571400066975,0.6547940914406571,54
18,shell_edge_minus_core,low_to_high,0.1,-0.1005646815271807,-0.6436277237080692,0.6657182896122276,49
18,shell_edge_minus_core,high_to_low,0.15,0.2816530596393685,-0.4540978085603893,0.9023237774471735,54
18,shell_edge_minus_core,low_to_high,0.15,0.12966274533963282,-0.7220233474203509,0.6930384093362925,49
18,shell_edge_minus_core,high_to_low,0.2,0.11277765802173086,-0.43996164785899516,0.6609842263562034,54
