spectral_set,run_frames,run_duration_sec,partition_id,ob,dataset
low,47,0.46999999999998593,eig3,4,Ob4.txt
high,66,0.6599999999999802,eig3,4,Ob4.txt
low,54,0.5399999999999838,eig3,4,Ob4.txt
high,82,0.8199999999999754,eig3,4,Ob4.txt
low,68,0.6799999999999796,eig3,4,Ob4.txt
high,46,0.4599999999999862,eig3,4,Ob4.txt
low,16,0.1599999999999952,eig3,4,Ob4.txt
high,11,0.1099999999999967,eig3,4,Ob4.txt
low,24,0.2399999999999928,eig3,4,Ob4.txt
high,9,0.0899999999999973,eig3,4,Ob4.txt
low,5,0.049999999999998504,eig3,4,Ob4.txt
high,1,0.0099999999999997,eig3,4,Ob4.txt
low,16,0.1599999999999952,eig3,4,Ob4.txt
high,122,1.2199999999999633,eig3,4,Ob4.txt
low,7,0.0699999999999979,eig3,4,Ob4.txt
high,21,0.2099999999999937,eig3,4,Ob4.txt
low,4,0.0399999999999988,eig3,4,Ob4.txt
high,1,0.0099999999999997,eig3,4,Ob4.txt
low,164,1.6399999999999508,eig3,4,Ob4.txt
high,2,0.0199999999999994,eig3,4,Ob4.txt
low,9,0.0899999999999973,eig3,4,Ob4.txt
high,223,2.229999999999933,eig3,4,Ob4.txt
low,36,0.3599999999999892,eig3,4,Ob4.txt
high,84,0.8399999999999748,eig3,4,Ob4.txt
low,8,0.0799999999999976,eig3,4,Ob4.txt
high,141,1.4099999999999577,eig3,4,Ob4.txt
low,29,0.2899999999999913,eig3,4,Ob4.txt
high,1,0.0099999999999997,eig3,4,Ob4.txt
low,60,0.599999999999982,eig3,4,Ob4.txt
high,98,0.9799999999999706,eig3,4,Ob4.txt
low,4,0.0399999999999988,eig3,4,Ob4.txt
high,2,0.0199999999999994,eig3,4,Ob4.txt
low,82,0.8199999999999754,eig3,4,Ob4.txt
high,92,0.9199999999999724,eig3,4,Ob4.txt
low,42,0.4199999999999874,eig3,4,Ob4.txt
high,36,0.3599999999999892,eig3,4,Ob4.txt
low,88,0.8799999999999736,eig3,4,Ob4.txt
high,24,0.2399999999999928,eig3,4,Ob4.txt
low,45,0.4499999999999865,eig3,4,Ob4.txt
high,38,0.3799999999999886,eig3,4,Ob4.txt
low,2,0.0199999999999994,eig3,4,Ob4.txt
high,1,0.0099999999999997,eig3,4,Ob4.txt
low,12,0.1199999999999964,eig3,4,Ob4.txt
high,12,0.1199999999999964,eig3,4,Ob4.txt
low,96,0.9599999999999712,eig3,4,Ob4.txt
high,24,0.2399999999999928,eig3,4,Ob4.txt
low,27,0.2699999999999919,eig3,4,Ob4.txt
high,40,0.39999999999998803,eig3,4,Ob4.txt
low,15,0.1499999999999955,eig3,4,Ob4.txt
high,5,0.049999999999998504,eig3,4,Ob4.txt
low,8,0.0799999999999976,eig3,4,Ob4.txt
high,17,0.1699999999999949,eig3,4,Ob4.txt
low,5,0.049999999999998504,eig3,4,Ob4.txt
high,4,0.0399999999999988,eig3,4,Ob4.txt
low,87,0.8699999999999739,eig3,4,Ob4.txt
high,8,0.0799999999999976,eig3,4,Ob4.txt
low,2,0.0199999999999994,eig3,4,Ob4.txt
high,23,0.2299999999999931,eig3,4,Ob4.txt
low,3,0.0299999999999991,eig3,4,Ob4.txt
high,50,0.499999999999985,eig3,4,Ob4.txt
low,7,0.0699999999999979,eig3,4,Ob4.txt
high,59,0.5899999999999823,eig3,4,Ob4.txt
low,127,1.2699999999999618,eig3,4,Ob4.txt
high,17,0.1699999999999949,eig3,4,Ob4.txt
low,158,1.5799999999999526,eig3,4,Ob4.txt
high,60,0.599999999999982,eig3,4,Ob4.txt
low,19,0.1899999999999943,eig3,4,Ob4.txt
high,32,0.3199999999999904,eig3,4,Ob4.txt
low,10,0.09999999999999701,eig3,4,Ob4.txt
high,100,0.99999999999997,eig3,4,Ob4.txt
low,6,0.0599999999999982,eig3,4,Ob4.txt
high,1,0.0099999999999997,eig3,4,Ob4.txt
low,7,0.0699999999999979,eig3,4,Ob4.txt
high,47,0.46999999999998593,eig3,4,Ob4.txt
low,62,0.6199999999999815,eig3,4,Ob4.txt
high,32,0.3199999999999904,eig3,4,Ob4.txt
low,90,0.899999999999973,eig3,4,Ob4.txt
high,113,1.1299999999999661,eig3,4,Ob4.txt
low,112,1.1199999999999664,eig3,4,Ob4.txt
high,17,0.1699999999999949,eig3,4,Ob4.txt
low,1,0.0099999999999997,eig3,4,Ob4.txt
high,76,0.7599999999999772,eig3,4,Ob4.txt
low,11,0.1099999999999967,eig3,4,Ob4.txt
high,24,0.2399999999999928,eig3,4,Ob4.txt
low,306,3.059999999999908,eig3,4,Ob4.txt
high,3,0.0299999999999991,eig3,4,Ob4.txt
low,7,0.0699999999999979,eig3,4,Ob4.txt
high,104,1.0399999999999687,eig3,4,Ob4.txt
low,93,0.9299999999999721,eig3,4,Ob4.txt
high,4,0.0399999999999988,eig3,4,Ob4.txt
low,2,0.0199999999999994,eig3,4,Ob4.txt
high,5,0.049999999999998504,eig3,4,Ob4.txt
low,10,0.09999999999999701,eig3,4,Ob4.txt
high,4,0.0399999999999988,eig3,4,Ob4.txt
low,63,0.6299999999999811,eig3,4,Ob4.txt
high,147,1.469999999999956,eig3,4,Ob4.txt
low,31,0.3099999999999907,eig3,4,Ob4.txt
high,3,0.0299999999999991,eig3,4,Ob4.txt
low,15,0.1499999999999955,eig3,4,Ob4.txt
high,2,0.0199999999999994,eig3,4,Ob4.txt
low,1,0.0099999999999997,eig3,4,Ob4.txt
high,9,0.0899999999999973,eig3,4,Ob4.txt
low,6,0.0599999999999982,eig3,4,Ob4.txt
high,97,0.9699999999999709,eig3,4,Ob4.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,41,0.4099999999999877,eig3,5,Ob5.txt
high,20,0.19999999999999402,eig3,5,Ob5.txt
low,39,0.3899999999999883,eig3,5,Ob5.txt
high,157,1.569999999999953,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,2,0.0199999999999994,eig3,5,Ob5.txt
low,56,0.5599999999999832,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,6,0.0599999999999982,eig3,5,Ob5.txt
high,18,0.1799999999999946,eig3,5,Ob5.txt
low,2,0.0199999999999994,eig3,5,Ob5.txt
high,62,0.6199999999999815,eig3,5,Ob5.txt
low,13,0.1299999999999961,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,8,0.0799999999999976,eig3,5,Ob5.txt
high,8,0.0799999999999976,eig3,5,Ob5.txt
low,40,0.39999999999998803,eig3,5,Ob5.txt
high,43,0.4299999999999871,eig3,5,Ob5.txt
low,38,0.3799999999999886,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,2,0.0199999999999994,eig3,5,Ob5.txt
high,80,0.7999999999999761,eig3,5,Ob5.txt
low,61,0.6099999999999817,eig3,5,Ob5.txt
high,20,0.19999999999999402,eig3,5,Ob5.txt
low,203,2.029999999999939,eig3,5,Ob5.txt
high,100,0.99999999999997,eig3,5,Ob5.txt
low,6,0.0599999999999982,eig3,5,Ob5.txt
high,18,0.1799999999999946,eig3,5,Ob5.txt
low,47,0.46999999999998593,eig3,5,Ob5.txt
high,75,0.7499999999999775,eig3,5,Ob5.txt
low,17,0.1699999999999949,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,16,0.1599999999999952,eig3,5,Ob5.txt
high,22,0.2199999999999934,eig3,5,Ob5.txt
low,18,0.1799999999999946,eig3,5,Ob5.txt
high,37,0.3699999999999889,eig3,5,Ob5.txt
low,72,0.7199999999999784,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,23,0.2299999999999931,eig3,5,Ob5.txt
high,12,0.1199999999999964,eig3,5,Ob5.txt
low,27,0.2699999999999919,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,4,0.0399999999999988,eig3,5,Ob5.txt
high,10,0.09999999999999701,eig3,5,Ob5.txt
low,164,1.6399999999999508,eig3,5,Ob5.txt
high,30,0.299999999999991,eig3,5,Ob5.txt
low,17,0.1699999999999949,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,32,0.3199999999999904,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,131,1.3099999999999608,eig3,5,Ob5.txt
high,12,0.1199999999999964,eig3,5,Ob5.txt
low,22,0.2199999999999934,eig3,5,Ob5.txt
high,44,0.4399999999999868,eig3,5,Ob5.txt
low,44,0.4399999999999868,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,19,0.1899999999999943,eig3,5,Ob5.txt
high,29,0.2899999999999913,eig3,5,Ob5.txt
low,10,0.09999999999999701,eig3,5,Ob5.txt
high,11,0.1099999999999967,eig3,5,Ob5.txt
low,22,0.2199999999999934,eig3,5,Ob5.txt
high,21,0.2099999999999937,eig3,5,Ob5.txt
low,12,0.1199999999999964,eig3,5,Ob5.txt
high,51,0.5099999999999847,eig3,5,Ob5.txt
low,40,0.39999999999998803,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,55,0.5499999999999835,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,9,0.0899999999999973,eig3,5,Ob5.txt
low,2,0.0199999999999994,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,183,1.8299999999999452,eig3,5,Ob5.txt
high,302,3.0199999999999094,eig3,5,Ob5.txt
low,31,0.3099999999999907,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,6,0.0599999999999982,eig3,5,Ob5.txt
high,13,0.1299999999999961,eig3,5,Ob5.txt
low,33,0.3299999999999901,eig3,5,Ob5.txt
high,314,3.139999999999906,eig3,5,Ob5.txt
low,31,0.3099999999999907,eig3,5,Ob5.txt
high,65,0.6499999999999805,eig3,5,Ob5.txt
low,10,0.09999999999999701,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,17,0.1699999999999949,eig3,5,Ob5.txt
high,49,0.4899999999999853,eig3,5,Ob5.txt
low,20,0.19999999999999402,eig3,5,Ob5.txt
high,21,0.2099999999999937,eig3,5,Ob5.txt
low,14,0.1399999999999958,eig3,5,Ob5.txt
high,2,0.0199999999999994,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,28,0.2799999999999916,eig3,5,Ob5.txt
low,17,0.1699999999999949,eig3,5,Ob5.txt
high,115,1.1499999999999655,eig3,5,Ob5.txt
low,57,0.5699999999999829,eig3,5,Ob5.txt
high,28,0.2799999999999916,eig3,5,Ob5.txt
low,59,0.5899999999999823,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,4,0.0399999999999988,eig3,5,Ob5.txt
high,9,0.0899999999999973,eig3,5,Ob5.txt
low,72,0.7199999999999784,eig3,5,Ob5.txt
high,23,0.2299999999999931,eig3,5,Ob5.txt
low,118,1.1799999999999646,eig3,5,Ob5.txt
high,51,0.5099999999999847,eig3,5,Ob5.txt
low,77,0.7699999999999769,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,17,0.1699999999999949,eig3,5,Ob5.txt
low,67,0.66999999999998,eig3,5,Ob5.txt
high,13,0.1299999999999961,eig3,5,Ob5.txt
low,52,0.5199999999999844,eig3,5,Ob5.txt
high,28,0.2799999999999916,eig3,5,Ob5.txt
low,97,0.9699999999999709,eig3,5,Ob5.txt
high,49,0.4899999999999853,eig3,5,Ob5.txt
low,29,0.2899999999999913,eig3,5,Ob5.txt
high,61,0.6099999999999817,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,162,1.6199999999999515,eig3,5,Ob5.txt
high,18,0.1799999999999946,eig3,5,Ob5.txt
low,31,0.3099999999999907,eig3,5,Ob5.txt
high,26,0.2599999999999922,eig3,5,Ob5.txt
low,19,0.1899999999999943,eig3,5,Ob5.txt
high,88,0.8799999999999736,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,65,0.6499999999999805,eig3,5,Ob5.txt
low,66,0.6599999999999802,eig3,5,Ob5.txt
high,17,0.1699999999999949,eig3,5,Ob5.txt
low,2,0.0199999999999994,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,13,0.1299999999999961,eig3,5,Ob5.txt
high,173,1.729999999999948,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,10,0.09999999999999701,eig3,5,Ob5.txt
low,11,0.1099999999999967,eig3,5,Ob5.txt
high,146,1.4599999999999562,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,151,1.5099999999999547,eig3,5,Ob5.txt
low,27,0.2699999999999919,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,2,0.0199999999999994,eig3,5,Ob5.txt
high,29,0.2899999999999913,eig3,5,Ob5.txt
low,93,0.9299999999999721,eig3,5,Ob5.txt
high,63,0.6299999999999811,eig3,5,Ob5.txt
low,55,0.5499999999999835,eig3,5,Ob5.txt
high,51,0.5099999999999847,eig3,5,Ob5.txt
low,31,0.3099999999999907,eig3,5,Ob5.txt
high,142,1.4199999999999575,eig3,5,Ob5.txt
low,14,0.1399999999999958,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,6,0.0599999999999982,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,13,0.1299999999999961,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,47,0.46999999999998593,eig3,5,Ob5.txt
high,32,0.3199999999999904,eig3,5,Ob5.txt
low,10,0.09999999999999701,eig3,5,Ob5.txt
high,14,0.1399999999999958,eig3,5,Ob5.txt
low,23,0.2299999999999931,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,18,0.1799999999999946,eig3,5,Ob5.txt
low,7,0.0699999999999979,eig3,5,Ob5.txt
high,36,0.3599999999999892,eig3,5,Ob5.txt
low,329,3.2899999999999014,eig3,5,Ob5.txt
high,69,0.6899999999999793,eig3,5,Ob5.txt
low,67,0.66999999999998,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,24,0.2399999999999928,eig3,5,Ob5.txt
high,5,0.049999999999998504,eig3,5,Ob5.txt
low,40,0.39999999999998803,eig3,5,Ob5.txt
high,32,0.3199999999999904,eig3,5,Ob5.txt
low,10,0.09999999999999701,eig3,5,Ob5.txt
high,14,0.1399999999999958,eig3,5,Ob5.txt
low,13,0.1299999999999961,eig3,5,Ob5.txt
high,35,0.3499999999999895,eig3,5,Ob5.txt
low,22,0.2199999999999934,eig3,5,Ob5.txt
high,11,0.1099999999999967,eig3,5,Ob5.txt
low,10,0.09999999999999701,eig3,5,Ob5.txt
high,5,0.049999999999998504,eig3,5,Ob5.txt
low,16,0.1599999999999952,eig3,5,Ob5.txt
high,38,0.3799999999999886,eig3,5,Ob5.txt
low,7,0.0699999999999979,eig3,5,Ob5.txt
high,62,0.6199999999999815,eig3,5,Ob5.txt
low,13,0.1299999999999961,eig3,5,Ob5.txt
high,8,0.0799999999999976,eig3,5,Ob5.txt
low,98,0.9799999999999706,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,8,0.0799999999999976,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,51,0.5099999999999847,eig3,5,Ob5.txt
high,42,0.4199999999999874,eig3,5,Ob5.txt
low,8,0.0799999999999976,eig3,5,Ob5.txt
high,61,0.6099999999999817,eig3,5,Ob5.txt
low,40,0.39999999999998803,eig3,5,Ob5.txt
high,13,0.1299999999999961,eig3,5,Ob5.txt
low,2,0.0199999999999994,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,36,0.3599999999999892,eig3,5,Ob5.txt
high,50,0.499999999999985,eig3,5,Ob5.txt
low,106,1.0599999999999683,eig3,5,Ob5.txt
high,45,0.4499999999999865,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,42,0.4199999999999874,eig3,5,Ob5.txt
high,90,0.899999999999973,eig3,5,Ob5.txt
low,15,0.1499999999999955,eig3,5,Ob5.txt
high,54,0.5399999999999838,eig3,5,Ob5.txt
low,29,0.2899999999999913,eig3,5,Ob5.txt
high,12,0.1199999999999964,eig3,5,Ob5.txt
low,32,0.3199999999999904,eig3,5,Ob5.txt
high,111,1.1099999999999668,eig3,5,Ob5.txt
low,7,0.0699999999999979,eig3,5,Ob5.txt
high,78,0.7799999999999766,eig3,5,Ob5.txt
low,6,0.0599999999999982,eig3,5,Ob5.txt
high,68,0.6799999999999796,eig3,5,Ob5.txt
low,123,1.2299999999999631,eig3,5,Ob5.txt
high,122,1.2199999999999633,eig3,5,Ob5.txt
low,42,0.4199999999999874,eig3,5,Ob5.txt
high,10,0.09999999999999701,eig3,5,Ob5.txt
low,11,0.1099999999999967,eig3,5,Ob5.txt
high,60,0.599999999999982,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,29,0.2899999999999913,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,80,0.7999999999999761,eig3,5,Ob5.txt
low,22,0.2199999999999934,eig3,5,Ob5.txt
high,2,0.0199999999999994,eig3,5,Ob5.txt
low,44,0.4399999999999868,eig3,5,Ob5.txt
high,44,0.4399999999999868,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,32,0.3199999999999904,eig3,5,Ob5.txt
low,3,0.0299999999999991,eig3,5,Ob5.txt
high,21,0.2099999999999937,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,63,0.6299999999999811,eig3,5,Ob5.txt
low,49,0.4899999999999853,eig3,5,Ob5.txt
high,2,0.0199999999999994,eig3,5,Ob5.txt
low,60,0.599999999999982,eig3,5,Ob5.txt
high,81,0.8099999999999757,eig3,5,Ob5.txt
low,15,0.1499999999999955,eig3,5,Ob5.txt
high,72,0.7199999999999784,eig3,5,Ob5.txt
low,28,0.2799999999999916,eig3,5,Ob5.txt
high,11,0.1099999999999967,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,2,0.0199999999999994,eig3,5,Ob5.txt
low,103,1.0299999999999692,eig3,5,Ob5.txt
high,91,0.9099999999999727,eig3,5,Ob5.txt
low,6,0.0599999999999982,eig3,5,Ob5.txt
high,18,0.1799999999999946,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,16,0.1599999999999952,eig3,5,Ob5.txt
low,20,0.19999999999999402,eig3,5,Ob5.txt
high,14,0.1399999999999958,eig3,5,Ob5.txt
low,29,0.2899999999999913,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,179,1.7899999999999463,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,28,0.2799999999999916,eig3,5,Ob5.txt
low,51,0.5099999999999847,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,25,0.2499999999999925,eig3,5,Ob5.txt
high,22,0.2199999999999934,eig3,5,Ob5.txt
low,72,0.7199999999999784,eig3,5,Ob5.txt
high,11,0.1099999999999967,eig3,5,Ob5.txt
low,26,0.2599999999999922,eig3,5,Ob5.txt
high,18,0.1799999999999946,eig3,5,Ob5.txt
low,29,0.2899999999999913,eig3,5,Ob5.txt
high,18,0.1799999999999946,eig3,5,Ob5.txt
low,56,0.5599999999999832,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,25,0.2499999999999925,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,115,1.1499999999999655,eig3,5,Ob5.txt
high,24,0.2399999999999928,eig3,5,Ob5.txt
low,32,0.3199999999999904,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,11,0.1099999999999967,eig3,5,Ob5.txt
high,45,0.4499999999999865,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,13,0.1299999999999961,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,32,0.3199999999999904,eig3,5,Ob5.txt
low,22,0.2199999999999934,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,1,0.0099999999999997,eig3,5,Ob5.txt
high,25,0.2499999999999925,eig3,5,Ob5.txt
low,41,0.4099999999999877,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,4,0.0399999999999988,eig3,5,Ob5.txt
high,29,0.2899999999999913,eig3,5,Ob5.txt
low,11,0.1099999999999967,eig3,5,Ob5.txt
high,17,0.1699999999999949,eig3,5,Ob5.txt
low,4,0.0399999999999988,eig3,5,Ob5.txt
high,106,1.0599999999999683,eig3,5,Ob5.txt
low,57,0.5699999999999829,eig3,5,Ob5.txt
high,20,0.19999999999999402,eig3,5,Ob5.txt
low,76,0.7599999999999772,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,41,0.4099999999999877,eig3,5,Ob5.txt
high,55,0.5499999999999835,eig3,5,Ob5.txt
low,20,0.19999999999999402,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,21,0.2099999999999937,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,72,0.7199999999999784,eig3,5,Ob5.txt
high,12,0.1199999999999964,eig3,5,Ob5.txt
low,27,0.2699999999999919,eig3,5,Ob5.txt
high,3,0.0299999999999991,eig3,5,Ob5.txt
low,3,0.0299999999999991,eig3,5,Ob5.txt
high,10,0.09999999999999701,eig3,5,Ob5.txt
low,15,0.1499999999999955,eig3,5,Ob5.txt
high,73,0.7299999999999781,eig3,5,Ob5.txt
low,53,0.5299999999999842,eig3,5,Ob5.txt
high,61,0.6099999999999817,eig3,5,Ob5.txt
low,3,0.0299999999999991,eig3,5,Ob5.txt
high,33,0.3299999999999901,eig3,5,Ob5.txt
low,9,0.0899999999999973,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,12,0.1199999999999964,eig3,5,Ob5.txt
high,147,1.469999999999956,eig3,5,Ob5.txt
low,8,0.0799999999999976,eig3,5,Ob5.txt
high,13,0.1299999999999961,eig3,5,Ob5.txt
low,261,2.6099999999999217,eig3,5,Ob5.txt
high,16,0.1599999999999952,eig3,5,Ob5.txt
low,223,2.229999999999933,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,28,0.2799999999999916,eig3,5,Ob5.txt
high,51,0.5099999999999847,eig3,5,Ob5.txt
low,22,0.2199999999999934,eig3,5,Ob5.txt
high,175,1.7499999999999476,eig3,5,Ob5.txt
low,129,1.2899999999999614,eig3,5,Ob5.txt
high,49,0.4899999999999853,eig3,5,Ob5.txt
low,3,0.0299999999999991,eig3,5,Ob5.txt
high,61,0.6099999999999817,eig3,5,Ob5.txt
low,61,0.6099999999999817,eig3,5,Ob5.txt
high,20,0.19999999999999402,eig3,5,Ob5.txt
low,20,0.19999999999999402,eig3,5,Ob5.txt
high,20,0.19999999999999402,eig3,5,Ob5.txt
low,6,0.0599999999999982,eig3,5,Ob5.txt
high,116,1.1599999999999653,eig3,5,Ob5.txt
low,18,0.1799999999999946,eig3,5,Ob5.txt
high,1,0.0099999999999997,eig3,5,Ob5.txt
low,18,0.1799999999999946,eig3,5,Ob5.txt
high,16,0.1599999999999952,eig3,5,Ob5.txt
low,8,0.0799999999999976,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,4,0.0399999999999988,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,85,0.8499999999999746,eig3,5,Ob5.txt
high,6,0.0599999999999982,eig3,5,Ob5.txt
low,2,0.0199999999999994,eig3,5,Ob5.txt
high,216,2.1599999999999353,eig3,5,Ob5.txt
low,7,0.0699999999999979,eig3,5,Ob5.txt
high,73,0.7299999999999781,eig3,5,Ob5.txt
low,74,0.7399999999999778,eig3,5,Ob5.txt
high,20,0.19999999999999402,eig3,5,Ob5.txt
low,19,0.1899999999999943,eig3,5,Ob5.txt
high,50,0.499999999999985,eig3,5,Ob5.txt
low,8,0.0799999999999976,eig3,5,Ob5.txt
high,94,0.9399999999999719,eig3,5,Ob5.txt
low,136,1.3599999999999592,eig3,5,Ob5.txt
high,52,0.5199999999999844,eig3,5,Ob5.txt
low,119,1.1899999999999644,eig3,5,Ob5.txt
high,7,0.0699999999999979,eig3,5,Ob5.txt
low,49,0.4899999999999853,eig3,5,Ob5.txt
high,43,0.4299999999999871,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,138,1.3799999999999586,eig3,5,Ob5.txt
low,41,0.4099999999999877,eig3,5,Ob5.txt
high,12,0.1199999999999964,eig3,5,Ob5.txt
low,147,1.469999999999956,eig3,5,Ob5.txt
high,38,0.3799999999999886,eig3,5,Ob5.txt
low,379,3.7899999999998863,eig3,5,Ob5.txt
high,5,0.049999999999998504,eig3,5,Ob5.txt
low,10,0.09999999999999701,eig3,5,Ob5.txt
high,17,0.1699999999999949,eig3,5,Ob5.txt
low,18,0.1799999999999946,eig3,5,Ob5.txt
high,11,0.1099999999999967,eig3,5,Ob5.txt
low,16,0.1599999999999952,eig3,5,Ob5.txt
high,23,0.2299999999999931,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,4,0.0399999999999988,eig3,5,Ob5.txt
low,5,0.049999999999998504,eig3,5,Ob5.txt
high,95,0.9499999999999715,eig3,5,Ob5.txt
low,46,0.4599999999999862,eig3,5,Ob5.txt
low,65,0.64999999999987,eig3,6,Ob6.txt
high,59,0.589999999999882,eig3,6,Ob6.txt
low,31,0.309999999999938,eig3,6,Ob6.txt
high,76,0.759999999999848,eig3,6,Ob6.txt
low,5,0.04999999999999,eig3,6,Ob6.txt
high,3,0.029999999999994,eig3,6,Ob6.txt
low,38,0.379999999999924,eig3,6,Ob6.txt
high,34,0.339999999999932,eig3,6,Ob6.txt
low,94,0.939999999999812,eig3,6,Ob6.txt
high,51,0.509999999999898,eig3,6,Ob6.txt
low,5,0.04999999999999,eig3,6,Ob6.txt
high,7,0.069999999999986,eig3,6,Ob6.txt
low,7,0.069999999999986,eig3,6,Ob6.txt
high,16,0.159999999999968,eig3,6,Ob6.txt
low,209,2.089999999999582,eig3,6,Ob6.txt
high,79,0.789999999999842,eig3,6,Ob6.txt
low,50,0.4999999999999,eig3,6,Ob6.txt
high,149,1.489999999999702,eig3,6,Ob6.txt
low,45,0.44999999999991,eig3,6,Ob6.txt
high,15,0.14999999999997,eig3,6,Ob6.txt
low,251,2.509999999999498,eig3,6,Ob6.txt
high,55,0.54999999999989,eig3,6,Ob6.txt
low,109,1.089999999999782,eig3,6,Ob6.txt
high,22,0.219999999999956,eig3,6,Ob6.txt
low,36,0.359999999999928,eig3,6,Ob6.txt
