ob,variable,event_type,relative_time_sec,median_value_z,q25_value_z,q75_value_z,n_events
11,shell_edge_minus_core,high_to_low,-0.5,0.0114918966224718,-0.6241844839327262,0.6030618823194411,63
11,shell_edge_minus_core,low_to_high,-0.5,0.2949040884296153,-0.2497258553315778,0.7142695765087839,55
11,shell_edge_minus_core,high_to_low,-0.45,0.08792893584335527,-0.38745716866759244,0.6074393284615627,63
11,shell_edge_minus_core,low_to_high,-0.45,0.26498319812146004,-0.6221664907903443,0.7081988383199775,55
11,shell_edge_minus_core,high_to_low,-0.4,0.12652319074784574,-0.5151769718906734,1.0085887560400253,63
11,shell_edge_minus_core,low_to_high,-0.4,-0.07619271918207451,-0.7987144048726321,0.7089527623727131,55
11,shell_edge_minus_core,high_to_low,-0.35,0.2127728781811806,-0.4785762484881356,0.8584317498330691,63
11,shell_edge_minus_core,low_to_high,-0.35,0.076118664819723,-0.569695861190036,0.5567823898985016,55
11,shell_edge_minus_core,high_to_low,-0.3,0.006835123448392023,-0.6820884646860212,0.7263221184516505,64
11,shell_edge_minus_core,low_to_high,-0.3,-0.06844109100138698,-0.7244029439007692,0.5504032263755234,55
11,shell_edge_minus_core,high_to_low,-0.25,0.10948773012708271,-0.48031321189324366,0.5008090157075591,64
11,shell_edge_minus_core,low_to_high,-0.25,-0.0840570620798077,-0.7501179243511888,0.6072471767208036,55
11,shell_edge_minus_core,high_to_low,-0.2,-0.06824583035090316,-0.7984082866000111,0.6097478052708503,64
11,shell_edge_minus_core,low_to_high,-0.2,0.1456732547421654,-0.6222791846432396,0.5329382582728734,55
11,shell_edge_minus_core,high_to_low,-0.15,-0.21411220520726443,-0.8042583937703989,0.5162749365415351,64
11,shell_edge_minus_core,low_to_high,-0.15,0.12559376965316926,-0.603537663030772,0.6487376825451787,55
11,shell_edge_minus_core,high_to_low,-0.1,-0.12083588941274861,-0.9431113982833289,0.5285888393935276,64
11,shell_edge_minus_core,low_to_high,-0.1,0.010976395131433891,-0.5039161513601823,0.6773355785702391,55
11,shell_edge_minus_core,high_to_low,-0.05,-0.3698263473533837,-0.9727458940218341,0.5237999855673352,64
11,shell_edge_minus_core,low_to_high,-0.05,-0.0652227334588227,-0.5964963575952127,0.6534090166646491,55
11,shell_edge_minus_core,high_to_low,-0.0,-0.04729330637273814,-0.8392795011982012,0.6613961420827927,64
11,shell_edge_minus_core,low_to_high,-0.0,-0.05247063487693282,-0.5427019808724334,0.74217667496253,55
11,shell_edge_minus_core,high_to_low,0.05,-0.16012935499479236,-0.8068388802380528,0.47197277429628104,64
11,shell_edge_minus_core,low_to_high,0.05,-0.0933682648619894,-0.6830025363443328,0.41800901743490204,55
11,shell_edge_minus_core,high_to_low,0.1,-0.1042795182676777,-0.6770592558735451,0.42610337247586305,64
11,shell_edge_minus_core,low_to_high,0.1,-0.15670135938664242,-0.6054131604033686,0.2487776537633205,55
11,shell_edge_minus_core,high_to_low,0.15,0.08962438629977473,-0.5200389800624389,0.7393743478130219,64
11,shell_edge_minus_core,low_to_high,0.15,-0.1151622375691986,-1.0106620725307087,0.46997028994888385,55
11,shell_edge_minus_core,high_to_low,0.2,0.2210648941076413,-0.9115549301429308,0.8537365948358617,64
11,shell_edge_minus_core,low_to_high,0.2,-0.1798455670713031,-0.8556905533849081,0.647019591372688,55
11,shell_edge_minus_core,high_to_low,0.25,0.013490984924391547,-0.5322099985825531,0.828885210410459,64
11,shell_edge_minus_core,low_to_high,0.25,-0.061914438081038345,-0.7015342463745938,0.3911752939114891,55
11,shell_edge_minus_core,high_to_low,0.3,0.10866577572347598,-0.3760223799742778,0.7765663101157816,64
11,shell_edge_minus_core,low_to_high,0.3,-0.07142403755258978,-0.4049380093889582,0.7332907535774507,55
11,shell_edge_minus_core,high_to_low,0.35,0.13648729267519574,-0.3703199217319385,0.7569317141578056,64
11,shell_edge_minus_core,low_to_high,0.35,0.032442168110029784,-0.6842350814075033,0.7998564501010952,55
11,shell_edge_minus_core,high_to_low,0.4,0.17212137375504705,-0.5772223507816551,0.7068815586686749,64
11,shell_edge_minus_core,low_to_high,0.4,0.1468805694030218,-0.5181095652406059,0.7604039150215376,55
11,shell_edge_minus_core,high_to_low,0.45,0.0398679550779053,-0.5240508048760792,0.4757115734125138,64
11,shell_edge_minus_core,low_to_high,0.45,0.0467578621497993,-0.5406427587435727,0.6482881056546993,55
11,shell_edge_minus_core,high_to_low,0.5,-0.1664458585200268,-0.8116882924216503,0.38858403366035293,64
11,shell_edge_minus_core,low_to_high,0.5,0.013154985398151686,-0.7051977943242563,0.5844388575344488,55
11,all_tangential,high_to_low,-0.5,-0.19507154286090014,-0.7462437715338901,0.47104139449802584,63
11,all_tangential,low_to_high,-0.5,-0.1455928657863822,-0.6745848176280629,0.6318853140639535,55
11,all_tangential,high_to_low,-0.45,0.0156035384867752,-0.6704715524543792,0.5525724251467723,63
11,all_tangential,low_to_high,-0.45,-0.034336949617555,-0.7201421686319891,0.5666805663702327,55
11,all_tangential,high_to_low,-0.4,-0.1641632618968441,-0.7599827211048895,0.5240510353686267,63
11,all_tangential,low_to_high,-0.4,-0.14685642319911335,-0.7623533990578978,0.8041809037564487,55
11,all_tangential,high_to_low,-0.35,0.08875016098743783,-0.8699312371949429,0.5675291890598977,63
11,all_tangential,low_to_high,-0.35,-0.11167544970269279,-0.8815530816493062,0.7298128806789372,55
11,all_tangential,high_to_low,-0.3,0.24680625876388684,-0.3298227451110637,0.9427986262533566,64
11,all_tangential,low_to_high,-0.3,0.0070339479601352,-0.904144418235288,0.3903204415226142,55
11,all_tangential,high_to_low,-0.25,0.3678344841367443,-0.3065552225725669,0.989480058583518,64
11,all_tangential,low_to_high,-0.25,-0.22499729376219768,-0.9580235479064882,0.3901064554779555,55
11,all_tangential,high_to_low,-0.2,0.35196942292051847,-0.20276601553191514,0.7412547253163938,64
11,all_tangential,low_to_high,-0.2,-0.41904954154792784,-1.0834472495394167,0.45167312777237667,55
11,all_tangential,high_to_low,-0.15,0.27321909466628014,-0.22855483711973482,0.9265167126109465,64
11,all_tangential,low_to_high,-0.15,-0.4611888246827222,-1.077340663949593,0.4348361615678331,55
11,all_tangential,high_to_low,-0.1,0.4194050788794708,-0.4065745801110016,0.9022165280262584,64
11,all_tangential,low_to_high,-0.1,-0.08775096400966859,-0.9888427548974725,0.3948690602006435,55
11,all_tangential,high_to_low,-0.05,-0.04385053137817841,-0.621536206982416,0.7332227666169723,64
