ob,variable,n_events,phase,real_phase_aligned_z,null_phase_median_aligned_z,null_phase_abs_median_z,event_minus_null_phase_z,abs_event_minus_abs_null_z,p_null_abs_ge_real_abs,phase_gate
11,shell_edge_minus_core,119,early_pre,-0.0088063591049549,0.011425214910820922,0.026193633710411626,-0.02023157401577582,-0.017387274605456728,0.875,False
11,shell_edge_minus_core,119,near_pre,0.06394916205970866,-0.010922899993468738,0.05033209714683961,0.0748720620531774,0.01361706491286905,0.4,False
11,shell_edge_minus_core,119,near_post,-0.08441337617193799,0.0025045238636994204,0.03855900326012524,-0.08691790003563742,0.04585437291181275,0.125,False
11,shell_edge_minus_core,119,late_post,-0.023946516232285497,0.005699847941561975,0.029646622633554,-0.029646364173847473,-0.005700106401268501,0.525,False
11,all_tangential,119,early_pre,-0.010045506701178764,-0.016906558263061602,0.04606590080414853,0.006861051561882839,-0.03602039410296977,0.85,False
11,all_tangential,119,near_pre,-0.31446888580028365,0.02787058984491484,0.05193628576381046,-0.3423394756451985,0.26253260003647316,0.0,True
11,all_tangential,119,near_post,0.19929919030532056,-0.002533291177796094,0.04300280994010767,0.20183248148311667,0.1562963803652129,0.0,True
11,all_tangential,119,late_post,0.0267282030549976,0.02490636625422209,0.0453038082019544,0.0018218368007755087,-0.0185756051469568,0.825,False
11,shell_core_tangential,119,early_pre,0.00609307314484573,-0.010036851284184994,0.04983173509736614,0.016129924429030724,-0.04373866195252041,0.975,False
11,shell_core_tangential,119,near_pre,-0.1391958199078165,0.009916076803662223,0.05214413261884017,-0.1491118967114787,0.08705168728897632,0.025,False
11,shell_core_tangential,119,near_post,0.13700847832239918,-0.0023224720037183554,0.03924856360998988,0.13933095032611753,0.0977599147124093,0.025,False
11,shell_core_tangential,119,late_post,0.016560730859271393,0.0015669278774201583,0.05299663113895399,0.014993802981851235,-0.0364359002796826,0.75,False
11,shell_middle_tangential,119,early_pre,-0.0815563490867397,0.0013206962224277807,0.04271373818480208,-0.08287704530916748,0.03884261090193762,0.175,False
11,shell_middle_tangential,119,near_pre,-0.24080467984455523,0.025399774559039114,0.05336095773100878,-0.26620445440359436,0.18744372211354643,0.0,True
11,shell_middle_tangential,119,near_post,0.19334084559932968,0.0030124901027336224,0.041459446299629873,0.19032835549659605,0.1518813992996998,0.0,True
11,shell_middle_tangential,119,late_post,0.05569644144659055,0.008909433650700353,0.03856204331323515,0.04678700779589019,0.017134398133355398,0.275,False
11,shell_edge_tangential,119,early_pre,-0.024818011484492017,-0.014247156245531464,0.052651423304279604,-0.010570855238960553,-0.027833411819787587,0.725,False
11,shell_edge_tangential,119,near_pre,-0.2860808807587059,0.021303694404209626,0.04872020204315729,-0.30738457516291556,0.2373606787155486,0.0,True
11,shell_edge_tangential,119,near_post,0.2110281356934255,0.006415745897416237,0.0356934500024603,0.20461238979600926,0.1753346856909652,0.0,True
11,shell_edge_tangential,119,late_post,0.033192446980279545,0.005556215799359272,0.03158461128064801,0.027636231180920273,0.0016078356996315352,0.5,False
11,shell_radius_corr_tangential,119,early_pre,0.022052979245771653,0.0018988160128895794,0.03176751935467349,0.020154163232882074,-0.00971454010890184,0.75,False
11,shell_radius_corr_tangential,119,near_pre,-0.012234182336908761,-0.0169752606869013,0.04305871738844677,0.004741078349992538,-0.03082453505153801,0.875,False
11,shell_radius_corr_tangential,119,near_post,-0.05773781230838497,0.012191311944835909,0.05377559167541743,-0.06992912425322088,0.003962220632967542,0.45,False
11,shell_radius_corr_tangential,119,late_post,0.0004935806400527658,-0.00823348317713398,0.03717018798306639,0.008727063817186746,-0.036676607343013624,1.0,False
11,density_dense_tangential,119,early_pre,-0.02434005466358516,-0.014034711322392309,0.03809928041110408,-0.01030534334119285,-0.013759225747518922,0.6,False
11,density_dense_tangential,119,near_pre,-0.1655064666218086,0.009651480719300623,0.04451167343160291,-0.17515794734110923,0.12099479319020569,0.025,True
11,density_dense_tangential,119,near_post,0.16860658539535037,-0.007552056097543064,0.038381928567468304,0.17615864149289343,0.13022465682788206,0.025,True
11,density_dense_tangential,119,late_post,0.04100333107203219,0.004110756288845945,0.05617279060979771,0.03689257478318624,-0.015169459537765523,0.725,False
11,density_sparse_minus_dense,119,early_pre,0.059927686201480646,0.00209152992688294,0.04049579711095903,0.057836156274597705,0.01943188909052162,0.4,False
11,density_sparse_minus_dense,119,near_pre,0.023308660514584356,-0.013589583666170892,0.0472829769694784,0.03689824418075525,-0.02397431645489404,0.675,False
11,density_sparse_minus_dense,119,near_post,-0.05236331404225833,0.009501076281129268,0.029822591465526755,-0.0618643903233876,0.022540722576731575,0.325,False
11,density_sparse_minus_dense,119,late_post,-0.024502620153030875,-0.013504474525289564,0.03369378829522366,-0.010998145627741311,-0.009191168142192785,0.675,False
