ob,variable,relative_time_sec,real_median_aligned_z,real_q25_aligned_z,real_q75_aligned_z,null_median_aligned_z,null_q25_aligned_z,null_q75_aligned_z,real_minus_null_aligned_z,n_events
11,shell_edge_minus_core,-0.5,0.2015312326043057,-0.47676391060367956,0.6905386099897881,-0.0070940189418162245,-0.07865087237976653,0.07564627476279853,0.2086252515461219,118
11,shell_edge_minus_core,-0.45,0.01687713852519285,-0.6100017831684481,0.5800285165798311,0.01855060288686179,-0.03275342387009863,0.07560042978617726,-0.0016734643616689408,118
11,shell_edge_minus_core,-0.4,-0.1208444962934151,-0.9543330465561816,0.5235832403628391,0.01563038821490364,-0.04941186683170121,0.07382556062247961,-0.13647488450831874,118
11,shell_edge_minus_core,-0.35,-0.06814799332253837,-0.7777812140301722,0.5476172147925685,0.0090257086909508,-0.03969161691527212,0.06521921026054142,-0.07717370201348918,118
11,shell_edge_minus_core,-0.3,-0.040479337535039885,-0.7410450496695038,0.6077051493986543,0.01854638273840036,-0.06203448569838244,0.050268875774946736,-0.059025720273440246,119
11,shell_edge_minus_core,-0.25,-0.0985855329746897,-0.605810700157688,0.5283357394024465,-0.01474397481703399,-0.06661829305214054,0.06955019578069731,-0.0838415581576557,119
11,shell_edge_minus_core,-0.2,0.07254249864209766,-0.6365703604190768,0.7218616401348297,-0.01627764103451612,-0.06583259451208262,0.02941862838884138,0.08882013967661379,119
11,shell_edge_minus_core,-0.15,0.1469194623360392,-0.557031243044689,0.738059948952906,-0.00505162475382058,-0.09792625767052217,0.04593294144198819,0.1519710870898598,119
11,shell_edge_minus_core,-0.1,0.0139343416996755,-0.5338696456619625,0.8294403931184953,-0.01681549218320831,-0.05901768160642091,0.06965010909724242,0.030749833882883812,119
11,shell_edge_minus_core,-0.05,0.12875392016010562,-0.5733746649870419,0.8239996141815239,0.026345014748457043,-0.07492976189776418,0.11280349515219394,0.10240890541164857,119
11,shell_edge_minus_core,-0.0,-0.0471455180970755,-0.6033738624673735,0.8481781812502098,0.01844616193322969,-0.07086389843381107,0.11887607761179315,-0.06559168003030519,119
11,shell_edge_minus_core,0.05,-0.024946191020881914,-0.6346069499443114,0.6746092626711315,-0.0007756352403930416,-0.0598710412513358,0.06408291542751227,-0.02417055578048887,119
11,shell_edge_minus_core,0.1,-0.08819447540479894,-0.5904395759145198,0.5377931675826596,-0.02066588874837733,-0.05685334915580125,0.06223187055501947,-0.06752858665642161,119
11,shell_edge_minus_core,0.15,-0.11203191151929226,-0.7932827322234884,0.49897910764284487,-0.022689600129582998,-0.07200662366976959,0.049133460120894326,-0.08934231138970926,119
11,shell_edge_minus_core,0.2,-0.20553445440222545,-0.8541739305335486,0.7535476895155067,-0.006505871968964511,-0.04928906541060981,0.08492142273175132,-0.19902858243326094,119
11,shell_edge_minus_core,0.25,-0.0587444708641251,-0.7908714840458351,0.4716157459842534,0.016580939300011376,-0.07713293779056035,0.0996843822009066,-0.07532541016413648,119
11,shell_edge_minus_core,0.3,-0.07495638978865897,-0.6151953310656444,0.5585029297226056,-0.008033550672713698,-0.06928387953844163,0.0728675234811634,-0.06692283911594527,119
11,shell_edge_minus_core,0.35,-0.0828153875215269,-0.7154185060725478,0.5703853893165045,0.017058184879363888,-0.07280431154366324,0.059255596320406244,-0.09987357240089079,119
11,shell_edge_minus_core,0.4,-0.06128332192635211,-0.6551812378234729,0.607391349257864,0.019774591242765295,-0.05044127496451749,0.04902106285454051,-0.0810579131691174,119
11,shell_edge_minus_core,0.45,-0.011383958013275,-0.49852806884675505,0.5464460280810801,0.008789456373239635,-0.043133018263889086,0.07771815316701867,-0.020173414386514633,119
11,shell_edge_minus_core,0.5,0.1294791869800372,-0.5411380802494061,0.6710261081864954,0.03355215938113086,-0.04507856857907293,0.07618788299299414,0.09592702759890633,119
11,all_tangential,-0.5,0.10213964666426062,-0.6272091016504786,0.6876977156750945,-0.008492256749972036,-0.07484765546413596,0.046321068214712595,0.11063190341423265,118
