ob,variable,family,k,lag_sec,n_events,real_low_to_high_delta_z,real_high_to_low_delta_z,real_direction_contrast_z,real_abs_direction_contrast_z,non_event_abs_direction_median_z,event_minus_non_event_abs_direction_z,p_non_event_abs_direction_ge_event,event_conditioned_gate
15,all_tangential,diffuse_baseline,8,0.1,96,0.5850633982347007,-0.27189258976616987,0.8569559880008706,0.8569559880008706,0.192472712065022,0.6644832759358485,0.0,True
15,shell_core_tangential,radial_level,8,0.1,96,0.7006339212385138,-0.40816713542450384,1.1088010566630175,1.1088010566630175,0.17828074796736487,0.9305203086956526,0.0,True
15,shell_middle_tangential,radial_level,8,0.1,96,0.46683309711587895,-0.19969510578920852,0.6665282029050874,0.6665282029050874,0.21443127537968093,0.4520969275254065,0.0,True
15,shell_edge_tangential,radial_level,8,0.1,96,0.42614918850868294,-0.2031598174299543,0.6293090059386373,0.6293090059386373,0.2330465343321254,0.39626247160651185,0.05,True
15,shell_edge_minus_core,radial_contrast,8,0.1,96,-0.44790552947865714,0.2508522819328821,-0.6987578114115393,0.6987578114115393,0.16700618629861108,0.5317516251129282,0.05,True
15,shell_middle_minus_core,radial_contrast,8,0.1,96,-0.2727056638887909,0.02862582876472762,-0.30133149265351855,0.30133149265351855,0.17164283025245491,0.12968866240106364,0.25,True
15,shell_radius_corr_tangential,radial_gradient,8,0.1,96,-0.3701848741205863,0.10821016152292517,-0.4783950356435115,0.4783950356435115,0.15860277860745026,0.31979225703606123,0.025,True
15,density_dense_tangential,density_level,8,0.1,96,0.6305349887459559,-0.1923443029778043,0.8228792917237602,0.8228792917237602,0.12796870454494752,0.6949105871788126,0.0,True
15,density_middle_tangential,density_level,8,0.1,96,0.6468903780236425,-0.030148811265529374,0.6770391892891718,0.6770391892891718,0.22694057887331004,0.4500986104158618,0.025,True
15,density_sparse_tangential,density_level,8,0.1,96,0.30641270021098654,-0.08373745146879874,0.3901501516797853,0.3901501516797853,0.2829071421641087,0.10724300951567656,0.3,True
15,density_sparse_minus_dense,density_contrast,8,0.1,96,-0.17277879728151638,-0.03639277211905123,-0.13638602516246515,0.13638602516246515,0.19203381203830275,-0.0556477868758376,0.575,False
15,density_knn_distance_corr_tangential,density_gradient,8,0.1,96,-0.17034151652779167,0.11574850876270526,-0.28609002529049693,0.28609002529049693,0.13789428377014185,0.14819574152035508,0.3,True
