ob,variable,event_type,relative_time_sec,median_value_z,q25_value_z,q75_value_z,n_events
16,shell_edge_minus_core,high_to_low,-0.5,-0.0688012823693859,-0.5571109771619042,0.4744511115860427,41
16,shell_edge_minus_core,low_to_high,-0.5,0.1635020734094298,-0.7691330813719159,0.5960955808040846,43
16,shell_edge_minus_core,high_to_low,-0.45,0.0969006888905844,-0.478769957745758,0.6325315123540739,41
16,shell_edge_minus_core,low_to_high,-0.45,-0.23829484809481644,-0.7803595798776213,0.8352007388613676,43
16,shell_edge_minus_core,high_to_low,-0.4,-0.15763532017727788,-0.5527428450969079,0.33316354769058215,41
16,shell_edge_minus_core,low_to_high,-0.4,0.08179304179409752,-0.7451276747569548,0.547405259165989,43
16,shell_edge_minus_core,high_to_low,-0.35,-0.0330249301430524,-0.6970056089695326,0.41812258550163006,41
16,shell_edge_minus_core,low_to_high,-0.35,0.04555274024096512,-0.535602756973007,0.5574430270823719,43
16,shell_edge_minus_core,high_to_low,-0.3,0.20718801348073124,-0.5544883640919073,0.6350297673865166,41
16,shell_edge_minus_core,low_to_high,-0.3,0.1187800944216587,-0.5125100186601754,0.5999874069602074,43
16,shell_edge_minus_core,high_to_low,-0.25,0.1300637533832178,-0.39049556880546493,0.7227801564222373,41
16,shell_edge_minus_core,low_to_high,-0.25,-0.0734387129694054,-0.5922089721511752,0.6134964123650176,43
16,shell_edge_minus_core,high_to_low,-0.2,-0.07141277989906708,-0.6134076355090372,0.8405783354069517,41
16,shell_edge_minus_core,low_to_high,-0.2,0.16831467406123252,-0.6486524948804429,0.7674213724205439,43
16,shell_edge_minus_core,high_to_low,-0.15,0.07662521648796738,-0.6979254136153141,1.0311022697664405,41
16,shell_edge_minus_core,low_to_high,-0.15,0.24044574697553933,-0.45609542445810725,0.8398572229992229,43
16,shell_edge_minus_core,high_to_low,-0.1,0.1564601809790922,-0.6460463168346451,0.7934558118563391,41
16,shell_edge_minus_core,low_to_high,-0.1,0.11453820740162449,-0.43768920612040774,0.6943584849980444,43
16,shell_edge_minus_core,high_to_low,-0.05,-0.11325626714719367,-0.7100709191967581,0.6702224990454334,41
16,shell_edge_minus_core,low_to_high,-0.05,0.2963032501902187,-0.3763002739646766,0.6997665317477739,43
16,shell_edge_minus_core,high_to_low,-0.0,-0.0180105379014447,-0.7012433901523303,0.6166059310063831,41
