ob,variable,relative_time_sec,real_median_aligned_z,real_q25_aligned_z,real_q75_aligned_z,null_median_aligned_z,null_q25_aligned_z,null_q75_aligned_z,real_minus_null_aligned_z,n_events
16,shell_edge_minus_core,-0.5,0.10471818740162742,-0.6511051840999316,0.5802143046870206,-0.0005099215180487809,-0.11761296588439618,0.0830896515974385,0.1052281089196762,84
16,shell_edge_minus_core,-0.45,-0.11953874378184985,-0.682144285235118,0.7058007485204407,0.004837009038258692,-0.07139030219267664,0.05620955309855952,-0.12437575282010854,84
16,shell_edge_minus_core,-0.4,0.1512150850174056,-0.46897630185958594,0.5604475301245532,-0.014633749976091216,-0.0854433552784978,0.06580568772003163,0.1658488349934968,84
16,shell_edge_minus_core,-0.35,0.03602406146568885,-0.46520096225510293,0.5910517502710022,0.03185837868944383,-0.029323939552880263,0.09698025374478933,0.0041656827762450235,84
16,shell_edge_minus_core,-0.3,0.0009453088773067799,-0.5832367627043007,0.5675250320864267,0.029093609492662674,-0.04193042532042863,0.10732881091748425,-0.028148300615355892,84
16,shell_edge_minus_core,-0.25,-0.12000685385777132,-0.657298255903428,0.4458671200705533,0.0181002984879998,-0.029247113066938828,0.055543384590131084,-0.13810715234577112,84
16,shell_edge_minus_core,-0.2,0.14376223986778613,-0.6767248528498337,0.7603271333063364,-0.011214471727861648,-0.07102272685666791,0.03433133715093356,0.15497671159564777,84
16,shell_edge_minus_core,-0.15,0.05738470836308519,-0.7940779545695995,0.7471070915095432,0.002139555615770476,-0.09595542533212327,0.07473564888322093,0.055245152747314716,84
16,shell_edge_minus_core,-0.1,-0.018926162696620202,-0.6971233212041268,0.6793618520727027,0.004381418876029133,-0.08988760350387637,0.08851029768313448,-0.023307581572649335,84
16,shell_edge_minus_core,-0.05,0.17853336569060108,-0.5747486955257475,0.7130735728963443,0.03229290283189817,-0.0880020982036115,0.11031481396174857,0.1462404628587029,84
16,shell_edge_minus_core,-0.0,0.1494384962889474,-0.6206599255415326,0.6813924995837395,-0.030765514094176247,-0.08815807955306329,0.08741849234485437,0.18020401038312364,84
16,shell_edge_minus_core,0.05,0.15835257669474978,-0.576371254988512,0.6318152221304825,0.005359351878783536,-0.06536019996571749,0.13760707335637587,0.15299322481596625,84
16,shell_edge_minus_core,0.1,0.2244217644816822,-0.37241446751034435,0.751467634460388,-0.022918487421881486,-0.10207027234472621,0.09703081112334552,0.24734025190356368,84
16,shell_edge_minus_core,0.15,0.17369172481328687,-0.6780688301921165,0.7565714371507128,0.0014776772310121419,-0.0755809310347574,0.05861566488982721,0.17221404758227474,84
16,shell_edge_minus_core,0.2,0.03279819437399105,-0.5152885788789149,0.6100044147783084,-0.05954650485890124,-0.12725002039108027,0.06075664502696667,0.09234469923289229,84
16,shell_edge_minus_core,0.25,0.05103902866370111,-0.5706003509067549,0.8944466821766781,-0.007377244496805513,-0.08642272629224579,0.05829557821877734,0.05841627316050662,84
16,shell_edge_minus_core,0.3,-0.07571015765852546,-0.7123057808658435,0.6713753745463762,0.006445274092473986,-0.1309248291339249,0.09594793368154188,-0.08215543175099944,84
16,shell_edge_minus_core,0.35,-0.1013981372671284,-0.6525414072024829,0.5185488352447011,0.011473227828054215,-0.0631909061006873,0.0768064771829043,-0.11287136509518261,84
16,shell_edge_minus_core,0.4,-0.2202077138773952,-0.810029940403244,0.593998993026378,-0.019628933188303464,-0.11301349727552618,0.04976800103386684,-0.20057878068909174,84
16,shell_edge_minus_core,0.45,-0.1635450646003826,-0.8037331883602534,0.5706351054854508,0.020634811345508354,-0.06221056210816256,0.10715725432461524,-0.18417987594589094,84
16,shell_edge_minus_core,0.5,-0.14938883650484605,-0.7744345178521803,0.6933078585121373,-0.0034339203257109444,-0.07718071817313242,0.055344868811090145,-0.1459549161791351,84
16,all_tangential,-0.5,0.0834399702026015,-0.6047916718110578,0.6707923093270484,-0.01831434521168715,-0.08391573873769512,0.12953004829298306,0.10175431541428864,84
16,all_tangential,-0.45,-0.1158401965279662,-0.7451606858326613,0.6006010241290045,0.03367049544888979,-0.10664076443338288,0.13052763452406294,-0.14951069197685599,84
16,all_tangential,-0.4,-0.054374012793147436,-0.7167019298500681,0.3302773552236116,0.039454902665114505,-0.053063690949847454,0.0983888746688405,-0.09382891545826194,84
16,all_tangential,-0.35,-0.20613747396582693,-0.7840079472947583,0.4027380987162593,-0.03004256117469744,-0.12685807045051511,0.07457926946659686,-0.1760949127911295,84
16,all_tangential,-0.3,-0.2785171022502909,-0.9189700175063082,0.34638954809872097,0.012609358310965817,-0.06452895957812471,0.10305865829962696,-0.29112646056125674,84
16,all_tangential,-0.25,-0.09345875454792474,-0.6042228330305789,0.6900720288031452,0.022676997164120964,-0.06910482863958008,0.09292565134310049,-0.11613575171204571,84
16,all_tangential,-0.2,-0.26533699789197707,-0.8090568208569879,0.3729078327061175,0.005497480120822535,-0.06902780536195596,0.06856873534293303,-0.2708344780127996,84
16,all_tangential,-0.15,-0.3660109145860296,-0.8047119851301541,0.38289440615009007,0.007802010967409487,-0.08614853787198294,0.07265165656276504,-0.3738129255534391,84
16,all_tangential,-0.1,-0.2384746042000977,-0.8541272085219518,0.3826610924534857,0.005544895693761351,-0.0940516855512453,0.07075063433866874,-0.24401949989385904,84
16,all_tangential,-0.05,-0.21127602127653794,-0.7649371113231376,0.44413045821559116,-0.0036569693070649494,-0.07458823803789746,0.0892730150683517,-0.207619051969473,84
16,all_tangential,-0.0,-0.11812824336008222,-0.5343934365926493,0.5350137488329699,-0.007764562951945379,-0.10162185322083579,0.05953267671111257,-0.11036368040813685,84
16,all_tangential,0.05,0.12915000321226594,-0.48441121665574227,0.8660704009616258,0.042810024900771744,-0.07005829651821471,0.1122560882694149,0.0863399783114942,84
16,all_tangential,0.1,0.2544951767528646,-0.4337834428085269,1.0146539436616897,6.0583106402998296e-05,-0.06630717412631136,0.10428003319556049,0.2544345936464616,84
16,all_tangential,0.15,0.16309391619623181,-0.43836875448494494,0.8955796104997678,-0.024976196616026104,-0.08840363143271149,0.05129420746060748,0.1880701128122579,84
16,all_tangential,0.2,0.22201154274599313,-0.45239396813927496,0.810163281770268,0.05218101012557804,-0.08615154765440969,0.1391489289309596,0.1698305326204151,84
16,all_tangential,0.25,0.19963720464895857,-0.5161700479238425,0.8848289720931993,0.006807868663380807,-0.09320286615722229,0.07535587216894772,0.19282933598557775,84
16,all_tangential,0.3,0.11893521513499081,-0.4195503368239726,0.911388570230184,0.040632099149068346,-0.07117677930196764,0.10821067866976561,0.07830311598592246,84
16,all_tangential,0.35,0.09669029152479253,-0.6094105375639578,0.6453769268939893,0.026698590912736173,-0.044904270745202854,0.09827512178285482,0.06999170061205635,84
16,all_tangential,0.4,0.059161426253152086,-0.6378408682280263,0.7721712920537885,0.006621201836467101,-0.06257106221798499,0.08753266088941945,0.05254022441668499,84
16,all_tangential,0.45,-0.15059523139271275,-0.732362259228443,0.6721600130733214,-0.02174383403624302,-0.10452025505993567,0.08918771287536767,-0.12885139735646972,84
16,all_tangential,0.5,-0.17259288265787903,-0.7827328730043197,0.5098916786711234,-0.013643676091759852,-0.09004168366261087,0.06719698775998141,-0.1589492065661192,84
16,shell_core_tangential,-0.5,-0.019636725368296547,-0.6384399672817327,0.5364617114665844,0.009783720004913038,-0.04946691845472646,0.086020733108144,-0.029420445373209585,84
16,shell_core_tangential,-0.45,0.06558277233231485,-0.567472762356979,0.4970585994438041,0.04130885860777994,-0.07787886369674596,0.1034561936116146,0.024273913724534912,84
16,shell_core_tangential,-0.4,-0.08006737535503013,-0.692092394235301,0.47985997273287506,0.022358671293876323,-0.032068985180613484,0.07753828207278823,-0.10242604664890645,84
16,shell_core_tangential,-0.35,-0.168095989567687,-0.6781792291099692,0.4525051419164119,-0.026220034608272515,-0.08728059091655724,0.05492224114520089,-0.1418759549594145,84
16,shell_core_tangential,-0.3,-0.24436636797919328,-0.808039691038652,0.4508036424778942,-0.0005410713686583336,-0.0879966613847524,0.08658541513014896,-0.24382529661053495,84
16,shell_core_tangential,-0.25,-4.0349060720299736e-05,-0.600449974502784,0.6119202621183109,0.0007116260666279765,-0.13412606645265124,0.06321819739400839,-0.0007519751273482762,84
