replicate,ob,dataset,n_events,b3_event_direction_abs_z,k8_local_event_direction_abs_z,k8_local_non_event_direction_abs_median_z,k8_local_event_minus_non_event_direction_z,k8_p_non_event_direction_ge_event,k8_local_to_b3_direction_ratio,k8_pass,k10_local_event_direction_abs_z,k10_local_non_event_direction_abs_median_z,k10_local_event_minus_non_event_direction_z,k10_p_non_event_direction_ge_event,k10_local_to_b3_direction_ratio,k10_pass,both_pass,any_pass
401,1,Ob1.txt,28,0.13401024664036743,0.6078570406505255,0.2191295968319834,0.3887274438185421,0.025,4.5358997232635705,True,0.2294900432862875,0.24874424287628794,-0.019254199590000437,0.525,1.7124813142248112,False,False,True
401,2,Ob2.txt,43,0.013173359995261757,0.23135468599828568,0.261935326397286,-0.030580640399000325,0.625,17.562314100692625,False,0.08548508775436142,0.16639924606529155,-0.08091415831093013,0.8,6.489239479154066,False,False,False
401,3,Ob3.txt,40,0.32401488110224075,0.48472536817011475,0.3371393001293971,0.14758606804071767,0.3,1.495997240994505,True,0.38942550688445043,0.3333223822342395,0.056103124650210945,0.425,1.20187537547564,False,False,True
401,4,Ob4.txt,58,0.5600511011926442,0.19519680344853285,0.18939724210465544,0.005799561343877407,0.475,0.34853391598169503,False,0.035289476087518146,0.14197469925410658,-0.10668522316658843,0.925,0.06301117168124165,False,False,False
401,5,Ob5.txt,93,0.14435903783150966,0.14326599175156068,0.177814687495855,-0.03454869574429431,0.575,0.9924282809281069,False,0.1677473310119268,0.23190625688539435,-0.06415892587346755,0.575,1.1620147483091086,False,False,False
401,6,Ob6.txt,112,0.09715930118590393,0.07849687957791505,0.22297811296787418,-0.1444812333899591,0.75,0.807919351207762,False,0.17003354968421547,0.17201881495648869,-0.001985265272273218,0.525,1.750049121482198,False,False,False
401,7,Ob7.txt,33,0.6976809774343609,1.3290824820280291,0.30785670639286494,1.0212257756351641,0.0,1.9050003153526882,True,1.3420152374370562,0.2064964985934365,1.1355187388436196,0.0,1.9235370905082696,True,True,True
401,8,Ob8.txt,84,0.5384974419833697,0.713262906279823,0.16613250105040578,0.5471304052294172,0.0,1.3245427938390293,True,0.75728405731667,0.16012728094162829,0.5971567763750417,0.0,1.4062909092520017,True,True,True
401,9,Ob9.txt,37,0.43999468339239145,0.051351200960936066,0.25539027822266824,-0.20403907726173218,0.875,0.1167086851254986,False,0.1242776315580987,0.2480045363747979,-0.1237269048166992,0.725,0.2824525755627523,False,False,False
401,10,Ob10.txt,36,0.05952377566546385,0.0161340910495211,0.3088603836232039,-0.29272629257368277,0.975,0.271052883812312,False,0.4515569080261119,0.2528209609271695,0.19873594709894243,0.2,7.586160369999995,True,False,True
