ob,variable,family,k,lag_sec,n_events,real_low_to_high_delta_z,real_high_to_low_delta_z,real_direction_contrast_z,real_abs_direction_contrast_z,non_event_abs_direction_median_z,event_minus_non_event_abs_direction_z,p_non_event_abs_direction_ge_event,event_conditioned_gate
18,all_tangential,diffuse_baseline,8,0.1,103,0.047725472470172975,-0.3267985619340197,0.3745240344041927,0.3745240344041927,0.1255642333495784,0.2489598010546143,0.175,True
18,shell_core_tangential,radial_level,8,0.1,103,0.002749400128638127,-0.4111504942375397,0.4138998943661778,0.4138998943661778,0.1559330128073672,0.2579668815588106,0.075,True
18,shell_middle_tangential,radial_level,8,0.1,103,0.00929791450066475,-0.17694783905547973,0.18624575355614448,0.18624575355614448,0.19594592718803744,-0.009700173631892961,0.5,False
18,shell_edge_tangential,radial_level,8,0.1,103,0.016911384779332822,-0.20968122567004144,0.22659261044937426,0.22659261044937426,0.18262191570249414,0.04397069474688012,0.4,False
18,shell_edge_minus_core,radial_contrast,8,0.1,103,-0.011379085523458857,0.17850273254405497,-0.1898818180675138,0.1898818180675138,0.11984931982592652,0.07003249824158729,0.325,True
18,shell_middle_minus_core,radial_contrast,8,0.1,103,0.006469638360563246,0.2392425392439492,-0.23277290088338595,0.23277290088338595,0.1819754988328508,0.05079740205053515,0.375,False
18,shell_radius_corr_tangential,radial_gradient,8,0.1,103,0.0313065785975532,0.16015283929176977,-0.12884626069421656,0.12884626069421656,0.21136307402545165,-0.08251681333123509,0.6,False
18,density_dense_tangential,density_level,8,0.1,103,0.04201327775691946,-0.3341451303959463,0.3761584081528657,0.3761584081528657,0.20177629954904747,0.17438210860381825,0.15,True
18,density_middle_tangential,density_level,8,0.1,103,-0.1214862388742961,-0.3661144353323596,0.2446281964580635,0.2446281964580635,0.1386245208638014,0.1060036755942621,0.3,True
18,density_sparse_tangential,density_level,8,0.1,103,0.0724839448553185,-0.2248328666146927,0.2973168114700112,0.2973168114700112,0.18354329591953758,0.11377351555047363,0.25,True
18,density_sparse_minus_dense,density_contrast,8,0.1,103,0.2672153474078306,0.06948543087310333,0.19772991653472727,0.19772991653472727,0.17226998160594093,0.025459934928786343,0.425,False
18,density_knn_distance_corr_tangential,density_gradient,8,0.1,103,0.12412876862157185,-0.24075756226146594,0.3648863308830378,0.3648863308830378,0.25699770928794885,0.10788862159508894,0.325,True
