ob,dataset,history_window_sec,history_feature,current_state,spearman_corr,pearson_corr,n
6,Ob6.txt,0.5,turning_proxy,R,-0.07090767276647442,-0.07566184906861909,1855
6,Ob6.txt,0.75,dC_h,C,0.3989232134299815,0.4332774459935172,1991
6,Ob6.txt,0.75,dC_h,dCdt,0.5541461384001818,0.5700361909290131,1991
6,Ob6.txt,0.75,dC_h,R,-0.3916453899665404,-0.3732967275743362,1991
6,Ob6.txt,0.75,dR_h,C,-0.4010490356084733,-0.3951275630690356,1991
6,Ob6.txt,0.75,dR_h,dCdt,-0.5159722428959014,-0.5010173758437699,1991
6,Ob6.txt,0.75,dR_h,R,0.41010590674320696,0.42671374164904785,1991
6,Ob6.txt,0.75,path_length,C,0.04863050555616762,0.07852067029847802,1991
6,Ob6.txt,0.75,path_length,dCdt,0.0071909260984839235,0.06819730075949243,1991
6,Ob6.txt,0.75,path_length,R,-0.04782220330532015,-0.00027879917599355137,1991
6,Ob6.txt,0.75,cos_theta_h,C,0.30000771309540164,0.35224903459627993,1966
6,Ob6.txt,0.75,cos_theta_h,dCdt,0.4517667787194098,0.4765104953500346,1966
6,Ob6.txt,0.75,cos_theta_h,R,-0.27228450235419954,-0.2818251527587644,1966
6,Ob6.txt,0.75,sin_theta_h,C,-0.29140890941122427,-0.30905353383911893,1966
6,Ob6.txt,0.75,sin_theta_h,dCdt,-0.3320491123582126,-0.3923642697427869,1966
6,Ob6.txt,0.75,sin_theta_h,R,0.3158367045834835,0.3325004609225631,1966
6,Ob6.txt,0.75,turning_proxy,C,0.0870568558381796,0.07620367690353257,1934
6,Ob6.txt,0.75,turning_proxy,dCdt,0.0460147677696736,-0.017226848263621843,1934
6,Ob6.txt,0.75,turning_proxy,R,-0.07273000676872247,-0.07427481771076087,1934
7,Ob7.txt,0.25,dC_h,C,0.19150153736623074,0.17643470675640205,996
7,Ob7.txt,0.25,dC_h,dCdt,0.8746174953995605,0.8862194597722793,996
7,Ob7.txt,0.25,dC_h,R,-0.2131295624477112,-0.20365697500165877,996
7,Ob7.txt,0.25,dR_h,C,-0.1423771344304755,-0.1318209640270864,996
7,Ob7.txt,0.25,dR_h,dCdt,-0.83179513718245,-0.8333536439211093,996
7,Ob7.txt,0.25,dR_h,R,0.17473670633502492,0.17464502800386966,996
7,Ob7.txt,0.25,path_length,C,0.14571722675442925,0.15712158672046378,996
7,Ob7.txt,0.25,path_length,dCdt,0.0008391585120439722,-0.034182474243910875,996
7,Ob7.txt,0.25,path_length,R,-0.10759038634338565,-0.1233075296590641,996
7,Ob7.txt,0.25,cos_theta_h,C,0.1972556300697341,0.18598220629539716,956
7,Ob7.txt,0.25,cos_theta_h,dCdt,0.7056135919501888,0.7330060814469049,956
7,Ob7.txt,0.25,cos_theta_h,R,-0.2008445937245979,-0.20187542406828438,956
7,Ob7.txt,0.25,sin_theta_h,C,-0.07881524218702735,-0.10277306516567362,956
7,Ob7.txt,0.25,sin_theta_h,dCdt,-0.6188810338338107,-0.6750064183772562,956
7,Ob7.txt,0.25,sin_theta_h,R,0.1172530947091103,0.145095937787147,956
7,Ob7.txt,0.25,turning_proxy,C,0.15356815768172116,0.0987602388942788,903
7,Ob7.txt,0.25,turning_proxy,dCdt,0.025058584291137415,-0.0006964556216719011,903
7,Ob7.txt,0.25,turning_proxy,R,-0.14336738209461192,-0.08566085322580845,903
7,Ob7.txt,0.5,dC_h,C,0.37856784393069914,0.3682300297483819,994
7,Ob7.txt,0.5,dC_h,dCdt,0.7388571114552622,0.7574091025672972,994
7,Ob7.txt,0.5,dC_h,R,-0.3910760315586454,-0.3864823953235819,994
7,Ob7.txt,0.5,dR_h,C,-0.3223745087843247,-0.3145219524082924,994
7,Ob7.txt,0.5,dR_h,dCdt,-0.7134629117063734,-0.7211194900299464,994
7,Ob7.txt,0.5,dR_h,R,0.3684824518930369,0.3751879289543338,994
7,Ob7.txt,0.5,path_length,C,0.12827839831959617,0.15929297749800128,994
7,Ob7.txt,0.5,path_length,dCdt,0.012637417973660478,-0.0338240947981984,994
7,Ob7.txt,0.5,path_length,R,-0.086998158316368,-0.1146110119210851,994
7,Ob7.txt,0.5,cos_theta_h,C,0.3259317396609012,0.33112939886872694,984
7,Ob7.txt,0.5,cos_theta_h,dCdt,0.5753850748095864,0.611862093148656,984
7,Ob7.txt,0.5,cos_theta_h,R,-0.2863201981034275,-0.3178684163426012,984
7,Ob7.txt,0.5,sin_theta_h,C,-0.1834417989314698,-0.23161768452870857,984
7,Ob7.txt,0.5,sin_theta_h,dCdt,-0.5107980650632374,-0.5766214246027671,984
7,Ob7.txt,0.5,sin_theta_h,R,0.25172759242141796,0.29414736817058834,984
7,Ob7.txt,0.5,turning_proxy,C,0.11416478543019545,0.05426620712728378,959
7,Ob7.txt,0.5,turning_proxy,dCdt,0.019905314121137843,0.013371948880950014,959
7,Ob7.txt,0.5,turning_proxy,R,-0.09402813092535066,-0.028854720486153788,959
7,Ob7.txt,0.75,dC_h,C,0.5156172413895145,0.5101833315802369,991
7,Ob7.txt,0.75,dC_h,dCdt,0.5817186792570082,0.6038179938137624,991
7,Ob7.txt,0.75,dC_h,R,-0.5213790438482018,-0.5190632015218052,991
7,Ob7.txt,0.75,dR_h,C,-0.45562365788676784,-0.45081242505844604,991
7,Ob7.txt,0.75,dR_h,dCdt,-0.5677877165259575,-0.5814236238260928,991
7,Ob7.txt,0.75,dR_h,R,0.5067908216963424,0.5173352688100873,991
7,Ob7.txt,0.75,path_length,C,0.11974308364725343,0.16617824391856842,991
7,Ob7.txt,0.75,path_length,dCdt,0.0010264422816097566,-0.04211902076248572,991
7,Ob7.txt,0.75,path_length,R,-0.08762047577759957,-0.11158916727702008,991
7,Ob7.txt,0.75,cos_theta_h,C,0.44388240046117666,0.4521793765634813,984
7,Ob7.txt,0.75,cos_theta_h,dCdt,0.44459313341035567,0.4874875020474094,984
7,Ob7.txt,0.75,cos_theta_h,R,-0.39430247348416964,-0.4314124375679438,984
7,Ob7.txt,0.75,sin_theta_h,C,-0.24673067251609668,-0.3273579836745754,984
7,Ob7.txt,0.75,sin_theta_h,dCdt,-0.3949346265490685,-0.4561165016383223,984
7,Ob7.txt,0.75,sin_theta_h,R,0.3441703335809921,0.40311898672582264,984
7,Ob7.txt,0.75,turning_proxy,C,0.08794141962268652,0.06271707208009257,973
7,Ob7.txt,0.75,turning_proxy,dCdt,0.017019180197056786,0.0204184761371292,973
7,Ob7.txt,0.75,turning_proxy,R,-0.07260580505967769,-0.04118173310584617,973
8,Ob8.txt,0.25,dC_h,C,0.15449816882036252,0.1598309118564017,1895
8,Ob8.txt,0.25,dC_h,dCdt,0.8422892776772847,0.8588263655733047,1895
8,Ob8.txt,0.25,dC_h,R,-0.1453867791450606,-0.13848977843607957,1895
8,Ob8.txt,0.25,dR_h,C,-0.16423986180212846,-0.1683286649474231,1895
8,Ob8.txt,0.25,dR_h,dCdt,-0.7974846060328359,-0.7987987597150861,1895
8,Ob8.txt,0.25,dR_h,R,0.1603692224415867,0.16087673532313485,1895
8,Ob8.txt,0.25,path_length,C,0.08201930886463193,0.11820581015002612,1895
8,Ob8.txt,0.25,path_length,dCdt,-0.004421571505269761,-0.0060620769916873655,1895
8,Ob8.txt,0.25,path_length,R,-0.08190264154491513,-0.10626134116766651,1895
8,Ob8.txt,0.25,cos_theta_h,C,0.11053032521447746,0.1280628738121271,1774
8,Ob8.txt,0.25,cos_theta_h,dCdt,0.7270610764970005,0.7119336899087741,1774
8,Ob8.txt,0.25,cos_theta_h,R,-0.0961257453671951,-0.10977916235746621,1774
8,Ob8.txt,0.25,sin_theta_h,C,-0.13081479455059558,-0.13308715062038814,1774
8,Ob8.txt,0.25,sin_theta_h,dCdt,-0.5404390661033367,-0.6007088911597818,1774
8,Ob8.txt,0.25,sin_theta_h,R,0.12865131892079848,0.12826955884157543,1774
8,Ob8.txt,0.25,turning_proxy,C,-0.0031991071203460327,0.020770280750605396,1642
8,Ob8.txt,0.25,turning_proxy,dCdt,0.07609353593483584,0.03226732717921694,1642
8,Ob8.txt,0.25,turning_proxy,R,0.015262237447275204,-0.010936656260115482,1642
8,Ob8.txt,0.5,dC_h,C,0.342357709119959,0.3573039694829306,1892
8,Ob8.txt,0.5,dC_h,dCdt,0.671830047351021,0.6953973141321504,1892
8,Ob8.txt,0.5,dC_h,R,-0.325175740452717,-0.3202758399764564,1892
8,Ob8.txt,0.5,dR_h,C,-0.34634102726332977,-0.353226150321633,1892
8,Ob8.txt,0.5,dR_h,dCdt,-0.6356370086189488,-0.6440889783751983,1892
8,Ob8.txt,0.5,dR_h,R,0.3477036598149681,0.35583382664577207,1892
8,Ob8.txt,0.5,path_length,C,0.09510058294732443,0.14765911551781202,1892
8,Ob8.txt,0.5,path_length,dCdt,-0.020538031218015392,-0.008799051773248747,1892
8,Ob8.txt,0.5,path_length,R,-0.09351677847804114,-0.11648524350459362,1892
8,Ob8.txt,0.5,cos_theta_h,C,0.25150447691435823,0.28669084077911,1846
8,Ob8.txt,0.5,cos_theta_h,dCdt,0.5622280263040056,0.5671470585593461,1846
8,Ob8.txt,0.5,cos_theta_h,R,-0.21327984607306902,-0.2530163613315939,1846
8,Ob8.txt,0.5,sin_theta_h,C,-0.2448963678013469,-0.2686690078097959,1846
8,Ob8.txt,0.5,sin_theta_h,dCdt,-0.406086500975499,-0.4662439202181484,1846
8,Ob8.txt,0.5,sin_theta_h,R,0.26621551938318966,0.28877410840729867,1846
8,Ob8.txt,0.5,turning_proxy,C,0.003141925488488527,0.02219372166919461,1777
8,Ob8.txt,0.5,turning_proxy,dCdt,0.048312434182962674,0.03015635921136249,1777
8,Ob8.txt,0.5,turning_proxy,R,0.005329583596724092,-0.018701197069351413,1777
8,Ob8.txt,0.75,dC_h,C,0.47183629711252834,0.4896720936638805,1890
8,Ob8.txt,0.75,dC_h,dCdt,0.5061203573087483,0.5236751446039271,1890
8,Ob8.txt,0.75,dC_h,R,-0.4516352163705163,-0.4456616265733332,1890
8,Ob8.txt,0.75,dR_h,C,-0.46935155288204855,-0.47385089736210834,1890
8,Ob8.txt,0.75,dR_h,dCdt,-0.4745568370794324,-0.4787277390988891,1890
8,Ob8.txt,0.75,dR_h,R,0.47511601566598366,0.4850919141559485,1890
8,Ob8.txt,0.75,path_length,C,0.10260435599918073,0.17145541279518786,1890
8,Ob8.txt,0.75,path_length,dCdt,-0.02842719609119421,-0.017586562277752547,1890
8,Ob8.txt,0.75,path_length,R,-0.096121231677945,-0.1115620897921274,1890
8,Ob8.txt,0.75,cos_theta_h,C,0.353218075978789,0.38996775571265463,1871
8,Ob8.txt,0.75,cos_theta_h,dCdt,0.43596848833982166,0.4461924359957829,1871
8,Ob8.txt,0.75,cos_theta_h,R,-0.30845283870089724,-0.35413655526538396,1871
8,Ob8.txt,0.75,sin_theta_h,C,-0.3065394703178838,-0.3513127814162322,1871
8,Ob8.txt,0.75,sin_theta_h,dCdt,-0.3067040977697436,-0.35204040324095315,1871
8,Ob8.txt,0.75,sin_theta_h,R,0.34372480753859064,0.3847993936624013,1871
8,Ob8.txt,0.75,turning_proxy,C,0.027362593944538154,0.02920227867597837,1826
8,Ob8.txt,0.75,turning_proxy,dCdt,0.06817754389642319,0.046806803638108394,1826
8,Ob8.txt,0.75,turning_proxy,R,-0.011256207525536136,-0.019417170073321333,1826
9,Ob9.txt,0.25,dC_h,C,0.11946293929217229,0.13939860229278375,987
9,Ob9.txt,0.25,dC_h,dCdt,0.8647769485295521,0.8752677504519999,987
9,Ob9.txt,0.25,dC_h,R,-0.158861347670408,-0.15797705109084864,987
9,Ob9.txt,0.25,dR_h,C,-0.09694351540670329,-0.09883449955160871,987
9,Ob9.txt,0.25,dR_h,dCdt,-0.7249066768134388,-0.5950484557926271,987
9,Ob9.txt,0.25,dR_h,R,0.16202682652691625,0.14285028017596826,987
9,Ob9.txt,0.25,path_length,C,0.050672834771151865,0.01887869830007956,987
9,Ob9.txt,0.25,path_length,dCdt,0.03082523803524874,0.06534656977551451,987
9,Ob9.txt,0.25,path_length,R,-0.07944521355909002,-0.03341747459266119,987
9,Ob9.txt,0.25,cos_theta_h,C,0.07392294089917434,0.09545675447426571,938
9,Ob9.txt,0.25,cos_theta_h,dCdt,0.7586087508193184,0.7504653488308745,938
9,Ob9.txt,0.25,cos_theta_h,R,-0.11357317729638464,-0.11624585052670708,938
9,Ob9.txt,0.25,sin_theta_h,C,-0.031740119500434136,-0.0557280222189611,938
9,Ob9.txt,0.25,sin_theta_h,dCdt,-0.46622215627067426,-0.57623787636354,938
9,Ob9.txt,0.25,sin_theta_h,R,0.11727922228381088,0.14323488829852213,938
9,Ob9.txt,0.25,turning_proxy,C,0.07657905737810282,0.037630516482946984,880
9,Ob9.txt,0.25,turning_proxy,dCdt,0.019251210528187897,0.005489179580311891,880
9,Ob9.txt,0.25,turning_proxy,R,-0.051222343802331635,-0.012613135287480344,880
9,Ob9.txt,0.5,dC_h,C,0.28653393438107355,0.31155065093188267,984
9,Ob9.txt,0.5,dC_h,dCdt,0.7084108185066649,0.7263837507792059,984
9,Ob9.txt,0.5,dC_h,R,-0.34495266881292996,-0.3457704078041711,984
9,Ob9.txt,0.5,dR_h,C,-0.23800283915331216,-0.23395787682150004,984
9,Ob9.txt,0.5,dR_h,dCdt,-0.5791283691015179,-0.5256557053333352,984
9,Ob9.txt,0.5,dR_h,R,0.357930289730419,0.33127068872068394,984
9,Ob9.txt,0.5,path_length,C,0.052952854210573184,0.048994955195829734,984
9,Ob9.txt,0.5,path_length,dCdt,0.04576074811979459,0.057467836281010515,984
9,Ob9.txt,0.5,path_length,R,-0.0742138705397981,-0.06847315294019987,984
9,Ob9.txt,0.5,cos_theta_h,C,0.2169906693153576,0.2433143718965125,968
9,Ob9.txt,0.5,cos_theta_h,dCdt,0.6107452198951554,0.6168133474290902,968
9,Ob9.txt,0.5,cos_theta_h,R,-0.2370625810776159,-0.2532471530216527,968
9,Ob9.txt,0.5,sin_theta_h,C,-0.1378098994950449,-0.180359971137572,968
9,Ob9.txt,0.5,sin_theta_h,dCdt,-0.34707719452946917,-0.45585397319292636,968
9,Ob9.txt,0.5,sin_theta_h,R,0.2917354763326721,0.32703243478930116,968
9,Ob9.txt,0.5,turning_proxy,C,-0.022648212006912156,-0.02572334846627759,944
9,Ob9.txt,0.5,turning_proxy,dCdt,0.057411220864498375,0.06505891876825455,944
9,Ob9.txt,0.5,turning_proxy,R,0.037378132229580016,0.05510888795613367,944
9,Ob9.txt,0.75,dC_h,C,0.40299305575527256,0.4271702854693202,982
9,Ob9.txt,0.75,dC_h,dCdt,0.5511882904637215,0.5660925839456595,982
9,Ob9.txt,0.75,dC_h,R,-0.4753192457911542,-0.47355745316260467,982
9,Ob9.txt,0.75,dR_h,C,-0.3208389225831582,-0.3160856890324976,982
9,Ob9.txt,0.75,dR_h,dCdt,-0.4365755870564814,-0.40693646699758007,982
9,Ob9.txt,0.75,dR_h,R,0.4772815776988871,0.4456731423210952,982
9,Ob9.txt,0.75,path_length,C,0.04190273368719176,0.054211501718444716,982
9,Ob9.txt,0.75,path_length,dCdt,0.031780431260753875,0.05105985283794544,982
9,Ob9.txt,0.75,path_length,R,-0.04786227695597672,-0.0649001159653437,982
9,Ob9.txt,0.75,cos_theta_h,C,0.3361148922054673,0.3506356371288418,976
9,Ob9.txt,0.75,cos_theta_h,dCdt,0.4674314401473487,0.4821691991397173,976
9,Ob9.txt,0.75,cos_theta_h,R,-0.3363584511868822,-0.3536618239936057,976
9,Ob9.txt,0.75,sin_theta_h,C,-0.19295341402058186,-0.25156039171867445,976
9,Ob9.txt,0.75,sin_theta_h,dCdt,-0.26676919721049464,-0.34926896852155,976
9,Ob9.txt,0.75,sin_theta_h,R,0.3809362112961288,0.42580612058007355,976
9,Ob9.txt,0.75,turning_proxy,C,-0.035321063656377126,-0.04106266579399501,958
9,Ob9.txt,0.75,turning_proxy,dCdt,0.06400857688647346,0.07175557160937554,958
9,Ob9.txt,0.75,turning_proxy,R,0.02437876783709064,0.052596612713900974,958
10,Ob10.txt,0.25,dC_h,C,0.1711799217701047,0.17163457226715192,1496
10,Ob10.txt,0.25,dC_h,dCdt,0.8789290741445689,0.884917212884901,1496
10,Ob10.txt,0.25,dC_h,R,-0.15912494600920044,-0.1641849383694464,1496
10,Ob10.txt,0.25,dR_h,C,-0.15405892356314937,-0.15199165984461413,1496
10,Ob10.txt,0.25,dR_h,dCdt,-0.7907264065806213,-0.7877939759840551,1496
10,Ob10.txt,0.25,dR_h,R,0.1658295397154189,0.17226027998036852,1496
10,Ob10.txt,0.25,path_length,C,0.03357953364923827,0.052191567848858894,1496
10,Ob10.txt,0.25,path_length,dCdt,0.0007474968178984909,-0.03397335505844899,1496
10,Ob10.txt,0.25,path_length,R,-0.030798104713710858,-0.04123252047033665,1496
10,Ob10.txt,0.25,cos_theta_h,C,0.1541562043269393,0.1711980314769244,1436
10,Ob10.txt,0.25,cos_theta_h,dCdt,0.7515729064812867,0.7554927990497516,1436
10,Ob10.txt,0.25,cos_theta_h,R,-0.1168871063402736,-0.15232344108096624,1436
10,Ob10.txt,0.25,sin_theta_h,C,-0.12042233788242276,-0.1355937619628665,1436
10,Ob10.txt,0.25,sin_theta_h,dCdt,-0.5468883218739716,-0.6163055379708191,1436
10,Ob10.txt,0.25,sin_theta_h,R,0.14039957646178058,0.16262814821354457,1436
10,Ob10.txt,0.25,turning_proxy,C,-0.06294693638550879,-0.04986585758723676,1364
10,Ob10.txt,0.25,turning_proxy,dCdt,0.0088043733891366,-0.016188627028315465,1364
10,Ob10.txt,0.25,turning_proxy,R,0.0904423718661761,0.07355959357350368,1364
10,Ob10.txt,0.5,dC_h,C,0.3392685801887184,0.34951960422281925,1494
10,Ob10.txt,0.5,dC_h,dCdt,0.7296347364966523,0.7401070795614694,1494
10,Ob10.txt,0.5,dC_h,R,-0.3220595756697004,-0.33356591609908065,1494
10,Ob10.txt,0.5,dR_h,C,-0.31261316336363604,-0.31957288280281515,1494
10,Ob10.txt,0.5,dR_h,dCdt,-0.6441550380533664,-0.6451595452775509,1494
10,Ob10.txt,0.5,dR_h,R,0.34946025941371084,0.3666364092896913,1494
10,Ob10.txt,0.5,path_length,C,0.03850280593349436,0.06591438610748114,1494
10,Ob10.txt,0.5,path_length,dCdt,-0.0009338948286093634,-0.02890759474060501,1494
10,Ob10.txt,0.5,path_length,R,-0.03927047753341016,-0.04627536905288312,1494
10,Ob10.txt,0.5,cos_theta_h,C,0.2815323655994409,0.30349598278197837,1474
10,Ob10.txt,0.5,cos_theta_h,dCdt,0.618938303627145,0.629544434563896,1474
10,Ob10.txt,0.5,cos_theta_h,R,-0.21674904343776832,-0.2675268430918599,1474
10,Ob10.txt,0.5,sin_theta_h,C,-0.21973768337866245,-0.26032710354801036,1474
10,Ob10.txt,0.5,sin_theta_h,dCdt,-0.4179620277194266,-0.48339057009037256,1474
10,Ob10.txt,0.5,sin_theta_h,R,0.2816814418144919,0.3154944849454828,1474
10,Ob10.txt,0.5,turning_proxy,C,-0.07633895786271092,-0.03364224440299889,1441
10,Ob10.txt,0.5,turning_proxy,dCdt,-0.013424004045066818,-0.0431279656085099,1441
10,Ob10.txt,0.5,turning_proxy,R,0.08518021449634137,0.054586040907755366,1441
10,Ob10.txt,0.75,dC_h,C,0.4584995986317893,0.474258875449839,1491
10,Ob10.txt,0.75,dC_h,dCdt,0.5608138131920515,0.5700589911427703,1491
10,Ob10.txt,0.75,dC_h,R,-0.4356251332056249,-0.44814833112958846,1491
10,Ob10.txt,0.75,dR_h,C,-0.4208137320965938,-0.4315274987565757,1491
10,Ob10.txt,0.75,dR_h,dCdt,-0.4816608849346325,-0.4818147525793765,1491
10,Ob10.txt,0.75,dR_h,R,0.47433456198985663,0.4939186893442375,1491
10,Ob10.txt,0.75,path_length,C,0.04758682544915933,0.08153963012602967,1491
10,Ob10.txt,0.75,path_length,dCdt,-0.001259104730041005,-0.013905153883869533,1491
10,Ob10.txt,0.75,path_length,R,-0.04962009855342719,-0.05181903757366194,1491
10,Ob10.txt,0.75,cos_theta_h,C,0.3796186080968132,0.3993401898701183,1477
10,Ob10.txt,0.75,cos_theta_h,dCdt,0.47084027172228665,0.48114405409786626,1477
10,Ob10.txt,0.75,cos_theta_h,R,-0.2926866734345404,-0.3512357666851396,1477
10,Ob10.txt,0.75,sin_theta_h,C,-0.28061619128316306,-0.33696081719909526,1477
10,Ob10.txt,0.75,sin_theta_h,dCdt,-0.2684207080787513,-0.33310152350440125,1477
10,Ob10.txt,0.75,sin_theta_h,R,0.37458497315281725,0.4163937420302665,1477
10,Ob10.txt,0.75,turning_proxy,C,-0.10639491408831035,-0.07461450730074017,1456
10,Ob10.txt,0.75,turning_proxy,dCdt,-0.018175123138364935,-0.0361828785801594,1456
10,Ob10.txt,0.75,turning_proxy,R,0.1008022081435889,0.07970895550059678,1456
11,Ob11.txt,0.25,dC_h,C,0.1829679313227098,0.18861645058858742,1995
11,Ob11.txt,0.25,dC_h,dCdt,0.8812911287994801,0.8960794896481808,1995
11,Ob11.txt,0.25,dC_h,R,-0.18835918758732234,-0.17756342666994124,1995
11,Ob11.txt,0.25,dR_h,C,-0.1756254932622237,-0.17279050590113043,1995
11,Ob11.txt,0.25,dR_h,dCdt,-0.8628650019551021,-0.8266076560347185,1995
11,Ob11.txt,0.25,dR_h,R,0.18205068442629557,0.18515205909301335,1995
11,Ob11.txt,0.25,path_length,C,0.1056053646194811,0.1365204527172154,1995
11,Ob11.txt,0.25,path_length,dCdt,-0.0022546658161233133,-0.10632700461452667,1995
11,Ob11.txt,0.25,path_length,R,-0.11945378982034777,-0.12683990596774036,1995
11,Ob11.txt,0.25,cos_theta_h,C,0.1489986517692663,0.15117140017534694,1839
11,Ob11.txt,0.25,cos_theta_h,dCdt,0.7568675006160772,0.7140940764375798,1839
11,Ob11.txt,0.25,cos_theta_h,R,-0.1491389275017074,-0.15721443706893734,1839
11,Ob11.txt,0.25,sin_theta_h,C,-0.10555343100371915,-0.11811478124925602,1839
11,Ob11.txt,0.25,sin_theta_h,dCdt,-0.5972000557074213,-0.6075299591451012,1839
11,Ob11.txt,0.25,sin_theta_h,R,0.11481950154901054,0.14189064296223905,1839
11,Ob11.txt,0.25,turning_proxy,C,-0.04908747463402922,0.0007269599541036615,1629
11,Ob11.txt,0.25,turning_proxy,dCdt,0.09451686682815721,0.009025446953630134,1629
11,Ob11.txt,0.25,turning_proxy,R,0.053586393843316864,0.0052692539161611155,1629
11,Ob11.txt,0.5,dC_h,C,0.37059577950386147,0.39193647930652364,1993
11,Ob11.txt,0.5,dC_h,dCdt,0.7056701921941719,0.7296634034916456,1993
11,Ob11.txt,0.5,dC_h,R,-0.37403443956786486,-0.3591004062023406,1993
11,Ob11.txt,0.5,dR_h,C,-0.35772136957484396,-0.3569177757525213,1993
11,Ob11.txt,0.5,dR_h,dCdt,-0.6971557509809306,-0.679318374094773,1993
11,Ob11.txt,0.5,dR_h,R,0.3654173487764511,0.3792305961880888,1993
11,Ob11.txt,0.5,path_length,C,0.11744463133262342,0.18534533867417685,1993
11,Ob11.txt,0.5,path_length,dCdt,-0.002607937766351606,-0.08619534239277092,1993
11,Ob11.txt,0.5,path_length,R,-0.1336381756638622,-0.13479038834534895,1993
11,Ob11.txt,0.5,cos_theta_h,C,0.2818308777920082,0.31329530989002247,1922
11,Ob11.txt,0.5,cos_theta_h,dCdt,0.5807895029842453,0.5837755634472555,1922
11,Ob11.txt,0.5,cos_theta_h,R,-0.27548789843945176,-0.3076076490872073,1922
11,Ob11.txt,0.5,sin_theta_h,C,-0.22405465446078612,-0.24203555283594333,1922
11,Ob11.txt,0.5,sin_theta_h,dCdt,-0.4777849682381641,-0.4953487816882283,1922
11,Ob11.txt,0.5,sin_theta_h,R,0.23862608134908236,0.2826660035309024,1922
11,Ob11.txt,0.5,turning_proxy,C,0.0074403800507141255,0.07760961565034645,1806
11,Ob11.txt,0.5,turning_proxy,dCdt,0.08968418184290479,-0.009129094064327234,1806
11,Ob11.txt,0.5,turning_proxy,R,-0.0008728038060238088,-0.0657933366004556,1806
11,Ob11.txt,0.75,dC_h,C,0.4937076093426581,0.5252663009562324,1990
11,Ob11.txt,0.75,dC_h,dCdt,0.5239402386342807,0.5502769263693461,1990
11,Ob11.txt,0.75,dC_h,R,-0.4957448433212041,-0.48115253084482307,1990
11,Ob11.txt,0.75,dR_h,C,-0.47694117453672463,-0.474718516221291,1990
11,Ob11.txt,0.75,dR_h,dCdt,-0.523465063974893,-0.5174372674677008,1990
11,Ob11.txt,0.75,dR_h,R,0.48650051526997184,0.5040119061917804,1990
11,Ob11.txt,0.75,path_length,C,0.1154901042199086,0.22166921506869497,1990
11,Ob11.txt,0.75,path_length,dCdt,-0.01172932988233083,-0.04983951751458554,1990
11,Ob11.txt,0.75,path_length,R,-0.13475969252740663,-0.13103743467133447,1990
11,Ob11.txt,0.75,cos_theta_h,C,0.3902820148635798,0.4215581915420921,1948
11,Ob11.txt,0.75,cos_theta_h,dCdt,0.41811979094314755,0.4364115921768957,1948
11,Ob11.txt,0.75,cos_theta_h,R,-0.3736589788579716,-0.41520585021098305,1948
11,Ob11.txt,0.75,sin_theta_h,C,-0.3079826359120943,-0.33326110023916694,1948
11,Ob11.txt,0.75,sin_theta_h,dCdt,-0.34671896561425386,-0.37324192656571503,1948
11,Ob11.txt,0.75,sin_theta_h,R,0.32637518813571126,0.38779572232819975,1948
11,Ob11.txt,0.75,turning_proxy,C,0.07668419819285033,0.09262856127136981,1894
11,Ob11.txt,0.75,turning_proxy,dCdt,0.0348287583238601,-0.06959005306630832,1894
11,Ob11.txt,0.75,turning_proxy,R,-0.06608691414046577,-0.07568945700744287,1894
12,Ob12.txt,0.25,dC_h,C,0.16244214736212192,0.18244331895582933,1995
12,Ob12.txt,0.25,dC_h,dCdt,0.8820654332699908,0.8885921432958251,1995
12,Ob12.txt,0.25,dC_h,R,-0.12271488475098777,-0.13738707563308034,1995
12,Ob12.txt,0.25,dR_h,C,-0.1667224026563092,-0.1813811056602098,1995
12,Ob12.txt,0.25,dR_h,dCdt,-0.787135213406126,-0.7843619888851315,1995
12,Ob12.txt,0.25,dR_h,R,0.1574509929656373,0.17277458172916466,1995
12,Ob12.txt,0.25,path_length,C,0.019916650217350864,0.06361345627354664,1995
12,Ob12.txt,0.25,path_length,dCdt,-0.034692334722612246,-0.030481466894322247,1995
12,Ob12.txt,0.25,path_length,R,-0.11276305448356459,-0.11628712559420834,1995
12,Ob12.txt,0.25,cos_theta_h,C,0.10879641048410849,0.12696415410874387,1896
12,Ob12.txt,0.25,cos_theta_h,dCdt,0.7694062089461234,0.7303581081210507,1896
12,Ob12.txt,0.25,cos_theta_h,R,-0.050603938580526246,-0.07713065669425564,1896
12,Ob12.txt,0.25,sin_theta_h,C,-0.12317844493221136,-0.13925775992655157,1896
12,Ob12.txt,0.25,sin_theta_h,dCdt,-0.5025065338039526,-0.5572129319917147,1896
12,Ob12.txt,0.25,sin_theta_h,R,0.13546198227802678,0.14305171893664154,1896
12,Ob12.txt,0.25,turning_proxy,C,0.022697487738475977,-0.0011178840005813394,1790
12,Ob12.txt,0.25,turning_proxy,dCdt,0.027042295216674804,0.023239487710105124,1790
12,Ob12.txt,0.25,turning_proxy,R,0.0045831812563990465,0.018309016098398967,1790
12,Ob12.txt,0.5,dC_h,C,0.34178520029829973,0.3759622674736396,1993
12,Ob12.txt,0.5,dC_h,dCdt,0.7088539207718612,0.7204060652851279,1993
12,Ob12.txt,0.5,dC_h,R,-0.3014164138053416,-0.3235294429732822,1993
12,Ob12.txt,0.5,dR_h,C,-0.3344108580585517,-0.3533004238506612,1993
