ob,variable,relative_time_sec,real_median_aligned_z,real_q25_aligned_z,real_q75_aligned_z,null_median_aligned_z,null_q25_aligned_z,null_q75_aligned_z,real_minus_null_aligned_z,n_events
17,shell_edge_minus_core,-0.5,0.07237670797363956,-0.4898164307191394,0.6651762446672502,0.015236621038908563,-0.042919239002187526,0.06573370511661952,0.057140086934730994,122
17,shell_edge_minus_core,-0.45,0.10078676583661568,-0.5738834705000531,0.7883964544939512,0.004106081631852713,-0.035392162089084134,0.041353616147560446,0.09668068420476297,122
17,shell_edge_minus_core,-0.4,0.12911195280269738,-0.3762845486234433,0.9010183659994087,0.02488181957656837,-0.04286004987779759,0.09940466192018116,0.10423013322612901,122
17,shell_edge_minus_core,-0.35,0.1871743369008884,-0.49079805975448365,0.7172273384531673,-0.013745834961491933,-0.08778749989788878,0.05163087924932218,0.20092017186238031,122
17,shell_edge_minus_core,-0.3,0.11369197688889851,-0.5189556489198988,0.6483913206372187,-0.026044926410711027,-0.07135007788774415,0.06159137408326508,0.13973690329960953,122
17,shell_edge_minus_core,-0.25,-0.04812276250555653,-0.6298824717041706,0.6466589447175395,-0.023368600707606994,-0.09301135988283492,0.023454875377953946,-0.024754161797949533,122
17,shell_edge_minus_core,-0.2,0.11573683782574398,-0.6974900347833952,0.6771164469331413,-0.03290519369365823,-0.07359429166124443,0.03876931915088576,0.1486420315194022,122
17,shell_edge_minus_core,-0.15,-0.08220782338938579,-0.7881736094768603,0.39142450803385537,-0.0013207137287790556,-0.06500797375286851,0.08171874059105241,-0.08088710966060673,122
17,shell_edge_minus_core,-0.1,-0.24697371021382605,-0.8297642187862312,0.5653134234340887,-0.037613708511683885,-0.09167654290438135,0.045099522394749195,-0.20936000170214217,122
17,shell_edge_minus_core,-0.05,-0.17232094840845974,-1.0018762309181573,0.35666551945040104,-0.03278478962757076,-0.08008868503511263,0.025296039494771504,-0.13953615878088899,122
17,shell_edge_minus_core,-0.0,-0.3537865056107121,-0.9870683372240037,0.5189871032857657,-0.03600242341884266,-0.10940434453220302,0.07607359061878227,-0.3177840821918695,122
17,shell_edge_minus_core,0.05,-0.14285311825790264,-0.8063109882147242,0.4430372164992722,0.001988634283392252,-0.050217642151226594,0.058626723081671404,-0.1448417525412949,122
17,shell_edge_minus_core,0.1,-0.1603366547973511,-0.8065195876451694,0.6110978762622366,0.0500536269129114,-0.04777956143074033,0.09389646266992421,-0.2103902817102625,122
17,shell_edge_minus_core,0.15,-0.04986374720372598,-0.7089750789185434,0.5977130624932754,0.008764511661092936,-0.042964266751888386,0.0772065167764413,-0.05862825886481891,122
17,shell_edge_minus_core,0.2,0.0965301215973236,-0.6977928497131423,0.7845756875951347,0.036237431508379395,-0.06157101642308094,0.07942008304298144,0.06029269008894421,122
