replicate,ob,dataset,n_events,b3_event_direction_abs_z,k8_local_event_direction_abs_z,k8_local_non_event_direction_abs_median_z,k8_local_event_minus_non_event_direction_z,k8_p_non_event_direction_ge_event,k8_local_to_b3_direction_ratio,k8_pass,k10_local_event_direction_abs_z,k10_local_non_event_direction_abs_median_z,k10_local_event_minus_non_event_direction_z,k10_p_non_event_direction_ge_event,k10_local_to_b3_direction_ratio,k10_pass,both_pass,any_pass
7,1,Ob1.txt,28,0.7371072389061837,0.3838208185045392,0.49851583889317574,-0.11469502038863655,0.75,0.5207123173476126,False,0.2683929719586569,0.7041859230784224,-0.4357929511197655,1.0,0.3641165868306131,False,False,False
7,2,Ob2.txt,43,0.277088630861437,0.34842447012842115,0.4441992387308334,-0.09577476860241224,0.75,1.257447730876612,False,0.42384119323103375,0.4001713517818971,0.02366984144913664,0.5,1.5296231819882316,False,False,False
7,3,Ob3.txt,40,0.4832392268352097,0.21531136318477911,0.22397465482393486,-0.008663291639155746,0.5,0.4455585375278378,False,0.36603799326521147,0.21170629997530452,0.15433169328990695,0.0,0.7574674673296644,True,False,True
7,4,Ob4.txt,58,0.3663313930719589,0.3307924805783103,0.3072209733130199,0.023571507265290392,0.25,0.9029869861940343,False,0.2389208319255195,0.49562039764999355,-0.25669956572447405,0.75,0.6521986279199065,False,False,False
7,5,Ob5.txt,93,0.06962684465575109,0.06853151444448147,0.36520649104485725,-0.2966749766003758,1.0,0.9842685645646424,False,0.02775399624775192,0.26238081201125857,-0.23462681576350664,1.0,0.3986105701755289,False,False,False
7,6,Ob6.txt,112,0.6063093013147836,0.6874094702867524,0.12461537073968647,0.5627940995470659,0.0,1.1337603906060865,True,0.5315866605258777,0.11133987846160043,0.42024678206427724,0.25,0.8767582146160885,True,True,True
7,7,Ob7.txt,33,0.29392993833993525,0.4680702336066794,0.21468681291336145,0.25338342069331793,0.25,1.5924551144747554,True,0.6823461589328774,0.3704174732525972,0.3119286856802802,0.0,2.321458517586364,True,True,True
7,8,Ob8.txt,84,0.02601085658746982,0.18128214285243024,0.34239091175276204,-0.1611087689003318,1.0,6.969479926307351,False,0.018237021920706607,0.3303125974573803,-0.3120755755366737,1.0,0.7011311549613444,False,False,False
7,9,Ob9.txt,37,0.6432153931241981,0.011716941587976502,0.4607075675609671,-0.4489906259729906,0.75,0.01821620208910965,False,0.35736751204832523,0.45226732037992645,-0.09489980833160122,0.75,0.5555953975425482,False,False,False
7,10,Ob10.txt,36,0.23514149547630475,0.2867909145896946,0.46946461409290985,-0.18267369950321527,0.75,1.2196525075625988,False,0.12606035666491755,0.3512596939488175,-0.22519933728389996,0.75,0.5361042567564204,False,False,False
7,11,Ob11.txt,119,0.08273239593255305,0.3161209453181809,0.19371732596691016,0.12240361935127075,0.5,3.821005565654065,False,0.2566136781789986,0.18280477441727533,0.07380890376172328,0.5,3.101731495703339,False,False,False
7,12,Ob12.txt,91,0.09324949818949972,0.3653893093988395,0.33816231732426294,0.027226992074576573,0.5,3.9184051012939807,False,0.2298002303846544,0.06875617332543113,0.16104405705922328,0.25,2.4643588957193003,True,False,True
7,13,Ob13.txt,102,0.43122113599411027,0.21547478300050182,0.1159523227628043,0.09952246023769752,0.0,0.4996851151643106,True,0.05132523504681358,0.0242260297657486,0.027099205281064978,0.25,0.11902300412175203,False,False,True
7,14,Ob14.txt,47,0.3691096225247037,0.3036980751978497,0.10155735607973837,0.20214071911811132,0.0,0.8227855809354411,True,0.3861217350685223,0.2132691313505582,0.17285260371796413,0.0,1.046089593729516,True,True,True
7,15,Ob15.txt,96,0.0602169923311784,0.3575964731404389,0.48887311516965215,-0.13127664202921324,0.75,5.938464531302854,False,0.2341136603510151,0.48807531907468593,-0.2539616587236708,1.0,3.8878338370579604,False,False,False
7,16,Ob16.txt,84,0.24657347352466974,0.21345875566166644,0.2409413948922598,-0.027482639230593353,0.5,0.8657004040635776,False,0.24686402054758866,0.17996652640211225,0.06689749414547641,0.5,1.001178338524277,False,False,False
7,17,Ob17.txt,122,0.29725041539497854,0.08388450752035792,0.10774425097379987,-0.023859743453441953,0.5,0.2822014812288635,False,0.2064498144996314,0.1725131737506711,0.0339366407489603,0.25,0.6945316265590624,True,False,True
7,18,Ob18.txt,103,0.6779506447597935,0.15184515564195217,0.0,0.15184515564195217,0.25,0.22397671101227853,False,0.25098350419568227,0.0,0.25098350419568227,0.25,0.3702091090784476,True,False,True
