replicate,ob,dataset,n_events,b3_event_direction_abs_z,k8_local_event_direction_abs_z,k8_local_non_event_direction_abs_median_z,k8_local_event_minus_non_event_direction_z,k8_p_non_event_direction_ge_event,k8_local_to_b3_direction_ratio,k8_pass,k10_local_event_direction_abs_z,k10_local_non_event_direction_abs_median_z,k10_local_event_minus_non_event_direction_z,k10_p_non_event_direction_ge_event,k10_local_to_b3_direction_ratio,k10_pass,both_pass,any_pass
851,1,Ob1.txt,28,0.2238765012014972,0.030054486154105553,0.2086888743725731,-0.17863438821846755,0.925,0.13424582746652536,False,0.19040221123957643,0.2745875751499033,-0.08418536391032685,0.65,0.8504787694006676,False,False,False
851,2,Ob2.txt,43,0.1451872532272922,0.16412255984745733,0.24152073612911346,-0.07739817628165613,0.65,1.130419897058881,False,0.1777651500558643,0.3021076262889354,-0.1243424762330711,0.65,1.2243853789118184,False,False,False
851,3,Ob3.txt,40,0.08612401990360186,0.44066740306017965,0.263929259623341,0.17673814343683864,0.25,5.116660875251948,True,0.21870201092900177,0.23256189112132403,-0.01385988019232226,0.525,2.539384612722371,False,False,True
851,4,Ob4.txt,58,0.19443110826158544,0.26995874738467723,0.2134407204875732,0.05651802689710403,0.45,1.388454500920078,False,0.1300573910902379,0.2612661516127666,-0.13120876052252872,0.75,0.6689124608355373,False,False,False
851,5,Ob5.txt,93,0.2465305414505451,0.48163646537734195,0.15870940987679666,0.3229270555005453,0.025,1.953658408988486,True,0.567133869891633,0.16283254206236253,0.4043013278292704,0.05,2.3004608944381117,True,True,True
851,6,Ob6.txt,112,0.31099760096149537,0.26805595424139594,0.1878691140095526,0.08018684023184333,0.3,0.8619229004103603,True,0.09517113173891473,0.29680225029353124,-0.20163111855461652,0.825,0.3060188613824641,False,False,True
851,7,Ob7.txt,33,0.44070910899039917,0.659193792201115,0.3509917752264876,0.30820201697462735,0.125,1.495757130392046,True,0.6881199648893814,0.21889979852137703,0.4692201663680044,0.0,1.5613926530036213,True,True,True
851,8,Ob8.txt,84,0.16749149737412225,0.1109282254938295,0.10080988861526949,0.010118336878560008,0.475,0.6622916818640139,False,0.10525937554734877,0.17374628785849744,-0.06848691231114867,0.725,0.628446083518097,False,False,False
851,9,Ob9.txt,37,0.2888587089552793,0.4028929612188847,0.32732680458326796,0.07556615663561672,0.35,1.3947751919131508,True,0.1385083917641012,0.32097063471136117,-0.18246224294725996,0.775,0.4795022184549917,False,False,True
851,10,Ob10.txt,36,0.09279904209198153,0.2385291284348778,0.24150677219292285,-0.0029776437580450454,0.5,2.5703835196752354,False,0.30297223107031857,0.25440284639165456,0.04856938467866401,0.3,3.264820673148925,True,False,True
851,11,Ob11.txt,119,0.13056948491318393,0.26114245843164163,0.16244026367312192,0.09870219475851971,0.3,2.0000267183812213,True,0.13858915155220186,0.15224564098361132,-0.013656489431409458,0.65,1.0614206806770374,False,False,True
851,12,Ob12.txt,91,0.6952276873948594,0.3912004765254664,0.23670585345095743,0.15449462307450898,0.375,0.5626940405543449,False,0.2012800719330085,0.28810974081739177,-0.08682966888438326,0.6,0.2895167663521003,False,False,False
851,13,Ob13.txt,102,0.3270343377302488,0.06559638277101988,0.1612880506587942,-0.09569166788777432,0.7,0.20057949641094397,False,0.1429107256321302,0.1690610102654567,-0.026150284633326498,0.625,0.4369899706067219,False,False,False
851,14,Ob14.txt,47,0.39836227776026484,0.041238401205205166,0.22699912163761304,-0.18576072043240788,0.875,0.10351984489360339,False,0.02747967937182416,0.1933873683168328,-0.16590768894500862,0.925,0.06898163030476867,False,False,False
851,15,Ob15.txt,96,0.7088183285125091,0.7429128907878535,0.23225853315561762,0.5106543576322359,0.0,1.0481005652702202,True,0.6053239268983623,0.2521042190177405,0.35321970788062185,0.05,0.8539902292998899,True,True,True
851,16,Ob16.txt,84,0.5495750078264751,0.10972674432982787,0.1469064796841465,-0.03717973535431862,0.675,0.19965744942403463,False,0.02756385635934111,0.16056646573852765,-0.13300260937918654,0.85,0.050154857784297624,False,False,False
851,17,Ob17.txt,122,0.13651771054490358,0.0383655487978245,0.14702294671219251,-0.10865739791436801,0.85,0.2810298286185019,False,0.009204812970687454,0.162777581331118,-0.15357276836043054,0.975,0.0674257789260229,False,False,False
851,18,Ob18.txt,103,0.3691074797860108,0.2908103262568539,0.28033107270899826,0.010479253547855616,0.425,0.7878743785562149,False,0.0907947214978089,0.03919130905976598,0.05160341243804292,0.375,0.2459845071425996,False,False,False
851,19,Ob19.txt,143,0.0564340487941728,0.3675008446745948,0.10420090183563943,0.2632999428389554,0.025,6.512041090919243,True,0.182094830519523,0.08538082450402915,0.09671400601549385,0.275,3.226683791263361,True,True,True
852,1,Ob1.txt,28,1.029733905590973,0.5729048485339152,0.21755064806490182,0.3553542004690134,0.15,0.5563620323884744,True,0.5619238550955125,0.2632068450221571,0.2987170100733554,0.1,0.5456981187513871,True,True,True
852,2,Ob2.txt,43,0.2985117062154877,0.38975597131369283,0.22106194684599947,0.16869402446769335,0.3,1.3056639428148198,True,0.6403887676025684,0.2146859351154168,0.4257028324871516,0.125,2.1452718746657413,True,True,True
852,3,Ob3.txt,40,0.8155603550655911,0.32770675626420065,0.24349653210389846,0.08421022416030219,0.4,0.40181790866703543,False,0.6269960338380944,0.2512042860327931,0.37579174780530133,0.075,0.7687917024702219,True,False,True
852,4,Ob4.txt,58,0.18223410413372532,0.32884472029378664,0.29099223594805523,0.03785248434573141,0.45,1.8045179954487383,False,0.5183932973582325,0.2719260633630759,0.24646723399515658,0.25,2.8446557784696,True,False,True
852,5,Ob5.txt,93,0.04931422786104496,0.6446507931282184,0.1690603597271947,0.4755904334010237,0.025,13.072308359864856,True,0.20991208875129103,0.2063777503091206,0.003534338442170437,0.475,4.256623247610614,False,False,True
852,6,Ob6.txt,112,0.16863532851727428,0.3150949071918618,0.17535757346667788,0.1397373337251839,0.225,1.8684987894430722,True,0.35510706609895376,0.1749139459389683,0.18019312015998545,0.15,2.1057691126837526,True,True,True
852,7,Ob7.txt,33,0.41825442089508647,0.9825453981929251,0.2563450498881634,0.7262003483047617,0.0,2.3491572332701858,True,0.6204461058614085,0.27684259703042724,0.34360350883098123,0.1,1.4834179266620091,True,True,True
852,8,Ob8.txt,84,0.42778054661706394,0.09879947886379545,0.1777341216834394,-0.07893464281964396,0.75,0.23095832581708706,False,0.20676466479787012,0.2565353418513077,-0.0497706770534376,0.6,0.48334284116701437,False,False,False
852,9,Ob9.txt,37,0.016541780703152043,0.1276491999945577,0.252912007137136,-0.12526280714257831,0.75,7.716775012634166,False,0.04244836202411062,0.1582841781900838,-0.11583581616597319,0.825,2.5661301395455007,False,False,False
852,10,Ob10.txt,36,0.2058796124298624,0.23701082322055528,0.21382395637544316,0.02318686684511212,0.425,1.1512107509008374,False,0.2361889719387632,0.2507115149283483,-0.014522542989585108,0.5,1.1472188486814174,False,False,False
852,11,Ob11.txt,119,0.049811551513289476,0.05394077163934981,0.15384112249995305,-0.09990035086060324,0.85,1.082896838195427,False,0.04780191505771325,0.15525544079756204,-0.10745352573984879,0.825,0.9596552126058538,False,False,False
