ob,variable,n_events,phase,real_phase_aligned_z,null_phase_median_aligned_z,null_phase_abs_median_z,event_minus_null_phase_z,abs_event_minus_abs_null_z,p_null_abs_ge_real_abs,phase_gate
13,shell_edge_minus_core,102,early_pre,0.0866557304925531,-0.014035619552689999,0.057203138990146354,0.1006913500452431,0.02945259150240674,0.325,False
13,shell_edge_minus_core,102,near_pre,-0.0742873066867688,0.0016730885467083761,0.041779345244322835,-0.07596039523347718,0.03250796144244597,0.275,False
13,shell_edge_minus_core,102,near_post,-0.0232601283961059,0.003360364172442804,0.04906758565963598,-0.026620492568548704,-0.025807457263530082,0.725,False
13,shell_edge_minus_core,102,late_post,0.040408555825892,0.018037933009695965,0.047862429363417405,0.022370622816196034,-0.007453873537525406,0.55,False
13,all_tangential,102,early_pre,-0.1542683226063381,-0.01751299234448042,0.0739607679412614,-0.13675533026185768,0.0803075546650767,0.075,False
13,all_tangential,102,near_pre,-0.1828417279538161,0.006023328692270222,0.05001687318846963,-0.18886505664608633,0.13282485476534645,0.025,True
13,all_tangential,102,near_post,0.18292779243518115,0.005853105830408175,0.04341306225441157,0.17707468660477296,0.13951473018076957,0.0,True
13,all_tangential,102,late_post,0.0406966089481505,-0.005824688705425081,0.059181773652084324,0.04652129765357558,-0.018485164703933826,0.575,False
13,shell_core_tangential,102,early_pre,-0.090892426693185,-0.0038320954739340793,0.040043437327284825,-0.08706033121925091,0.05084898936590017,0.15,False
13,shell_core_tangential,102,near_pre,-0.11746415663890318,0.006018130362340708,0.05644427482026125,-0.12348228700124389,0.06101988181864193,0.125,False
13,shell_core_tangential,102,near_post,0.11152142816468329,0.012876518526981424,0.03821835943810427,0.09864490963770187,0.07330306872657902,0.05,False
13,shell_core_tangential,102,late_post,-0.0287116654239829,-0.009825093542327936,0.04411630612140659,-0.018886571881654966,-0.015404640697423685,0.675,False
13,shell_middle_tangential,102,early_pre,-0.1076420875763989,-0.006555776628016935,0.0689320038382007,-0.10108631094838197,0.0387100837381982,0.2,False
13,shell_middle_tangential,102,near_pre,-0.11435815183786355,-0.010971662771769936,0.04676176133472516,-0.10338648906609361,0.06759639050313838,0.125,False
13,shell_middle_tangential,102,near_post,0.131509239436381,-0.012391008913356049,0.047310832870640876,0.14390024834973703,0.08419840656574011,0.05,False
13,shell_middle_tangential,102,late_post,-0.024562408064140145,-0.003950526403551967,0.03545230606567836,-0.02061188166058818,-0.010889898001538216,0.7,False
13,shell_edge_tangential,102,early_pre,-0.099596669892896,0.007663944718915634,0.05158850363212805,-0.10726061461181163,0.048008166260767954,0.175,False
13,shell_edge_tangential,102,near_pre,-0.21061955010342487,0.00700949502551411,0.053013399586845214,-0.217629045128939,0.15760615051657967,0.05,True
13,shell_edge_tangential,102,near_post,0.1817121305594189,-0.0006839765107024085,0.03381641515813408,0.1823961070701213,0.14789571540128482,0.0,True
13,shell_edge_tangential,102,late_post,0.0544817388167015,0.004908701266762246,0.0355308697111413,0.049573037549939254,0.0189508691055602,0.35,False
13,shell_radius_corr_tangential,102,early_pre,-0.030750402599134273,-0.01578272247473346,0.05296264199165725,-0.014967680124400813,-0.022212239392522974,0.675,False
13,shell_radius_corr_tangential,102,near_pre,-0.08473309103082564,0.017085475454747895,0.04279110956950301,-0.10181856648557354,0.041941981461322636,0.275,False
13,shell_radius_corr_tangential,102,near_post,0.05249040692338532,-0.0014961034583797787,0.040134071520927614,0.0539865103817651,0.012356335402457709,0.375,False
13,shell_radius_corr_tangential,102,late_post,0.0288734256812774,0.024270583000228114,0.05639335733269371,0.004602842681049286,-0.02751993165141631,0.7,False
13,density_dense_tangential,102,early_pre,-0.08042759615214942,-0.02004365451132513,0.05464338367879822,-0.06038394164082429,0.0257842124733512,0.35,False
13,density_dense_tangential,102,near_pre,-0.13659391759421544,-0.008744878818896549,0.043820877331367955,-0.1278490387753189,0.09277304026284748,0.075,False
13,density_dense_tangential,102,near_post,0.09368267472907793,0.0018661309315225888,0.034736769745782,0.09181654379755534,0.05894590498329593,0.175,False
13,density_dense_tangential,102,late_post,-0.0303327533397262,-0.004736884627368869,0.06034038070127658,-0.02559586871235733,-0.03000762736155038,0.6,False
13,density_sparse_minus_dense,102,early_pre,0.10480671112128358,-0.0041997849262923,0.05861028603374045,0.10900649604757588,0.046196425087543125,0.225,False
13,density_sparse_minus_dense,102,near_pre,-0.08745159398600172,0.009393808735684111,0.04312788998354744,-0.09684540272168583,0.04432370400245428,0.2,False
13,density_sparse_minus_dense,102,near_post,-0.04215880756437275,0.0016224803854548242,0.04956540210073511,-0.04378128794982757,-0.00740659453636236,0.625,False
13,density_sparse_minus_dense,102,late_post,0.06048154494471536,0.013366731406336152,0.053255813872064434,0.04711481353837921,0.007225731072650926,0.4,False
