replicate,ob,dataset,n_events,b3_event_direction_abs_z,k8_local_event_direction_abs_z,k8_local_non_event_direction_abs_median_z,k8_local_event_minus_non_event_direction_z,k8_p_non_event_direction_ge_event,k8_local_to_b3_direction_ratio,k8_pass,k10_local_event_direction_abs_z,k10_local_non_event_direction_abs_median_z,k10_local_event_minus_non_event_direction_z,k10_p_non_event_direction_ge_event,k10_local_to_b3_direction_ratio,k10_pass,both_pass,any_pass
51,1,Ob1.txt,28,0.25627118638386154,0.1445815584868952,0.23050202255455435,-0.08592046406765916,0.625,0.5641740709403454,False,0.2936717395335274,0.2740424758039084,0.019629263729618984,0.45,1.1459413119258932,False,False,False
51,2,Ob2.txt,43,0.7577258869472644,0.06757455636368802,0.16593432223261678,-0.09835976586892876,0.75,0.08918074138384428,False,0.33371971253659244,0.19762185607059518,0.13609785646599726,0.35,0.4404227416342955,True,False,True
51,3,Ob3.txt,40,0.44767677508909853,0.36140620421757463,0.23290045220246305,0.12850575201511158,0.325,0.8072927261988206,True,0.40937451074328873,0.2687845370721107,0.14058997367117804,0.25,0.9144421455900036,True,True,True
51,4,Ob4.txt,58,0.44789376436379297,0.2039191908082117,0.1655650498833911,0.03835414092482059,0.375,0.4552847282834291,False,0.2062340589309074,0.2628203751802707,-0.05658631624936328,0.65,0.46045307021376125,False,False,False
51,5,Ob5.txt,93,0.23111382468208316,0.10268976804332654,0.25495362875017524,-0.15226386070684872,0.775,0.44432551010128923,False,0.3181326547340162,0.20355073039009774,0.11458192434391845,0.325,1.3765193630092656,True,False,True
51,6,Ob6.txt,112,0.20799462119177015,0.09569146675420587,0.1950313389450279,-0.09933987219082202,0.75,0.4600670258005314,False,0.11361507616901795,0.20419029642778386,-0.09057522025876591,0.75,0.5462404533253066,False,False,False
51,7,Ob7.txt,33,0.0615490528334694,0.5541234459559453,0.20265890916261498,0.35146453679333034,0.1,9.002956511048401,True,0.4227665490950475,0.27111069858342285,0.15165585051162467,0.35,6.868774248060464,True,True,True
51,8,Ob8.txt,84,0.3081524318542479,0.0489430146510664,0.16714428552964267,-0.11820127087857626,0.85,0.15882728673131424,False,0.18664890803492357,0.19681182556073368,-0.010162917525810111,0.525,0.6057031804415747,False,False,False
51,9,Ob9.txt,37,0.5465286733236099,0.3287063932824658,0.2400991133126263,0.08860727996983953,0.425,0.6014440034472494,False,0.2759165920373618,0.33076009190717137,-0.054843499869809575,0.625,0.5048529116677953,False,False,False
51,10,Ob10.txt,36,0.6938921062910042,0.0914273904828406,0.23939118286572045,-0.14796379238287985,0.825,0.13176024003434594,False,0.5947930168458242,0.2343972426690506,0.3603957741767736,0.075,0.8571837198510803,True,False,True
51,11,Ob11.txt,119,0.4719210402586733,0.10760154768462032,0.15326085186536745,-0.04565930418074712,0.625,0.2280075235163087,False,0.10912473669560718,0.15507605493985427,-0.045951318244247086,0.6,0.23123515882189277,False,False,False
51,12,Ob12.txt,91,0.15549498918310017,0.14993111952345972,0.18178393854818609,-0.031852819024726364,0.55,0.9642183346944458,False,0.20039132701326212,0.28729529875257287,-0.08690397173931075,0.575,1.2887317338393143,False,False,False
51,13,Ob13.txt,102,0.23649326548227395,0.5305204361583534,0.17849645871771863,0.3520239774406348,0.275,2.243279253963018,True,0.47359971642511167,0.05451198556834941,0.41908773085676226,0.0,2.0025928241944366,True,True,True
51,14,Ob14.txt,47,0.5051259400980491,0.739642111292504,0.16961317522150846,0.5700289360709956,0.0,1.46427267455109,True,0.7687635070474638,0.21609768462795353,0.5526658224195102,0.0,1.52192442719976,True,True,True
51,15,Ob15.txt,96,0.3909344225475632,0.595252014436241,0.12453155864389145,0.47072045579234956,0.0,1.522639041497604,True,0.47954850471304766,0.139454313294414,0.3400941914186337,0.025,1.2266724981341421,True,True,True
51,16,Ob16.txt,84,0.3765931207870196,0.4512193270657491,0.17584226056711508,0.275377066498634,0.125,1.1981613634438477,True,0.4991849289492243,0.1961856475879188,0.3029992813613055,0.075,1.3255285383493127,True,True,True
51,17,Ob17.txt,122,0.35402424174134456,0.30481141393739797,0.13901392666228102,0.16579748727511695,0.225,0.8609902317370056,True,0.1768312205125852,0.19272759968459707,-0.015896379172011865,0.55,0.4994890170311579,False,False,True
51,18,Ob18.txt,103,0.1414804906529583,0.27201081077141964,0.0,0.27201081077141964,0.0,1.9226029646634675,True,0.4224215812086484,0.0,0.4224215812086484,0.0,2.9857231852893333,True,True,True
51,19,Ob19.txt,143,0.13363919582775713,0.1755891030762845,0.09886514862398854,0.07672395445229596,0.25,1.313904217910703,True,0.00924082086247964,0.06516508906909912,-0.055924268206619485,0.975,0.06914753418892022,False,False,True
52,1,Ob1.txt,28,0.5999640209226825,0.10995057129534054,0.15917446890624448,-0.04922389761090394,0.625,0.18326194148483763,False,0.3136893768021444,0.2566119570960123,0.057077419706132115,0.4,0.5228469805901405,False,False,False
52,2,Ob2.txt,43,0.1589305619960778,0.33923638767290504,0.23858186611554297,0.10065452155736207,0.325,2.1344943566063583,True,0.18493705684527878,0.18260049318464452,0.0023365636606342555,0.5,1.163634322578201,False,False,True
52,3,Ob3.txt,40,0.22217445010917491,0.22324816681816767,0.27545716805438336,-0.05220900123621569,0.525,1.004832764111558,False,0.30965068374221116,0.16083140045328878,0.14881928328892238,0.325,1.393727692765982,True,False,True
52,4,Ob4.txt,58,0.07198588704563494,0.0036470724986401026,0.28017420393825043,-0.27652713143961033,1.0,0.05066371546311664,False,0.1275093034543427,0.37028788090444936,-0.24277857745010667,0.8,1.7713097481664577,False,False,False
52,5,Ob5.txt,93,0.3672842795038008,0.31368379875330027,0.1948089722459408,0.11887482650735948,0.35,0.8540626872924849,True,0.6432484950183806,0.22645572710789102,0.4167927679104895,0.0,1.7513640820331486,True,True,True
52,6,Ob6.txt,112,0.10696901449502008,0.15124000279780075,0.18951905074561562,-0.038279047947814865,0.6,1.413867403675498,False,0.00113401134836133,0.186776792476363,-0.18564278112800167,1.0,0.010601306871104471,False,False,False
52,7,Ob7.txt,33,0.36961003758988775,0.05290372844611446,0.19805410031931217,-0.1451503718731977,0.825,0.14313390618686453,False,0.14189092300795847,0.3524026347178238,-0.21051171170986532,0.85,0.3838935866925723,False,False,False
52,8,Ob8.txt,84,0.15253178771955475,0.18891542109357257,0.3584798534242113,-0.16956443233063873,0.55,1.2385314819814008,False,0.02151204711629938,0.1860076358853045,-0.1644955887690051,1.0,0.141033206506774,False,False,False
52,9,Ob9.txt,37,0.6231085660159209,0.8868327634510567,0.2545204663583569,0.6323122970926998,0.0,1.42323956340603,True,0.6699463880067721,0.3243873075754078,0.3455590804313643,0.125,1.0751679956677958,True,True,True
52,10,Ob10.txt,36,0.2880265156514988,0.29411901912835675,0.23866808313161042,0.05545093599674633,0.4,1.0211525784807594,False,0.05496090359922691,0.360133527694906,-0.3051726240956791,0.825,0.19081890247121389,False,False,False
52,11,Ob11.txt,119,0.49567833487497737,0.1818033241050813,0.17331355705983142,0.008489767045249869,0.475,0.36677682140563334,False,0.16416699049095554,0.2035397672533659,-0.039372776762410355,0.575,0.3311966227702137,False,False,False
52,12,Ob12.txt,91,0.4584740366077742,0.307286476062675,0.1678853458918812,0.1394011301707938,0.25,0.67023746499643,True,0.5889557466857389,0.19771649860557683,0.3912392480801621,0.025,1.2845999983846244,True,True,True
52,13,Ob13.txt,102,0.015674087982245344,0.13434435130504885,0.05475117911173871,0.07959317219331014,0.3,8.571111215990747,True,0.12312484541357378,0.15200714318189623,-0.02888229776832245,0.6,7.8553116170486055,False,False,True
52,14,Ob14.txt,47,0.1543063925380237,0.19314721242506322,0.28493981708366733,-0.09179260465860412,0.575,1.2517123189012955,False,0.17218220835572423,0.3317370591533443,-0.15955485079762005,0.7,1.1158462428139237,False,False,False
52,15,Ob15.txt,96,0.49550278054521757,0.3069972697018299,0.13512843474574293,0.17186883495608696,0.075,0.6195671987229435,True,0.48440936136136975,0.16938473894920136,0.3150246224121684,0.05,0.9776117922655422,True,True,True
52,16,Ob16.txt,84,0.26521425023419254,0.31167550073381567,0.284754754946813,0.026920745787002653,0.5,1.1751838389475542,False,0.40714583472942323,0.1725783534828714,0.23456748124655183,0.2,1.5351582140473246,True,False,True
52,17,Ob17.txt,122,0.2536981856299967,0.0028796468775091066,0.21516669484764916,-0.21228704797014006,1.0,0.011350679825944423,False,0.07118202298002241,0.19473427440737476,-0.12355225142735235,0.875,0.28057758002194405,False,False,False
52,18,Ob18.txt,103,0.5412753930733458,0.24284848336551337,0.38051163468576876,-0.1376631513202554,0.625,0.44865975152985765,False,0.2565757913268032,0.16600768121830212,0.09056811010850108,0.325,0.4740207935002797,True,False,True
52,19,Ob19.txt,143,0.2974506592275971,0.0011803235432622794,0.22390033665142042,-0.22272001310815814,1.0,0.003968132215027784,False,0.05927079286792243,0.18804698434363595,-0.1287761914757135,0.8,0.19926260382758418,False,False,False
53,1,Ob1.txt,28,0.13587636385902807,0.6856151122428307,0.2752701422266721,0.41034497001615855,0.0,5.045874740614618,True,1.0831912821523957,0.2512380696698887,0.831953212482507,0.0,7.971888939243386,True,True,True
53,2,Ob2.txt,43,0.04707803931014287,0.32739335860739677,0.26505045174995295,0.062342906857443814,0.35,6.9542691965266386,True,0.14305674138890306,0.20695246864744032,-0.06389572725853726,0.675,3.038714939814449,False,False,True
53,3,Ob3.txt,40,0.07974549120529134,0.231180076450476,0.30148119151793273,-0.07030111506745673,0.675,2.8989736342001056,False,0.014319902046267485,0.31983557061732426,-0.3055156685710568,0.975,0.17957005254884328,False,False,False
53,4,Ob4.txt,58,0.008605610403404462,0.3068935252739308,0.1407677764948686,0.16612574877906222,0.15,35.66202871007509,True,0.7646176050279664,0.182007979135327,0.5826096258926394,0.0,88.85105985340404,True,True,True
53,5,Ob5.txt,93,0.4195548689762258,0.1524734485282892,0.20767758734011058,-0.055204138811821374,0.625,0.36341718283557606,False,0.1247199247425833,0.22567690899445159,-0.10095698425186829,0.7,0.29726725623973294,False,False,False
53,6,Ob6.txt,112,0.15215241734850624,0.18312452339986168,0.1417919808502392,0.041332542549622486,0.4,1.203559736947285,False,0.15647854591427474,0.1464977516545256,0.009980794259749126,0.475,1.0284328612134992,False,False,False
