ob,variable,relative_time_sec,real_median_aligned_z,real_q25_aligned_z,real_q75_aligned_z,null_median_aligned_z,null_q25_aligned_z,null_q75_aligned_z,real_minus_null_aligned_z,n_events
7,shell_edge_minus_core,-0.5,0.0174858951066325,-0.647263375642197,0.468078691165279,0.007955079133088107,-0.11450208795174896,0.15120595504629242,0.009530815973544392,33
7,shell_edge_minus_core,-0.45,0.026750362760506907,-0.3492277590719618,0.421962211539774,0.023508166670619543,-0.06440321176200747,0.1423729488665372,0.003242196089887364,33
7,shell_edge_minus_core,-0.4,0.1834793849700949,-0.40353511035648815,0.844936844422437,-0.006849250715668196,-0.10572472435014549,0.13999031040603832,0.19032863568576308,33
7,shell_edge_minus_core,-0.35,-0.1307239573465546,-0.5451715026518187,0.6318194329298072,0.049648051592485976,-0.08355137341742155,0.11869024471972836,-0.18037200893904057,33
7,shell_edge_minus_core,-0.3,0.1001572097169271,-0.8353803689441632,0.8268007996400203,0.05834048474501592,-0.006388195209490084,0.18458872327961204,0.041816724971911176,33
7,shell_edge_minus_core,-0.25,-0.3336572044034586,-0.7272648589637749,0.3869239380337921,0.10503198895300869,-0.06542388129897383,0.20209237627895119,-0.4386891933564673,33
7,shell_edge_minus_core,-0.2,-0.24766473757970237,-0.8705285643114409,0.2470004851103234,0.04010034772600651,-0.06599804459906036,0.16101604582585993,-0.2877650853057089,33
7,shell_edge_minus_core,-0.15,-0.28861871718094756,-0.9082884056324319,0.35790713436395305,0.0705235749859453,-0.0668860044258063,0.14655991185319567,-0.35914229216689286,33
7,shell_edge_minus_core,-0.1,0.0601331227567228,-0.7206199344811182,0.6087778978575789,0.02403273670357206,-0.13457770241048642,0.11101765074098165,0.03610038605315074,33
7,shell_edge_minus_core,-0.05,0.08115570842435652,-0.3541222062106546,0.4325755003425029,0.0035335730976213536,-0.16018114529210536,0.14179592210696226,0.07762213532673516,33
7,shell_edge_minus_core,-0.0,0.24048531810776289,-0.6805636241151534,0.5997904057132458,-0.03133193383355348,-0.22433758477726196,0.11855241643069758,0.27181725194131634,33
7,shell_edge_minus_core,0.05,-0.02901364040678789,-0.631456731605919,0.504870127804063,0.0244051762857843,-0.17928632046058668,0.11521752249671009,-0.05341881669257219,33
7,shell_edge_minus_core,0.1,0.0736932531643529,-0.2712222044754125,0.5193037523295869,0.011299903877333373,-0.13258410550839128,0.09140463432069029,0.062393349287019534,33
