target,covariate,left_out_ob,spearman_rho_loo,theil_sen_slope_loo
t1_effect_z,file_size_mb,14,0.007223942208462332,0.0009313444814238391
t1_effect_z,file_size_mb,15,0.11455108359133127,0.0016755624219462221
t1_effect_z,file_size_mb,16,0.03611971104231166,0.0009459592614482432
t1_effect_z,file_size_mb,17,0.03199174406604747,0.0009539920057832216
t1_effect_z,file_size_mb,18,0.0196078431372549,0.0009459592614482432
t1_effect_z,file_size_mb,19,-0.021671826625386997,-0.0005756702563245864
t1_effect_z,duration_sec,1,0.33769242518362363,0.0020828956918308456
t1_effect_z,duration_sec,2,0.40856614404932245,0.0027190735144353917
t1_effect_z,duration_sec,3,0.3257136795138674,0.002146872067110197
t1_effect_z,duration_sec,4,0.3486072927704332,0.002220038831333604
t1_effect_z,duration_sec,5,0.34132296127970774,0.0023162942023501913
t1_effect_z,duration_sec,6,0.5406487595007599,0.0032695960249172515
t1_effect_z,duration_sec,7,0.34394598861295,0.0027190735144353917
t1_effect_z,duration_sec,8,0.37312928461647304,0.0024881725738750094
t1_effect_z,duration_sec,9,0.4648482149132597,0.003385877738688688
t1_effect_z,duration_sec,10,0.3668757211871467,0.0023162942023501913
t1_effect_z,duration_sec,11,0.3168903430701432,0.002009728927607438
t1_effect_z,duration_sec,12,0.3896192742665695,0.0026277719496625913
t1_effect_z,duration_sec,13,0.3267542982982568,0.0020828956918308456
t1_effect_z,duration_sec,14,0.34652605520165447,0.0023162942023501913
t1_effect_z,duration_sec,15,0.32520222092116335,0.0019482869883794582
t1_effect_z,duration_sec,16,0.3168903430701432,0.002009728927607438
t1_effect_z,duration_sec,17,0.4177266908666757,0.0030608733430531306
t1_effect_z,duration_sec,18,0.3590134806143267,0.0023162942023501913
t1_effect_z,duration_sec,19,0.2605651428885985,0.002220038831333604
t1_effect_z,n_frames,1,0.3307432914981059,2.009728927607438e-05
t1_effect_z,n_frames,2,0.39938812558261844,2.687248080309827e-05
t1_effect_z,n_frames,3,0.3276230717669917,2.274916450685805e-05
t1_effect_z,n_frames,4,0.3432241704225627,2.1560624560542532e-05
t1_effect_z,n_frames,5,0.3369837309603343,2.274916450685805e-05
t1_effect_z,n_frames,6,0.5332781513388779,3.1752716046890926e-05
t1_effect_z,n_frames,7,0.33490358447292484,2.687248080309827e-05
t1_effect_z,n_frames,8,0.3661057817840669,2.348573198087427e-05
t1_effect_z,n_frames,9,0.45555208074267417,3.3237136631441337e-05
t1_effect_z,n_frames,10,0.357785195834429,2.274916450685805e-05
t1_effect_z,n_frames,11,0.3079349223596907,1.9726194970816317e-05
t1_effect_z,n_frames,12,0.3805121767879006,2.488172573874974e-05
t1_effect_z,n_frames,13,0.31776317710932583,2.009728927607438e-05
t1_effect_z,n_frames,14,0.33749357045925127,2.274916450685805e-05
t1_effect_z,n_frames,15,0.31622946572291466,1.90102496775293e-05
t1_effect_z,n_frames,16,0.3079349223596907,1.9726194970816317e-05
t1_effect_z,n_frames,17,0.4085347241251053,2.8707013655220815e-05
t1_effect_z,n_frames,18,0.3499548715223621,2.274916450685805e-05
t1_effect_z,n_frames,19,0.25169772497654597,2.1560624560542532e-05
t1_effect_z,median_dt_sec,1,-0.36243317491698646,nan
t1_effect_z,median_dt_sec,2,-0.428330115810984,nan
t1_effect_z,median_dt_sec,3,-0.31850188098765475,nan
t1_effect_z,median_dt_sec,4,-0.36243317491698646,nan
t1_effect_z,median_dt_sec,5,-0.36243317491698646,nan
t1_effect_z,median_dt_sec,6,-0.4956466833087079,nan
t1_effect_z,median_dt_sec,7,-0.36243317491698646,nan
t1_effect_z,median_dt_sec,8,-0.4956466833087079,nan
t1_effect_z,median_dt_sec,9,-0.45029576277564987,nan
t1_effect_z,median_dt_sec,10,-0.428330115810984,nan
t1_effect_z,median_dt_sec,11,-0.34479769273649247,nan
t1_effect_z,median_dt_sec,12,-0.4094472601245848,nan
t1_effect_z,median_dt_sec,13,-0.34479769273649247,nan
t1_effect_z,median_dt_sec,14,-0.36634754853252327,nan
t1_effect_z,median_dt_sec,15,-0.34479769273649247,nan
t1_effect_z,median_dt_sec,16,-0.34479769273649247,nan
t1_effect_z,median_dt_sec,17,-0.4094472601245848,nan
t1_effect_z,median_dt_sec,18,-0.4094472601245848,nan
t1_effect_z,median_dt_sec,19,-0.34479769273649247,nan
t1_effect_z,unique_ids,1,-0.11042311661506708,-3.748914267926476e-05
t1_effect_z,unique_ids,2,-0.2301341589267286,-5.646053883936555e-05
t1_effect_z,unique_ids,3,-0.07946336429308566,-3.5328781148889846e-05
t1_effect_z,unique_ids,4,-0.19711042311661506,-4.7092926939843515e-05
t1_effect_z,unique_ids,5,-0.2218782249742002,-4.8612399140196116e-05
t1_effect_z,unique_ids,6,-0.2961816305469556,-5.646053883936555e-05
t1_effect_z,unique_ids,7,-0.13106295149638802,-4.285584334067224e-05
t1_effect_z,unique_ids,8,-0.12693498452012383,-3.748914267926476e-05
t1_effect_z,unique_ids,9,-0.15583075335397317,-4.4869525017946605e-05
t1_effect_z,unique_ids,10,-0.19711042311661506,-4.7092926939843515e-05
t1_effect_z,unique_ids,11,-0.07120743034055728,-3.2324159477162654e-05
t1_effect_z,unique_ids,12,-0.19917440660474717,-4.7092926939843515e-05
t1_effect_z,unique_ids,13,-0.13725490196078433,-4.4869525017946605e-05
t1_effect_z,unique_ids,14,-0.23632610939112486,-5.646053883936555e-05
t1_effect_z,unique_ids,15,-0.11455108359133127,-3.5328781148889846e-05
t1_effect_z,unique_ids,16,-0.16408668730650156,-4.254037518637708e-05
t1_effect_z,unique_ids,17,-0.24045407636738905,-5.108618970217343e-05
t1_effect_z,unique_ids,18,-0.21775025799793601,-4.8612399140196116e-05
t1_effect_z,unique_ids,19,-0.16615067079463364,-4.254037518637708e-05
t1_effect_z,median_individuals_per_frame,1,-0.001033058402484183,-0.0009110839984620219
t1_effect_z,median_individuals_per_frame,2,-0.13326453392045962,-0.0031748195301212474
t1_effect_z,median_individuals_per_frame,3,-0.04545456970930405,-0.0023145831408224256
t1_effect_z,median_individuals_per_frame,4,-0.08161161379625045,-0.0028413994807589137
t1_effect_z,median_individuals_per_frame,5,-0.10433889865090248,-0.0030492535579464187
t1_effect_z,median_individuals_per_frame,6,-0.2190083813266468,-0.004042354455175298
t1_effect_z,median_individuals_per_frame,7,-0.03822316089191477,-0.0028413994807589137
t1_effect_z,median_individuals_per_frame,8,-0.13835830444738664,-0.003112036544033833
t1_effect_z,median_individuals_per_frame,9,-0.11880171628568105,-0.0028413994807589137
t1_effect_z,median_individuals_per_frame,10,-0.13326453392045962,-0.0031748195301212474
t1_effect_z,median_individuals_per_frame,11,0.03719010248943059,-0.0005998588825515176
t1_effect_z,median_individuals_per_frame,12,-0.13422820580716616,-0.003112036544033833
t1_effect_z,median_individuals_per_frame,13,-0.07021167688374845,-0.0028043460255486046
t1_effect_z,median_individuals_per_frame,14,-0.11880171628568105,-0.0030492535579464187
t1_effect_z,median_individuals_per_frame,15,-0.03512398568446222,-0.0013122349746436932
t1_effect_z,median_individuals_per_frame,16,-0.09917360663848157,-0.0027672925703382954
t1_effect_z,median_individuals_per_frame,17,-0.12293394989561778,-0.0034996759154399424
t1_effect_z,median_individuals_per_frame,18,-0.13422820580716616,-0.0033372477227805947
t1_effect_z,median_individuals_per_frame,19,-0.09504137302854483,-0.0027672925703382954
t1_effect_z,q10_individuals_per_frame,1,-0.017589298367156267,-0.0016039445006783611
t1_effect_z,q10_individuals_per_frame,2,-0.15623435608474096,-0.0036626360803123353
t1_effect_z,q10_individuals_per_frame,3,-0.05377467551159947,-0.002828934949894076
t1_effect_z,q10_individuals_per_frame,4,-0.11168586452409121,-0.0033922729225953057
t1_effect_z,q10_individuals_per_frame,5,-0.12209042396026115,-0.003525608966855732
t1_effect_z,q10_individuals_per_frame,6,-0.20900225118620977,-0.004274947801676047
t1_effect_z,q10_individuals_per_frame,7,-0.05587188893096697,-0.00339016621571233
t1_effect_z,q10_individuals_per_frame,8,-0.15511925628346002,-0.003658945011116159
t1_effect_z,q10_individuals_per_frame,9,-0.12926604690288335,-0.003388059508829354
t1_effect_z,q10_individuals_per_frame,10,-0.15623435608474096,-0.00393605158783253
t1_effect_z,q10_individuals_per_frame,11,0.005170641876115334,-0.0011388549980775274
t1_effect_z,q10_individuals_per_frame,12,-0.14064145903033706,-0.0033922729225953057
t1_effect_z,q10_individuals_per_frame,13,-0.09410568214529907,-0.003388059508829354
t1_effect_z,q10_individuals_per_frame,14,-0.14174905154708287,-0.003525608966855732
t1_effect_z,q10_individuals_per_frame,15,-0.05690655354079969,-0.0022994675674367915
t1_effect_z,q10_individuals_per_frame,16,-0.12312508857009388,-0.0032244649698876747
t1_effect_z,q10_individuals_per_frame,17,-0.14994861440734467,-0.004213158164548902
t1_effect_z,q10_individuals_per_frame,18,-0.14064145903033706,-0.003658945011116159
t1_effect_z,q10_individuals_per_frame,19,-0.13030017527810642,-0.003388059508829354
t1_effect_z,q90_individuals_per_frame,1,0.026901279855650762,-0.0006373500627109875
t1_effect_z,q90_individuals_per_frame,2,-0.10657045481277033,-0.0027720486890421988
t1_effect_z,q90_individuals_per_frame,3,-0.016554633757323547,-0.0012005554023335916
t1_effect_z,q90_individuals_per_frame,4,-0.08070383956695229,-0.002698110256079838
t1_effect_z,q90_individuals_per_frame,5,-0.07863451034728684,-0.002698110256079838
t1_effect_z,q90_individuals_per_frame,6,-0.1903782882092208,-0.003578509073929818
t1_effect_z,q90_individuals_per_frame,7,-0.01241597531799266,-0.002036833163923735
t1_effect_z,q90_individuals_per_frame,8,-0.12209042396026115,-0.0027720486890421988
t1_effect_z,q90_individuals_per_frame,9,-0.09208515027511223,-0.002619991729011466
t1_effect_z,q90_individuals_per_frame,10,-0.10657045481277033,-0.0027720486890421988
t1_effect_z,q90_individuals_per_frame,11,0.05687706063726867,-0.00045722165890949885
t1_effect_z,q90_individuals_per_frame,12,-0.09917360663848157,-0.002698110256079838
t1_effect_z,q90_individuals_per_frame,13,-0.05483722432113425,-0.002619991729011466
t1_effect_z,q90_individuals_per_frame,14,-0.09208515027511223,-0.002698110256079838
t1_effect_z,q90_individuals_per_frame,15,0.01342975923229438,-0.0008199388515301529
t1_effect_z,q90_individuals_per_frame,16,-0.0713918580784578,-0.002036833163923735
t1_effect_z,q90_individuals_per_frame,17,-0.10651522264797587,-0.0030713617392242884
t1_effect_z,q90_individuals_per_frame,18,-0.09917360663848157,-0.0027720486890421988
t1_effect_z,q90_individuals_per_frame,19,-0.0910504856652795,-0.002619991729011466
t1_effect_z,median_track_length_frames,1,0.36429308565531476,0.002545422037389796
t1_effect_z,median_track_length_frames,2,0.3539731682146543,0.002545422037389796
t1_effect_z,median_track_length_frames,3,0.23632610939112486,0.0015629145573476267
t1_effect_z,median_track_length_frames,4,0.28586171310629516,0.0016449520926339
t1_effect_z,median_track_length_frames,5,0.32301341589267285,0.0019026514057804025
t1_effect_z,median_track_length_frames,6,0.5314757481940144,0.002953610472446032
t1_effect_z,median_track_length_frames,7,0.3106295149638803,0.0017323443626565396
t1_effect_z,median_track_length_frames,8,0.2672858617131063,0.0016033376939746254
t1_effect_z,median_track_length_frames,9,0.33746130030959753,0.0019026514057804025
t1_effect_z,median_track_length_frames,10,0.33126934984520123,0.001809820681067954
t1_effect_z,median_track_length_frames,11,0.4324045407636739,0.0028686756338504463
t1_effect_z,median_track_length_frames,12,0.3415892672858617,0.0025006246666029095
t1_effect_z,median_track_length_frames,13,0.3106295149638803,0.0019026514057804025
t1_effect_z,median_track_length_frames,14,0.3766769865841073,0.0025585952832013507
t1_effect_z,median_track_length_frames,15,0.28792569659442724,0.0016033376939746254
t1_effect_z,median_track_length_frames,16,0.31682146542827655,0.002447579847026404
t1_effect_z,median_track_length_frames,17,0.4055727554179567,0.002953610472446032
t1_effect_z,median_track_length_frames,18,0.34365325077399383,0.0019026514057804025
t1_effect_z,median_track_length_frames,19,0.29411764705882354,0.0016449520926339
t1_effect_z,median_track_span_sec,1,0.36429308565531476,0.2545422037389794
t1_effect_z,median_track_span_sec,2,0.3539731682146543,0.2545422037389794
t1_effect_z,median_track_span_sec,3,0.23632610939112486,0.15629145573476239
t1_effect_z,median_track_span_sec,4,0.28586171310629516,0.1644952092633909
t1_effect_z,median_track_span_sec,5,0.32301341589267285,0.19026514057804111
t1_effect_z,median_track_span_sec,6,0.5314757481940144,0.2953610472446027
t1_effect_z,median_track_span_sec,7,0.3106295149638803,0.1732344362656551
t1_effect_z,median_track_span_sec,8,0.2672858617131063,0.16033376939746252
t1_effect_z,median_track_span_sec,9,0.33746130030959753,0.19026514057804111
t1_effect_z,median_track_span_sec,10,0.33126934984520123,0.18098206810679446
t1_effect_z,median_track_span_sec,11,0.4324045407636739,0.2868675633850454
t1_effect_z,median_track_span_sec,12,0.3415892672858617,0.250062466660296
t1_effect_z,median_track_span_sec,13,0.3106295149638803,0.19026514057804111
t1_effect_z,median_track_span_sec,14,0.3766769865841073,0.2558595283201385
t1_effect_z,median_track_span_sec,15,0.28792569659442724,0.16033376939746252
t1_effect_z,median_track_span_sec,16,0.31682146542827655,0.24475798470263907
t1_effect_z,median_track_span_sec,17,0.4055727554179567,0.2953610472446027
t1_effect_z,median_track_span_sec,18,0.34365325077399383,0.19026514057804111
t1_effect_z,median_track_span_sec,19,0.29411764705882354,0.1644952092633909
t1_effect_z,track_continuity_fraction,1,nan,nan
t1_effect_z,track_continuity_fraction,2,nan,nan
t1_effect_z,track_continuity_fraction,3,nan,nan
t1_effect_z,track_continuity_fraction,4,nan,nan
t1_effect_z,track_continuity_fraction,5,nan,nan
t1_effect_z,track_continuity_fraction,6,nan,nan
t1_effect_z,track_continuity_fraction,7,nan,nan
t1_effect_z,track_continuity_fraction,8,nan,nan
t1_effect_z,track_continuity_fraction,9,nan,nan
t1_effect_z,track_continuity_fraction,10,nan,nan
t1_effect_z,track_continuity_fraction,11,nan,nan
t1_effect_z,track_continuity_fraction,12,nan,nan
t1_effect_z,track_continuity_fraction,13,nan,nan
t1_effect_z,track_continuity_fraction,14,nan,nan
t1_effect_z,track_continuity_fraction,15,nan,nan
t1_effect_z,track_continuity_fraction,16,nan,nan
t1_effect_z,track_continuity_fraction,17,nan,nan
t1_effect_z,track_continuity_fraction,18,nan,nan
t1_effect_z,track_continuity_fraction,19,nan,nan
t1_effect_z,median_raw_speed,1,0.45304437564499483,0.005931213100526653
t1_effect_z,median_raw_speed,2,0.36635706914344685,0.004668218285347848
t1_effect_z,median_raw_speed,3,0.304437564499484,0.00435577710694696
t1_effect_z,median_raw_speed,4,0.28792569659442724,0.004398359832557311
t1_effect_z,median_raw_speed,5,0.304437564499484,0.004668218285347848
t1_effect_z,median_raw_speed,6,0.2549019607843137,0.0036061849858039516
t1_effect_z,median_raw_speed,7,0.37254901960784315,0.004596719097244646
t1_effect_z,median_raw_speed,8,0.2672858617131063,0.00435577710694696
t1_effect_z,median_raw_speed,9,0.37048503611971106,0.004596719097244646
t1_effect_z,median_raw_speed,10,0.37874097007223945,0.0047145298505698666
t1_effect_z,median_raw_speed,11,0.43859649122807015,0.005555740813383985
t1_effect_z,median_raw_speed,12,0.3828689370485036,0.0052966683064595435
t1_effect_z,median_raw_speed,13,0.37048503611971106,0.004668218285347848
t1_effect_z,median_raw_speed,14,0.3746130030959752,0.004596719097244646
t1_effect_z,median_raw_speed,15,0.4055727554179567,0.004855202505319409
t1_effect_z,median_raw_speed,16,0.39525283797729616,0.004855202505319409
t1_effect_z,median_raw_speed,17,0.38699690402476783,0.005040527303908088
t1_effect_z,median_raw_speed,18,0.39525283797729616,0.0052966683064595435
t1_effect_z,median_raw_speed,19,0.26522187822497423,0.0036061849858039516
t1_effect_z,q95_raw_speed,1,0.41589267285861714,0.002541355842674173
t1_effect_z,q95_raw_speed,2,0.32301341589267285,0.001655361637413138
t1_effect_z,q95_raw_speed,3,0.2631578947368421,0.0015386653771461325
t1_effect_z,q95_raw_speed,4,0.2776057791537668,0.0015386653771461325
t1_effect_z,q95_raw_speed,5,0.28586171310629516,0.0017613198883135379
t1_effect_z,q95_raw_speed,6,0.21362229102167182,0.0014267311687856084
t1_effect_z,q95_raw_speed,7,0.2837977296181631,0.0015391046399534031
t1_effect_z,q95_raw_speed,8,0.2549019607843137,0.0015391046399534031
t1_effect_z,q95_raw_speed,9,0.3415892672858617,0.001655361637413138
t1_effect_z,q95_raw_speed,10,0.32301341589267285,0.001655361637413138
t1_effect_z,q95_raw_speed,11,0.4674922600619195,0.0027865883857106115
t1_effect_z,q95_raw_speed,12,0.3622291021671827,0.0023485321562141327
t1_effect_z,q95_raw_speed,13,0.36016511867905054,0.0023485321562141327
t1_effect_z,q95_raw_speed,14,0.3415892672858617,0.002172166914061773
t1_effect_z,q95_raw_speed,15,0.32094943240454077,0.001655361637413138
t1_effect_z,q95_raw_speed,16,0.32714138286893707,0.0017613198883135379
t1_effect_z,q95_raw_speed,17,0.347781217750258,0.0024275332069219396
t1_effect_z,q95_raw_speed,18,0.36635706914344685,0.002541355842674173
t1_effect_z,q95_raw_speed,19,0.23632610939112486,0.0014267311687856084
t1_effect_z,median_swarm_radius,1,0.3065015479876161,0.0026213330744399707
t1_effect_z,median_swarm_radius,2,0.18059855521155832,0.0019288761165671844
t1_effect_z,median_swarm_radius,3,0.15789473684210525,0.001315764470313589
t1_effect_z,median_swarm_radius,4,0.12693498452012383,0.001193172773871037
t1_effect_z,median_swarm_radius,5,0.15170278637770898,0.001295720587052763
t1_effect_z,median_swarm_radius,6,0.08359133126934984,0.0007733393678706167
t1_effect_z,median_swarm_radius,7,0.2528379772961816,0.0021489244584373328
t1_effect_z,median_swarm_radius,8,0.10835913312693499,0.001295720587052763
t1_effect_z,median_swarm_radius,9,0.18472652218782248,0.0016348656428939428
t1_effect_z,median_swarm_radius,10,0.18885448916408668,0.0017086499047952984
t1_effect_z,median_swarm_radius,11,0.3395252837977296,0.0027618978754573977
t1_effect_z,median_swarm_radius,12,0.14551083591331268,0.001193172773871037
t1_effect_z,median_swarm_radius,13,0.18472652218782248,0.0016348656428939428
t1_effect_z,median_swarm_radius,14,0.17647058823529413,0.0016348656428939428
t1_effect_z,median_swarm_radius,15,0.14963880288957687,0.001295720587052763
t1_effect_z,median_swarm_radius,16,0.22807017543859648,0.0019288761165671844
t1_effect_z,median_swarm_radius,17,0.15789473684210525,0.001295720587052763
t1_effect_z,median_swarm_radius,18,0.15376676986584106,0.0012280653376179076
t1_effect_z,median_swarm_radius,19,0.14138286893704852,0.001295720587052763
t1_effect_z,q90_swarm_radius,1,0.17647058823529413,0.0010991315671737304
t1_effect_z,q90_swarm_radius,2,0.04643962848297214,0.0003595432933036435
t1_effect_z,q90_swarm_radius,3,0.1021671826625387,0.0007033567096340021
t1_effect_z,q90_swarm_radius,4,0.054695562435500514,0.0005554275994733661
t1_effect_z,q90_swarm_radius,5,0.04231166150670795,0.00026618447886857054
t1_effect_z,q90_swarm_radius,6,-0.07120743034055728,-0.0008895450714083846
t1_effect_z,q90_swarm_radius,7,0.1434468524251806,0.0007746556434668835
t1_effect_z,q90_swarm_radius,8,0.08152734778121776,0.0007033567096340021
t1_effect_z,q90_swarm_radius,9,0.09184726522187822,0.0005554275994733661
t1_effect_z,q90_swarm_radius,10,0.04231166150670795,0.0003595432933036435
t1_effect_z,q90_swarm_radius,11,0.17234262125902994,0.001385571900584199
t1_effect_z,q90_swarm_radius,12,0.0629514963880289,0.0007029995096784715
t1_effect_z,q90_swarm_radius,13,0.14138286893704852,0.0009765514491950584
t1_effect_z,q90_swarm_radius,14,0.05263157894736842,0.0005554275994733661
t1_effect_z,q90_swarm_radius,15,-0.007223942208462332,-9.53493980563253e-05
t1_effect_z,q90_swarm_radius,16,0.08152734778121776,0.0003595432933036435
t1_effect_z,q90_swarm_radius,17,0.0608875128998968,0.0003595432933036435
t1_effect_z,q90_swarm_radius,18,0.0608875128998968,0.0003595432933036435
t1_effect_z,q90_swarm_radius,19,-0.007223942208462332,-9.53493980563253e-05
t1_effect_z,swarm_radius_cv,1,0.021671826625386997,0.8030628183633243
t1_effect_z,swarm_radius_cv,2,0.15376676986584106,1.8168834263067888
t1_effect_z,swarm_radius_cv,3,0.017543859649122806,0.9751519787572963
t1_effect_z,swarm_radius_cv,4,0.14963880288957687,1.8507393434527784
t1_effect_z,swarm_radius_cv,5,0.13519091847265222,1.8168834263067888
t1_effect_z,swarm_radius_cv,6,0.23632610939112486,2.7283880011568233
t1_effect_z,swarm_radius_cv,7,0.0629514963880289,1.5227968010246704
t1_effect_z,swarm_radius_cv,8,0.17027863777089783,1.8507393434527784
t1_effect_z,swarm_radius_cv,9,0.11867905056759546,1.5227968010246704
t1_effect_z,swarm_radius_cv,10,0.15376676986584106,1.8507393434527784
t1_effect_z,swarm_radius_cv,11,-0.013415892672858616,0.19563584787318625
t1_effect_z,swarm_radius_cv,12,0.14551083591331268,1.8507393434527784
t1_effect_z,swarm_radius_cv,13,0.12487100103199174,1.8168834263067888
t1_effect_z,swarm_radius_cv,14,0.11867905056759546,1.7555432346329924
t1_effect_z,swarm_radius_cv,15,0.017543859649122806,0.8030628183633243
t1_effect_z,swarm_radius_cv,16,0.12487100103199174,1.8168834263067888
t1_effect_z,swarm_radius_cv,17,0.13519091847265222,1.8168834263067888
t1_effect_z,swarm_radius_cv,18,0.1434468524251806,1.7555432346329924
t1_effect_z,swarm_radius_cv,19,0.14551083591331268,1.8507393434527784
t1_effect_z,n_events,1,0.2572315422185616,0.0017424306045408105
t1_effect_z,n_events,2,0.35020679844213803,0.0026143298050178483
t1_effect_z,n_events,3,0.26652906784091923,0.0023331172769599615
t1_effect_z,n_events,4,0.3150828127576758,0.0026072537756632215
t1_effect_z,n_events,5,0.32128116317258093,0.0026143298050178483
t1_effect_z,n_events,6,0.4483473466781354,0.002972503183474166
t1_effect_z,n_events,7,0.26962824304837174,0.0026072537756632215
t1_effect_z,n_events,8,0.34176566247824613,0.0026243772607507185
t1_effect_z,n_events,9,0.3748064516000101,0.0029193353432884032
t1_effect_z,n_events,10,0.36861130363967937,0.0028121123616839964
t1_effect_z,n_events,11,0.231405082156457,0.0019595667640365817
t1_effect_z,n_events,12,0.3398762144172962,0.0026344247164835884
t1_effect_z,n_events,13,0.2840910606831503,0.0024603250936815553
t1_effect_z,n_events,14,0.34504150642971715,0.0026344247164835884
t1_effect_z,n_events,15,0.29338858630550796,0.0023331172769599615
t1_effect_z,n_events,16,0.31698507063692316,0.0026243772607507185
t1_effect_z,n_events,17,0.3688018496868533,0.0028244481296951923
t1_effect_z,n_events,18,0.3646696160769166,0.002668718631405288
t1_effect_z,n_events,19,0.2128100309117417,0.0019131906535703566
t1_effect_z,event_rate_per_sec,1,0.04643962848297214,0.038522869835999875
t1_effect_z,event_rate_per_sec,2,0.1393188854489164,0.42523282225043296
t1_effect_z,event_rate_per_sec,3,0.009287925696594427,-0.20936441355674623
t1_effect_z,event_rate_per_sec,4,0.07327141382868937,0.21494672840213397
t1_effect_z,event_rate_per_sec,5,0.17027863777089783,0.5628049084220043
t1_effect_z,event_rate_per_sec,6,0.22394220846233232,0.5864078689991874
t1_effect_z,event_rate_per_sec,7,0.05675954592363261,0.34644115062251085
t1_effect_z,event_rate_per_sec,8,0.10835913312693499,0.3603109611170122
t1_effect_z,event_rate_per_sec,9,0.11042311661506708,0.21494672840213397
t1_effect_z,event_rate_per_sec,10,0.17440660474716202,0.5194438459982826
t1_effect_z,event_rate_per_sec,11,0.023735810113519093,-0.06723332784592775
t1_effect_z,event_rate_per_sec,12,0.13725490196078433,0.42523282225043296
t1_effect_z,event_rate_per_sec,13,0.07739938080495357,0.21494672840213397
t1_effect_z,event_rate_per_sec,14,0.17440660474716202,0.5519845372699977
t1_effect_z,event_rate_per_sec,15,0.07120743034055728,0.16058143890694895
t1_effect_z,event_rate_per_sec,16,0.1021671826625387,0.21494672840213397
t1_effect_z,event_rate_per_sec,17,0.17027863777089783,0.5519845372699977
t1_effect_z,event_rate_per_sec,18,0.16615067079463364,0.5194438459982826
t1_effect_z,event_rate_per_sec,19,0.08771929824561403,0.21494672840213397
t1_effect_z,median_prev_duration_sec,1,0.1404233537674969,0.5119446483102916
t1_effect_z,median_prev_duration_sec,2,0.17965929084959162,0.7111665060084695
t1_effect_z,median_prev_duration_sec,3,0.006195147960330745,-0.029996561039835185
t1_effect_z,median_prev_duration_sec,4,0.05162623300275621,0.3874841843232083
t1_effect_z,median_prev_duration_sec,5,0.17965929084959162,0.6615384212873777
t1_effect_z,median_prev_duration_sec,6,0.06608157824352795,0.42752259075355564
t1_effect_z,median_prev_duration_sec,7,0.17346414288926087,0.5985589134873663
t1_effect_z,median_prev_duration_sec,8,0.2085699813311351,0.8798240588550357
t1_effect_z,median_prev_duration_sec,9,0.18895201279008775,0.7111665060084695
t1_effect_z,median_prev_duration_sec,10,0.12390295920661491,0.5481379323685455
t1_effect_z,median_prev_duration_sec,11,0.1104801386258983,0.4731102834085965
t1_effect_z,median_prev_duration_sec,12,0.16313889628870962,0.6615384212873777
t1_effect_z,median_prev_duration_sec,13,0.13732577978733151,0.5240738533297779
t1_effect_z,median_prev_duration_sec,14,0.17027863777089783,0.6862261529880546
t1_effect_z,median_prev_duration_sec,15,0.0,-0.029996561039835185
t1_effect_z,median_prev_duration_sec,16,0.20134230871074923,0.8798240588550357
t1_effect_z,median_prev_duration_sec,17,0.16933404424904036,0.5481379323685455
t1_effect_z,median_prev_duration_sec,18,0.16313889628870962,0.6232466451880432
t1_effect_z,median_prev_duration_sec,19,0.17647058823529413,0.6862261529880546
t1_effect_z,median_next_duration_sec,1,0.16028989815957534,0.5642610390974917
t1_effect_z,median_next_duration_sec,2,0.07449585190795596,0.4656163574168738
t1_effect_z,median_next_duration_sec,3,-0.09415447949477768,-1.0428522296665452
t1_effect_z,median_next_duration_sec,4,0.10139713176360672,0.4656163574168738
t1_effect_z,median_next_duration_sec,5,0.07035719346862507,0.3356367907799981
t1_effect_z,median_next_duration_sec,6,0.03414393212447982,0.09100479251058786
t1_effect_z,median_next_duration_sec,7,0.0020693292196654433,-0.3539895000626814
t1_effect_z,median_next_duration_sec,8,0.16865033140273364,0.86562926803766
t1_effect_z,median_next_duration_sec,9,0.09415447949477768,0.4656163574168738
t1_effect_z,median_next_duration_sec,10,0.0527405471363764,0.3356367907799981
t1_effect_z,median_next_duration_sec,11,0.012396700829810196,-0.13495635402422787
t1_effect_z,median_next_duration_sec,12,0.07438020497886118,0.27311383233104514
t1_effect_z,median_next_duration_sec,13,0.1334717346684211,0.48788056927152407
t1_effect_z,median_next_duration_sec,14,0.05888432894159843,0.3731063420987296
t1_effect_z,median_next_duration_sec,15,0.1727889898420645,0.5327763441696718
t1_effect_z,median_next_duration_sec,16,0.13554106388808654,0.6497493834211931
t1_effect_z,median_next_duration_sec,17,0.07242652268829051,0.27311383233104514
t1_effect_z,median_next_duration_sec,18,0.07242652268829051,0.27311383233104514
t1_effect_z,median_next_duration_sec,19,-0.06518387041946147,-1.0428522296665452
t1_local_to_b3_ratio,ob_index_proxy,1,0.3395252837977296,0.04919164629351268
t1_local_to_b3_ratio,ob_index_proxy,2,0.3849329205366357,0.0682675141020805
t1_local_to_b3_ratio,ob_index_proxy,3,0.347781217750258,0.051987538420974935
t1_local_to_b3_ratio,ob_index_proxy,4,0.347781217750258,0.051987538420974935
t1_local_to_b3_ratio,ob_index_proxy,5,0.3746130030959752,0.05416727756912473
t1_local_to_b3_ratio,ob_index_proxy,6,0.5314757481940144,0.07416608021675761
t1_local_to_b3_ratio,ob_index_proxy,7,0.40763673890608876,0.06566730643279968
t1_local_to_b3_ratio,ob_index_proxy,8,0.45923632610939114,0.06786157135395655
t1_local_to_b3_ratio,ob_index_proxy,9,0.47987616099071206,0.0682675141020805
