replicate,ob,dataset,n_events,b3_event_direction_abs_z,k8_local_event_direction_abs_z,k8_local_non_event_direction_abs_median_z,k8_local_event_minus_non_event_direction_z,k8_p_non_event_direction_ge_event,k8_local_to_b3_direction_ratio,k8_pass,k10_local_event_direction_abs_z,k10_local_non_event_direction_abs_median_z,k10_local_event_minus_non_event_direction_z,k10_p_non_event_direction_ge_event,k10_local_to_b3_direction_ratio,k10_pass,both_pass,any_pass
901,1,Ob1.txt,28,0.09163415477010944,0.04603216741143079,0.20556037409332184,-0.15952820668189105,0.825,0.50234726916962,False,0.14353248780186367,0.29379457308278734,-0.15026208528092366,0.625,1.5663645085389404,False,False,False
901,2,Ob2.txt,43,0.11117731195775402,0.13616315961534017,0.19411540208331962,-0.05795224246797945,0.65,1.2247387278717483,False,0.036846263810326206,0.2477129967245077,-0.21086673291418148,0.925,0.33141891237959886,False,False,False
901,3,Ob3.txt,40,0.1869116591506838,0.1478181513449937,0.21793447411046002,-0.07011632276546631,0.575,0.7908450014122778,False,0.2957037545494671,0.14673089962687272,0.1489728549225944,0.275,1.582050878437057,True,False,True
901,4,Ob4.txt,58,0.14523383803073991,0.52963788113683,0.22591101807157415,0.3037268630652558,0.15,3.6467939449808373,True,0.32316003268365573,0.18477095684109937,0.13838907584255636,0.3,2.2251015126051845,True,True,True
901,5,Ob5.txt,93,0.09593832309213254,0.06675932804347989,0.20609999706076285,-0.13934066901728295,0.825,0.695856732656968,False,0.10038635285558362,0.20694196985986701,-0.1065556170042834,0.675,1.0463634303799483,False,False,False
901,6,Ob6.txt,112,0.12083640223912653,0.18189598305605592,0.17627668929956822,0.005619293756487703,0.425,1.5053078351016846,False,0.2848375341900088,0.14398518235668242,0.14085235183332637,0.225,2.35721627681645,True,False,True
901,7,Ob7.txt,33,0.30934529318040793,0.027781432746182222,0.35131404568785346,-0.32353261294167124,0.975,0.08980719396296194,False,0.5176046746179603,0.22189873441991856,0.29570594019804175,0.125,1.673226281532905,True,False,True
901,8,Ob8.txt,84,0.07034527939854449,0.3554806502727509,0.17110277284596298,0.1843778774267879,0.15,5.053368944044682,True,0.47364594986229724,0.17114934239473634,0.3024966074675609,0.125,6.733158982549972,True,True,True
901,9,Ob9.txt,37,0.5410243037862124,0.10273401491289748,0.27290079565840397,-0.1701667807455065,0.8,0.1898879850571245,False,0.0034096335292843893,0.26745823910879574,-0.2640486055795114,1.0,0.006302181815905479,False,False,False
901,10,Ob10.txt,36,0.10741480528352344,0.17582460224102442,0.2687294998346839,-0.0929048975936595,0.675,1.636874933366327,False,0.5821248993893853,0.1675748969705524,0.4145500024188329,0.125,5.419410274522729,True,False,True
901,11,Ob11.txt,119,0.002791883240656323,0.24524991663197532,0.1449732302649199,0.10027668636705542,0.325,87.84390158605677,True,0.22772078814745278,0.15602552460074365,0.07169526354670913,0.375,81.56529787181199,False,False,True
901,12,Ob12.txt,91,0.2837089364041971,0.11162180964122614,0.10647742997234222,0.005144379668883925,0.475,0.39343776426626104,False,0.12896028134444476,0.11523154686883547,0.013728734475609294,0.475,0.45455135456401846,False,False,False
901,13,Ob13.txt,102,0.20769684705074667,0.05850040707696069,0.0,0.05850040707696069,0.0,0.2816624706039339,False,0.14393383686630587,0.0,0.14393383686630587,0.0,0.6929996237792596,True,False,True
901,14,Ob14.txt,47,0.7194504220146548,0.1928374665253344,0.251173140256992,-0.0583356737316576,0.6,0.26803440601971934,False,0.5386891172357902,0.18700316786938181,0.35168594936640835,0.1,0.7487508530849362,True,False,True
901,15,Ob15.txt,96,0.3020161235157225,0.4507617892158691,0.13727862520621348,0.31348316400965565,0.0,1.4925090222621944,True,0.5258498924167069,0.10967107415741262,0.41617881825929426,0.0,1.7411318518209242,True,True,True
901,16,Ob16.txt,84,0.053163194994825386,0.1988386198236128,0.17246605378665386,0.02637256603695895,0.425,3.740155568960193,False,0.018696828553186162,0.17686156775017037,-0.1581647391969842,0.9,0.3516874513468577,False,False,False
901,17,Ob17.txt,122,0.40870708227812724,0.3188106731368435,0.1749759092115969,0.14383476392524663,0.325,0.7800468525277261,True,0.5765641750502506,0.1594556807303591,0.4171084943198915,0.025,1.4107026769306037,True,True,True
901,18,Ob18.txt,103,0.016276790407368347,0.02155845254974334,0.0,0.02155845254974334,0.075,1.3244903946163757,False,0.19833259397970832,0.0,0.19833259397970832,0.025,12.18499403235696,True,False,True
901,19,Ob19.txt,143,0.1512127212247782,0.5041484756778644,0.34745110640763277,0.1566973692702316,0.175,3.33403480602962,True,0.16893154597706514,0.15066029771992645,0.01827124825713869,0.4,1.1171781356010904,False,False,True
902,1,Ob1.txt,28,0.2934093216299725,0.1417245341668117,0.32137287767125944,-0.17964834350444775,0.75,0.4830266924700669,False,0.2984495957039034,0.24027735321592464,0.058172242487978754,0.375,1.017178302468138,False,False,False
902,2,Ob2.txt,43,0.5411498475264633,0.19264446572725155,0.2616399026933266,-0.06899543696607505,0.6,0.35599098217953545,False,0.09627497686237145,0.2623179671255702,-0.16604299026319874,0.825,0.1779081659219416,False,False,False
902,3,Ob3.txt,40,0.273396835051547,0.1297345479567312,0.272396125136639,-0.14266157717990782,0.75,0.47452834606615213,False,0.11064830294831157,0.23101913900996393,-0.12037083606165236,0.725,0.40471683926937063,False,False,False
902,4,Ob4.txt,58,0.18290019564713667,0.24336186708870947,0.1930645640564112,0.05029730303229826,0.45,1.3305719342051416,False,0.09415448615774691,0.31672354851750784,-0.22256906235976093,0.825,0.5147861423800555,False,False,False
902,5,Ob5.txt,93,0.19376035348558673,0.5285508975254005,0.20632859650368185,0.32222230102171867,0.025,2.727858862854097,True,0.3577777035003777,0.19590901891061954,0.16186868458975814,0.1,1.8464959268718082,True,True,True
902,6,Ob6.txt,112,0.6183586026946359,0.032165611686284,0.1702074337559964,-0.13804182206971238,0.9,0.05201773137159433,False,0.03353244342215167,0.11986073552033467,-0.086328292098183,0.875,0.05422815058450962,False,False,False
902,7,Ob7.txt,33,0.32650829405178317,0.06796628577504471,0.20592417130096766,-0.13795788552592295,0.775,0.2081609778778406,False,0.5102202389357713,0.313845228254204,0.19637501068156726,0.125,1.5626562884643047,True,False,True
902,8,Ob8.txt,84,0.27532348536974377,0.2016924897474493,0.08114950592303506,0.12054298382441424,0.1,0.7325655109900551,True,0.25212791623913877,0.17444141230749718,0.07768650393164159,0.35,0.915751578186457,True,True,True
902,9,Ob9.txt,37,0.4972325446252227,0.6769058608414497,0.26315097006892113,0.4137548907725285,0.1,1.3613466539115042,True,0.5589408797161922,0.29884579649814935,0.26009508321804287,0.15,1.1241035723787562,True,True,True
