variable,family,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
knn_resid_speed_cov_observed,observed_pair,19,1470,-0.04200419427635593,-0.02491138280253047,0.1627125881765019,0.1627125881765019,0.5263157894736842,1
knn_resid_radial_cov_observed,observed_pair,19,1470,0.12687025992257384,0.03182465034760715,0.15603216489202776,0.15603216489202776,0.6842105263157895,1
knn_resid_alignment_cumulant,empirical_cumulant,19,1470,0.07846973110508818,-0.0027962671496243006,0.1455932121046647,0.1455932121046647,0.5789473684210527,1
knn_resid_alignment_observed,observed_pair,19,1470,0.03166062690535342,0.008181882398417661,0.12618592294086678,0.12618592294086678,0.7368421052631579,1
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1470,0.058245974523065486,-0.04697656883179774,0.12038971905697113,0.12038971905697113,0.6842105263157895,1
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1470,0.016221754150565343,-0.02338396141144561,0.07815031086758975,0.07815031086758975,0.5263157894736842,1
knn_resid_tangential_cov_observed,observed_pair,19,1470,-0.09806519429249894,-0.01400993733560911,-0.03896345944314965,0.03896345944314965,0.5263157894736842,1
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1470,-0.0452533913983728,-0.001259635216948371,-0.035842754511327804,0.035842754511327804,0.631578947368421,1
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1470,-0.04525339139837312,-0.00125963521694894,-0.035842754511327776,0.035842754511327776,0.631578947368421,1
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1470,-0.04525339139837329,-0.0012596352169491343,-0.035842754511324904,0.035842754511324904,0.631578947368421,1
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1470,-0.05850230542031615,0.027939820000521948,-0.03285171137543752,0.03285171137543752,0.5263157894736842,1
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1470,0.01673625647843499,0.03984632303443397,-0.026701235691273834,0.026701235691273834,0.5789473684210527,1
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.09509382930417654,0.0439743408370567,-0.10112001733489008,0.10112001733489008,0.6842105263157895,2
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.03220963287288092,0.015335594812020126,-0.057637696996471616,0.057637696996471616,0.5789473684210527,2
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.01064462437444448,0.013032186864528394,-0.037798712890790204,0.037798712890790204,0.5789473684210527,2
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.00466968886796406,0.05999119694288049,0.028219939078272804,0.028219939078272804,0.5263157894736842,2
knn_resid_alignment_observed,observed_pair,19,1471,-0.02131459628051409,-0.02990473210902761,0.022439232891634173,0.022439232891634173,0.5263157894736842,2
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.0585924584146459,0.040456556361974844,0.016438346701504153,0.016438346701504153,0.5263157894736842,2
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.05221435134918495,0.034366164186071746,0.013681299142900977,0.013681299142900977,0.5789473684210527,2
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.007590993818775968,0.002487763422718947,0.010639897752454497,0.010639897752454497,0.5263157894736842,2
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.08346455268755415,0.027628370006488743,0.010435587523186657,0.010435587523186657,0.5263157894736842,2
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.08346455268755526,0.027628370006488694,0.010435587523186296,0.010435587523186296,0.5263157894736842,2
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.0834645526875546,0.027628370006488642,0.010435587523185907,0.010435587523185907,0.5263157894736842,2
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.036585726661524126,0.013477134820929937,-0.001738780196288106,0.001738780196288106,0.5263157894736842,2
knn_resid_alignment_cumulant,empirical_cumulant,19,1469,-0.035240451595490524,0.11827509342057435,-0.11000327696073003,0.11000327696073003,0.631578947368421,3
knn_resid_radial_cov_observed,observed_pair,19,1469,-0.10389056736624822,-0.013122292975336958,-0.07327545356801601,0.07327545356801601,0.631578947368421,3
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1469,-0.09257840682403083,-0.017870667231732917,-0.018734781056791758,0.018734781056791758,0.5789473684210527,3
knn_resid_speed_cov_observed,observed_pair,19,1469,-0.00937103181041088,0.01040027221932363,0.012231217922081816,0.012231217922081816,0.5263157894736842,3
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1469,0.027824795843539134,-0.0505426355198558,0.0119141433597508,0.0119141433597508,0.631578947368421,3
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1469,0.027824795843538593,-0.05054263551985497,0.011914143359750218,0.011914143359750218,0.631578947368421,3
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1469,0.0278247958435393,-0.050542635519855814,0.01191414335974858,0.01191414335974858,0.631578947368421,3
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1469,-0.025061644747322545,-0.0430107535237506,-0.00937744850518285,0.00937744850518285,0.5263157894736842,3
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1469,-0.015169181833160128,0.03359839557049482,-0.009018169508904939,0.009018169508904939,0.5263157894736842,3
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1469,0.041627816028195805,-0.007498441045977418,-0.008375322236474789,0.008375322236474789,0.5263157894736842,3
knn_resid_alignment_observed,observed_pair,19,1469,0.0009260388570863642,0.13117946544328646,-0.00685780063977437,0.00685780063977437,0.5263157894736842,3
knn_resid_tangential_cov_observed,observed_pair,19,1469,-0.017247014817390993,-0.057353314612378026,-0.0004272130783886108,0.0004272130783886108,0.5263157894736842,3
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.0423188546001918,0.02051760012440562,-0.10224087739229804,0.10224087739229804,0.5789473684210527,4
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.04894618683972362,-0.00043387358527979814,0.08704654407067001,0.08704654407067001,0.5789473684210527,4
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.057766466255045786,0.03507071123669914,-0.08460546872995138,0.08460546872995138,0.5789473684210527,4
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.06287110522001493,-0.08707659014387231,0.07568151037734955,0.07568151037734955,0.631578947368421,4
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.06287110522001457,-0.08707659014387265,0.07568151037734935,0.07568151037734935,0.631578947368421,4
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.06287110522001416,-0.08707659014387159,0.07568151037734934,0.07568151037734934,0.631578947368421,4
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.09084648728318272,-0.04877238964321141,-0.05883844729091322,0.05883844729091322,0.5263157894736842,4
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.035506957594059974,-0.016357665111199887,0.05835948870802567,0.05835948870802567,0.631578947368421,4
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.000831579220440963,-0.07807150744684797,0.05008389664609233,0.05008389664609233,0.5789473684210527,4
knn_resid_alignment_observed,observed_pair,19,1471,-0.07775378868324129,-0.13248240186881927,-0.015328886814441944,0.015328886814441944,0.5789473684210527,4
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.00736148695807598,-0.07342891688674674,-0.008474249158888253,0.008474249158888253,0.5263157894736842,4
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.04123981849786726,-0.07468599644406071,-0.006523298855390713,0.006523298855390713,0.5789473684210527,4
knn_resid_alignment_observed,observed_pair,19,1471,0.13078501212756455,-0.028151534259656514,0.21661891979542652,0.21661891979542652,0.5789473684210527,5
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.08712898295634838,-0.0041302842614949625,0.06247562562062094,0.06247562562062094,0.5789473684210527,5
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.09862631218061328,-0.0641683434409043,0.059636462056115946,0.059636462056115946,0.6842105263157895,5
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.11571052424891898,-0.06066347409874884,0.05532061306319527,0.05532061306319527,0.5789473684210527,5
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.035748386563866696,0.08526622613467374,-0.05243098125199103,0.05243098125199103,0.5789473684210527,5
knn_resid_speed_cov_observed,observed_pair,19,1471,0.109217990378372,0.07535113003477384,-0.04949689588013252,0.04949689588013252,0.5789473684210527,5
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.0640335250935967,-0.01711647563062333,0.037013061450999696,0.037013061450999696,0.5263157894736842,5
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.06403352509359772,-0.0171164756306227,0.03701306145099917,0.03701306145099917,0.5263157894736842,5
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.06403352509359693,-0.01711647563062345,0.03701306145099881,0.03701306145099881,0.5263157894736842,5
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.043644086748402956,0.03807017328043982,-0.02475977981297045,0.02475977981297045,0.631578947368421,5
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.1337986354947307,-0.012465024569716918,0.01614905244033621,0.01614905244033621,0.5789473684210527,5
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.052866072666038266,0.006605033092325463,0.0033161212411497443,0.0033161212411497443,0.5263157894736842,5
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.10603843047894722,-0.10100600116919595,0.11259049056826065,0.11259049056826065,0.7368421052631579,6
knn_resid_alignment_observed,observed_pair,19,1471,0.03803618996642108,-0.09296051627498324,0.08880909708519372,0.08880909708519372,0.6842105263157895,6
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.10118546424225072,0.06711375640668217,0.08440974935785389,0.08440974935785389,0.5263157894736842,6
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.004295693108849849,0.005865195212586896,0.0832780162160594,0.0832780162160594,0.631578947368421,6
knn_resid_radial_cov_observed,observed_pair,19,1471,0.10073071826750343,0.04027735335906103,0.08160087743515348,0.08160087743515348,0.5789473684210527,6
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.016290227068420038,0.089251659941154,-0.05745830456376275,0.05745830456376275,0.5263157894736842,6
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.0075275611127580975,0.006144647367857026,0.0494597604465129,0.0494597604465129,0.5263157894736842,6
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.03626305618060037,0.10340307273636899,-0.040491708910882176,0.040491708910882176,0.5789473684210527,6
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.02029907017044401,-0.06732134373648602,0.027388388005042313,0.027388388005042313,0.5789473684210527,6
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.020299070170443703,-0.06732134373648685,0.027388388005041925,0.027388388005041925,0.5789473684210527,6
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.020299070170443717,-0.06732134373648635,0.02738838800504151,0.02738838800504151,0.5789473684210527,6
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.015194489376126746,0.014965210166327014,-0.019851104901384614,0.019851104901384614,0.5263157894736842,6
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.05083618219669506,-0.01853348396838045,-0.1574443119425008,0.1574443119425008,0.631578947368421,7
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.015250427479902684,0.2106328126848591,-0.11004225894645847,0.11004225894645847,0.631578947368421,7
knn_resid_alignment_observed,observed_pair,19,1471,-0.04497791273591223,0.19285092244344107,-0.10521829392315152,0.10521829392315152,0.631578947368421,7
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.08121141471733545,0.026621288541489374,-0.06418661312733467,0.06418661312733467,0.5263157894736842,7
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.08121141471733459,0.026621288541489263,-0.06418661312733442,0.06418661312733442,0.5263157894736842,7
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.08121141471733474,0.026621288541489818,-0.06418661312733298,0.06418661312733298,0.5263157894736842,7
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.03285823677237684,0.05720075160395317,-0.03592721563733822,0.03592721563733822,0.5789473684210527,7
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.016139008944090566,-0.0030650076128410086,-0.02150058786263878,0.02150058786263878,0.5789473684210527,7
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.011842496115403653,0.04335149105554559,-0.015372078434921374,0.015372078434921374,0.5789473684210527,7
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.05921116465109688,-0.01833396691186026,0.011877297651887914,0.011877297651887914,0.5263157894736842,7
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.02068597609418625,0.0520447857463856,-0.010111836239326516,0.010111836239326516,0.5263157894736842,7
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.08111977839758305,-0.05579008175698319,0.002841061944262979,0.002841061944262979,0.5263157894736842,7
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.00682942503214809,-0.0125034421042884,-0.1558446171594416,0.1558446171594416,0.631578947368421,8
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.00686998398777116,0.02622305996031113,-0.08308534854123492,0.08308534854123492,0.5263157894736842,8
knn_resid_alignment_observed,observed_pair,19,1471,0.05838355552132857,0.08549140287332233,-0.07014488578068023,0.07014488578068023,0.631578947368421,8
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.05575930732480956,0.05901590120069855,-0.06917661465497689,0.06917661465497689,0.631578947368421,8
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.012186511114615772,0.014724997683709114,-0.06561731148322147,0.06561731148322147,0.5263157894736842,8
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.039071881296591005,0.07899430199198448,-0.061132673174775845,0.061132673174775845,0.631578947368421,8
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.0018180374348739647,0.02415244677120648,-0.05054181452139859,0.05054181452139859,0.6842105263157895,8
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.0016164451294822801,0.030522792802695646,-0.04069811029879647,0.04069811029879647,0.5789473684210527,8
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.03354507241887783,-0.03016678543398804,-0.03677409051798969,0.03677409051798969,0.5263157894736842,8
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.015663416003456387,-0.03880760224465442,0.03524949414153948,0.03524949414153948,0.5789473684210527,8
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.015663416003456332,-0.03880760224465521,0.03524949414153862,0.03524949414153862,0.5789473684210527,8
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.015663416003455333,-0.03880760224465393,0.03524949414153823,0.03524949414153823,0.5789473684210527,8
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.09699194993300339,0.014397594445946835,-0.1812035527438133,0.1812035527438133,0.631578947368421,9
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.004512107530996103,0.00881012042596041,-0.15104327205373336,0.15104327205373336,0.5789473684210527,9
knn_resid_radial_cov_observed,observed_pair,19,1471,0.014683316373135913,-0.09073767451949999,0.1216959564553168,0.1216959564553168,0.6842105263157895,9
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.021773983922386095,-0.03482051201000553,0.0931743794498274,0.0931743794498274,0.7368421052631579,9
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.030056539088848422,0.024154948568288703,-0.08112607748622036,0.08112607748622036,0.631578947368421,9
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.030056539088848533,0.024154948568290202,-0.0811260774862203,0.0811260774862203,0.631578947368421,9
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.030056539088847645,0.024154948568288814,-0.0811260774862187,0.0811260774862187,0.631578947368421,9
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.07011644236568487,-0.02404454061015221,0.0707017202082866,0.0707017202082866,0.631578947368421,9
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,-0.01025619898737773,0.01016166493955381,0.03201071720994886,0.03201071720994886,0.5263157894736842,9
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.09356991857072244,0.051650439709744034,-0.009319976898726198,0.009319976898726198,0.5263157894736842,9
knn_resid_alignment_observed,observed_pair,19,1471,-0.004038224197647239,0.01902344356820379,-0.005996385766526197,0.005996385766526197,0.5263157894736842,9
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.06869471975754177,0.026238185796305963,-0.001815817527912239,0.001815817527912239,0.5263157894736842,9
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.016793882988958744,-0.0787388147781507,0.13191109860846473,0.13191109860846473,0.5789473684210527,10
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.02969881560515994,0.0239057379355148,-0.10255388409591987,0.10255388409591987,0.5789473684210527,10
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.0329168593232981,-0.06692866166695888,0.09790795772725622,0.09790795772725622,0.5789473684210527,10
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.057832631163735826,0.0540081048522939,-0.07484249450060429,0.07484249450060429,0.5263157894736842,10
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.05783263116373649,0.05400810485229324,-0.0748424945006041,0.0748424945006041,0.5263157894736842,10
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.05783263116373627,0.05400810485229335,-0.07484249450060265,0.07484249450060265,0.5263157894736842,10
knn_resid_alignment_observed,observed_pair,19,1471,-0.029001586820787156,0.020509734136012314,-0.05411813733080034,0.05411813733080034,0.5263157894736842,10
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.02306986051322616,0.021397009345764995,-0.03486536137589796,0.03486536137589796,0.5263157894736842,10
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.014942120245356239,0.019767404593432375,-0.034709524838788613,0.034709524838788613,0.5789473684210527,10
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.015597743400438457,0.05610207158307107,-0.025583548803312706,0.025583548803312706,0.5789473684210527,10
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.01174804593649241,0.03338145569742096,-0.02163340976092855,0.02163340976092855,0.5789473684210527,10
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.03154753931539264,-0.013872187990390805,-0.018482302644345763,0.018482302644345763,0.631578947368421,10
knn_resid_alignment_observed,observed_pair,19,1471,0.18862369845787763,-0.060774181017124757,0.31365713463918204,0.31365713463918204,0.8421052631578947,11
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.038523480260197585,-0.007840456361596138,0.172243999903518,0.172243999903518,0.7368421052631579,11
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.09762770120114515,-0.014599348974284346,0.15248574160065453,0.15248574160065453,0.7368421052631579,11
knn_resid_radial_cov_observed,observed_pair,19,1471,0.06955846424809868,0.007063170376351208,0.08423110653907795,0.08423110653907795,0.631578947368421,11
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.059932096914496566,0.004566126884236632,-0.08395400333677128,0.08395400333677128,0.631578947368421,11
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.059591992088192464,0.018500519842524543,-0.08048881249273149,0.08048881249273149,0.631578947368421,11
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.016204283189345137,0.03549325706189066,0.06039251097155618,0.06039251097155618,0.631578947368421,11
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.016204283189344415,0.035493257061891215,0.06039251097155521,0.06039251097155521,0.631578947368421,11
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.016204283189345636,0.03549325706189144,0.060392510971554264,0.060392510971554264,0.631578947368421,11
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.04114601575602396,-0.06531937973993784,0.04632782789212857,0.04632782789212857,0.6842105263157895,11
knn_resid_speed_cov_observed,observed_pair,19,1471,0.011302758052063835,0.02837338918531096,0.011817133199979409,0.011817133199979409,0.5263157894736842,11
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.014965064969802211,0.01562306489552684,0.0002215664854034391,0.0002215664854034391,0.5263157894736842,11
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.08210572479822315,-0.10221670340175584,0.20913396890199687,0.20913396890199687,0.6842105263157895,12
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.11491141722833798,-0.09591516745209885,0.20006052631493398,0.20006052631493398,0.7368421052631579,12
knn_resid_speed_cov_observed,observed_pair,19,1471,0.09758889761041994,-0.09982153218134814,0.13084675529989187,0.13084675529989187,0.6842105263157895,12
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.15488973426922326,-0.05216221356700199,-0.09173089854726382,0.09173089854726382,0.631578947368421,12
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,0.06388243700630672,-0.10623422055541534,0.06634135696730958,0.06634135696730958,0.631578947368421,12
knn_resid_alignment_observed,observed_pair,19,1471,-0.02279262749367139,0.006351174877849058,-0.06518718784880892,0.06518718784880892,0.5789473684210527,12
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.1261039740247458,-0.04709347977656836,-0.05746434866627197,0.05746434866627197,0.7368421052631579,12
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,-0.03128751432182264,-0.04426501372380026,0.042593146321306785,0.042593146321306785,0.5789473684210527,12
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,-0.0754457868882463,0.049127639429711156,-0.018521013664320726,0.018521013664320726,0.5263157894736842,12
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,-0.07544578688824644,0.04912763942971126,-0.0185210136643207,0.0185210136643207,0.5263157894736842,12
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,-0.07544578688824594,0.049127639429711115,-0.018521013664320338,0.018521013664320338,0.5263157894736842,12
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.028012801753499683,0.020955131418397492,0.010704204376929538,0.010704204376929538,0.5263157894736842,12
knn_resid_alignment_observed,observed_pair,19,1471,-0.02287907183248867,-0.016874305161534917,0.1987729925209724,0.1987729925209724,0.5263157894736842,13
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,0.028575346093022036,-0.08480927233394281,0.08232627386693189,0.08232627386693189,0.631578947368421,13
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.05672026700550815,-0.023119911707568594,0.07974849009568247,0.07974849009568247,0.5263157894736842,13
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.05672026700550872,-0.023119911707567803,0.07974849009568097,0.07974849009568097,0.5263157894736842,13
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.05672026700550735,-0.023119911707568358,0.07974849009568019,0.07974849009568019,0.5263157894736842,13
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.06410460208045982,-0.06562350133334675,0.06652647669891767,0.06652647669891767,0.631578947368421,13
knn_resid_radial_cov_observed,observed_pair,19,1471,-0.05678473900619488,-0.03482761714078142,0.04675028738049185,0.04675028738049185,0.5263157894736842,13
knn_resid_tangential_cov_observed,observed_pair,19,1471,0.005080256221556778,-0.06431624447396336,0.04374105681203186,0.04374105681203186,0.631578947368421,13
knn_resid_speed_cov_observed,observed_pair,19,1471,-0.005177811308523239,-0.007438493300636791,-0.019225262971341493,0.019225262971341493,0.5263157894736842,13
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1471,-0.01710099363261658,-0.005692344466198651,-0.011763132064632337,0.011763132064632337,0.5263157894736842,13
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.013149859270906818,0.008955220695508852,0.008073341890259517,0.008073341890259517,0.5789473684210527,13
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,-0.03948513854441336,-0.07234950566133858,-0.005627839200562562,0.005627839200562562,0.5263157894736842,13
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1469,-0.02233911517933032,0.2024662008486214,-0.2064241143245367,0.2064241143245367,0.7368421052631579,14
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1469,-0.022339115179329683,0.2024662008486205,-0.20642411432453642,0.20642411432453642,0.7368421052631579,14
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1469,-0.022339115179330238,0.20246620084862121,-0.20642411432453625,0.20642411432453625,0.7368421052631579,14
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1469,0.05220898446039007,0.054546135768793524,0.15234003676870655,0.15234003676870655,0.631578947368421,14
knn_resid_speed_cov_cumulant,empirical_cumulant,19,1469,0.04520911348392134,-0.09053578253759897,0.12656471452765455,0.12656471452765455,0.631578947368421,14
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1469,0.06032004587914183,-0.10385916757964597,0.12322779484524216,0.12322779484524216,0.7368421052631579,14
knn_resid_tangential_cov_observed,observed_pair,19,1469,0.054455772436300155,-0.10742149369927331,0.1099424277002044,0.1099424277002044,0.631578947368421,14
knn_resid_radial_cov_observed,observed_pair,19,1469,0.014103252466854593,0.0001369425056996082,0.10237194177706327,0.10237194177706327,0.5789473684210527,14
knn_resid_speed_cov_observed,observed_pair,19,1469,0.05034097203770663,-0.0655568714973645,0.0908520230953469,0.0908520230953469,0.5789473684210527,14
knn_resid_alignment_observed,observed_pair,19,1469,0.01285160408746834,-0.06648839871367654,-0.0765382201414285,0.0765382201414285,0.5789473684210527,14
knn_resid_alignment_cumulant,empirical_cumulant,19,1469,0.07681218792338569,-0.07002460222315243,0.03371076717228744,0.03371076717228744,0.5789473684210527,14
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1469,0.0468372303643156,-0.01846831344912081,-0.005125793210964763,0.005125793210964763,0.5263157894736842,14
knn_resid_radial_cov_observed,observed_pair,19,1471,0.16265403781458418,-0.07681435551405626,0.14940284425863565,0.14940284425863565,0.631578947368421,15
knn_resid_radial_cov_cumulant,empirical_cumulant,19,1471,0.06596275602345741,-0.06766248992462737,0.1426867399925031,0.1426867399925031,0.631578947368421,15
knn_resid_alignment_cumulant,empirical_cumulant,19,1471,0.08525666262759694,-0.033950755767366586,0.09550143738083514,0.09550143738083514,0.6842105263157895,15
knn_resid_alignment_observed,observed_pair,19,1471,0.027424757679339606,0.013771589556166197,0.07002263024025587,0.07002263024025587,0.5263157894736842,15
knn_resid_tangential_cov_observed,observed_pair,19,1471,-0.016073938222715856,-0.00830380471976934,-0.061111246293507115,0.061111246293507115,0.5789473684210527,15
knn_resid_alignment_expected,one_fish_conditional_baseline,19,1471,0.05510137235261616,0.030095418158163488,0.04350785502939283,0.04350785502939283,0.5263157894736842,15
knn_resid_tangential_cov_cumulant,empirical_cumulant,19,1471,-0.027390557706781116,0.006499789895104802,-0.04143731710299359,0.04143731710299359,0.631578947368421,15
knn_resid_tangential_cov_expected,one_fish_conditional_baseline,19,1471,0.10667870733927523,0.06991917982293855,0.0255505487613934,0.0255505487613934,0.5263157894736842,15
knn_resid_speed_cov_expected,one_fish_conditional_baseline,19,1471,0.10667870733927556,0.06991917982293805,0.0255505487613929,0.0255505487613929,0.5263157894736842,15
knn_resid_radial_cov_expected,one_fish_conditional_baseline,19,1471,0.10667870733927487,0.06991917982293891,0.025550548761391997,0.025550548761391997,0.5263157894736842,15
