replicate,ob,dataset,n_events,b3_event_direction_abs_z,k8_local_event_direction_abs_z,k8_local_non_event_direction_abs_median_z,k8_local_event_minus_non_event_direction_z,k8_p_non_event_direction_ge_event,k8_local_to_b3_direction_ratio,k8_pass,k10_local_event_direction_abs_z,k10_local_non_event_direction_abs_median_z,k10_local_event_minus_non_event_direction_z,k10_p_non_event_direction_ge_event,k10_local_to_b3_direction_ratio,k10_pass,both_pass,any_pass
301,1,Ob1.txt,28,0.11494807887442472,0.04286811106338797,0.17127018890490947,-0.1284020778415215,0.825,0.37293455865599395,False,0.018955057853665774,0.23415614598891954,-0.21520108813525377,0.975,0.1649010408810161,False,False,False
301,2,Ob2.txt,43,0.07332460800168655,0.2291122737416736,0.2745855531014936,-0.045473279359819985,0.625,3.124630052388466,False,0.31989618161392563,0.228288836494307,0.09160734511961863,0.35,4.362739744978488,True,False,True
301,3,Ob3.txt,40,0.3097207691369774,0.11349788528557739,0.2915873579912502,-0.1780894727056728,0.75,0.36645229056428474,False,0.14700589428363742,0.20838173696649226,-0.06137584268285484,0.65,0.47464009176156496,False,False,False
301,4,Ob4.txt,58,0.19559398706513842,0.2840842716817047,0.21163600553291828,0.07244826614878641,0.375,1.452418225858326,False,0.6292570086518716,0.2436042382729084,0.38565277037896323,0.1,3.217159270046021,True,False,True
301,5,Ob5.txt,93,0.10081437018206998,0.07743622044464005,0.2773988397521403,-0.19996261930750026,0.775,0.7681069703137641,False,0.2803138222337673,0.2953399510057526,-0.015026128771985336,0.55,2.78049470256594,False,False,False
301,6,Ob6.txt,112,0.4905776162917675,0.08427979907763192,0.22922252161713103,-0.1449427225394991,0.875,0.17179707405872982,False,0.30328012882022926,0.23031404987922885,0.0729660789410004,0.3,0.6182102867079358,True,False,True
301,7,Ob7.txt,33,0.07103343465726299,0.11305173268016039,0.28603027093351713,-0.17297853825335674,0.775,1.59152845734739,False,0.3348503676520071,0.23647126471767468,0.09837910293433241,0.375,4.713982496660388,False,False,False
301,8,Ob8.txt,84,0.05417464384781659,0.1324264483945953,0.15110461029490524,-0.018678161900309936,0.525,2.4444359757416754,False,0.25796432764168065,0.19341677486196215,0.06454755277971849,0.375,4.7617170934493815,False,False,False
301,9,Ob9.txt,37,0.7049787626914081,0.49104722351426344,0.17887036982755872,0.3121768536867047,0.05,0.6965418669345229,True,0.07055475633866451,0.2765406137179929,-0.20598585737932837,0.875,0.1000806833801724,False,False,True
301,10,Ob10.txt,36,0.196545836386872,0.33870234228762547,0.30710556313118753,0.03159677915643794,0.5,1.7232740642795352,False,0.31285481488614836,0.30539878580673774,0.00745602907941062,0.45,1.5917651609283596,False,False,False
301,11,Ob11.txt,119,0.11975210595102448,0.3112567365591822,0.19501532800661442,0.11624140855256776,0.25,2.5991754724253298,True,0.3764359931481241,0.18537303144108142,0.19106296170704268,0.175,3.1434603187861825,True,True,True
301,12,Ob12.txt,91,0.31741006760482915,0.5599926931252299,0.14192374413048708,0.41806894899474284,0.0,1.7642562422513093,True,0.6590227410416531,0.2649287975395372,0.39409394350211596,0.0,2.0762502778019214,True,True,True
301,13,Ob13.txt,102,0.7221754381787776,0.5816321571013063,0.20506048377689878,0.37657167332440755,0.075,0.8053890043229646,True,0.44982769428311487,0.28028352171669724,0.16954417256641763,0.25,0.6228786947081938,True,True,True
301,14,Ob14.txt,47,0.07996999684475536,0.18400027067449684,0.26710227383856056,-0.08310200316406371,0.7,2.3008662990408015,False,0.03723313179405602,0.24435396089165734,-0.20712082909760132,0.875,0.4655887615743711,False,False,False
