ob,variable,event_type,relative_time_sec,median_value_z,q25_value_z,q75_value_z,n_events
15,shell_edge_minus_core,high_to_low,-0.5,0.0643511780993894,-0.7776076036147529,0.33787796502348344,50
15,shell_edge_minus_core,low_to_high,-0.5,-0.4123514934126704,-0.7424035452967418,0.5744407333348123,46
15,shell_edge_minus_core,high_to_low,-0.45,0.07748596939511145,-0.456278583773039,0.4910483610674477,50
15,shell_edge_minus_core,low_to_high,-0.45,-0.197790526011913,-0.5620407332592833,0.36264979748938275,46
15,shell_edge_minus_core,high_to_low,-0.4,0.0060536994120590805,-0.3795028945673744,0.6792219830556459,50
15,shell_edge_minus_core,low_to_high,-0.4,-0.03343235727596021,-0.5397853028486588,0.3241136389290542,46
15,shell_edge_minus_core,high_to_low,-0.35,0.021281086902748422,-0.5703242508732659,0.7892558312638864,50
15,shell_edge_minus_core,low_to_high,-0.35,0.13643460224864046,-0.4210881367910939,0.60009012324188,46
15,shell_edge_minus_core,high_to_low,-0.3,-0.039947997937953644,-0.7107470307335372,0.7647764740477215,50
15,shell_edge_minus_core,low_to_high,-0.3,-0.03641910411842502,-0.7051326203929881,0.5972843361173209,46
15,shell_edge_minus_core,high_to_low,-0.25,-0.17435456602697746,-0.6898691984454134,0.5029228761977993,50
15,shell_edge_minus_core,low_to_high,-0.25,0.009865547644127007,-0.8113181347409022,0.7464457256787992,46
15,shell_edge_minus_core,high_to_low,-0.2,-0.044006540831727746,-0.5711823797234491,0.6290318837439022,50
15,shell_edge_minus_core,low_to_high,-0.2,0.2917758282854116,-0.5076259608695998,1.0469799541787985,46
15,shell_edge_minus_core,high_to_low,-0.15,0.026994119022953476,-0.8486815486534113,0.7753360200072723,50
15,shell_edge_minus_core,low_to_high,-0.15,0.39694908226917347,-0.5181800383816498,0.7873483059879258,46
15,shell_edge_minus_core,high_to_low,-0.1,0.01100360545716305,-0.6646240440140053,0.7576249562283934,50
15,shell_edge_minus_core,low_to_high,-0.1,0.3634775984552674,-0.2528362380716715,0.9312879952491471,46
15,shell_edge_minus_core,high_to_low,-0.05,-0.1759833833761356,-0.6881519320390623,0.6114384227816605,50
15,shell_edge_minus_core,low_to_high,-0.05,0.2506912504383965,-0.40648122513707585,0.7857624316722304,46
15,shell_edge_minus_core,high_to_low,-0.0,-0.02926047800462203,-0.8296035629546543,0.6244145914743212,50
15,shell_edge_minus_core,low_to_high,-0.0,0.21583820163130854,-0.18288920486726434,0.8046826361561603,46
15,shell_edge_minus_core,high_to_low,0.05,-0.111901334730951,-0.6031360287634511,0.8753763173620495,50
15,shell_edge_minus_core,low_to_high,0.05,0.1974245743368658,-0.20074454576979797,0.6048504279523618,46
15,shell_edge_minus_core,high_to_low,0.1,-0.06380787562673663,-0.5730629187101923,0.8903870156532521,50
15,shell_edge_minus_core,low_to_high,0.1,-0.06337176086465351,-0.6722463950873924,0.5894572712881662,46
15,shell_edge_minus_core,high_to_low,0.15,0.16347517287288735,-0.5904908197088965,0.8195835746604567,50
15,shell_edge_minus_core,low_to_high,0.15,-0.06617771241229554,-0.7572074887756308,0.6311268236556957,46
15,shell_edge_minus_core,high_to_low,0.2,0.024177187670160333,-0.5406122153740707,0.6335169970564232,49
15,shell_edge_minus_core,low_to_high,0.2,-0.06640758724813983,-1.0003244150207307,0.5186741911670637,46
15,shell_edge_minus_core,high_to_low,0.25,0.08522580880259509,-0.5893432112725326,0.6546351322464647,49
15,shell_edge_minus_core,low_to_high,0.25,-0.24211725071738846,-0.8727567396525189,0.316255845958994,46
15,shell_edge_minus_core,high_to_low,0.3,0.2333835573567696,-0.5866435836645051,0.9782555356530342,49
15,shell_edge_minus_core,low_to_high,0.3,-0.16847419910586942,-1.015774645535443,0.18437372486211961,46
15,shell_edge_minus_core,high_to_low,0.35,0.21303878794286496,-0.4330699197203946,0.8736436662321418,49
15,shell_edge_minus_core,low_to_high,0.35,-0.16052251899648806,-0.5804146143514327,0.4382218059419355,46
15,shell_edge_minus_core,high_to_low,0.4,0.14536851711517018,-0.4102457667806964,0.9955910913922992,49
15,shell_edge_minus_core,low_to_high,0.4,-0.2431869932573429,-0.8493576357332508,0.5148253760745181,46
15,shell_edge_minus_core,high_to_low,0.45,0.0561964781915217,-0.4391894317924241,0.8039695788896889,49
