ob,variable,relative_time_sec,real_median_aligned_z,real_q25_aligned_z,real_q75_aligned_z,null_median_aligned_z,null_q25_aligned_z,null_q75_aligned_z,real_minus_null_aligned_z,n_events
19,shell_edge_minus_core,-0.5,0.1328384660722312,-0.49273581193542965,0.7687376870111592,0.003197288583672908,-0.0954334705001254,0.07465185400704923,0.1296411774885583,143
19,shell_edge_minus_core,-0.45,0.1339383480784903,-0.43792490581742294,0.8433171422921344,0.011506375080776527,-0.05993770578823216,0.06921186581429639,0.12243197299771379,143
19,shell_edge_minus_core,-0.4,0.0737333047372071,-0.5785110690999873,0.7524677957423864,0.0221476746284552,-0.03648752230661896,0.07384123309802337,0.051585630108751904,143
19,shell_edge_minus_core,-0.35,0.127931786662553,-0.41253227995641717,0.6349496892768679,0.011474237848091401,-0.05023516840771526,0.09156538981169712,0.1164575488144616,143
19,shell_edge_minus_core,-0.3,0.11319488011650547,-0.5160721358327377,0.7536708825516041,0.03065760967121952,-0.017031831370450803,0.11905611291836701,0.08253727044528594,143
19,shell_edge_minus_core,-0.25,0.111954156935923,-0.6365966406651232,0.7171215582794601,0.04807683111228234,-0.03151027883722831,0.10742028871356932,0.06387732582364067,143
19,shell_edge_minus_core,-0.2,-0.0020323447572044,-0.5559853533372799,0.8534172439397238,-0.0013802739710785245,-0.057983107209396284,0.0636070558593049,-0.0006520707861258756,143
19,shell_edge_minus_core,-0.15,0.024778295776540015,-0.5487930943273527,0.6937458772275654,-0.043283053025498515,-0.0973875745572837,0.03960634767140851,0.06806134880203853,143
19,shell_edge_minus_core,-0.1,-0.04750240019377555,-0.6076843679393502,0.63245585065286,-0.02548932945496378,-0.06349306134579025,0.03432867939837638,-0.02201307073881177,143
19,shell_edge_minus_core,-0.05,-0.023928974201694472,-0.6759723663818471,0.7040382886065778,-0.006012190143616401,-0.08059716846115421,0.038143538708574655,-0.01791678405807807,143
19,shell_edge_minus_core,-0.0,-0.0495057047572877,-0.8608001920231815,0.7618106037845123,-0.016873849845614228,-0.07790784964091511,0.03227052791049101,-0.032631854911673475,143
19,shell_edge_minus_core,0.05,-0.12349645234026552,-0.7257194433778037,0.5607921388687442,-0.02613210372154609,-0.07022951375358935,0.06156142883955249,-0.09736434861871943,143
19,shell_edge_minus_core,0.1,-0.1429133477890922,-0.7295307192719409,0.5580464832189219,0.029083621531987406,-0.08688150678038156,0.07999504626724477,-0.1719969693210796,143
19,shell_edge_minus_core,0.15,-0.0014694468870459915,-0.617737979790759,0.4720112741765087,-0.0031850153086210725,-0.03632448700699384,0.06732232652099832,0.001715568421575081,143
19,shell_edge_minus_core,0.2,-0.0379262171173859,-0.6701420039166088,0.6645930341976862,-0.007243179714545311,-0.06356896812480997,0.07635619779716238,-0.030683037402840587,143
19,shell_edge_minus_core,0.25,-0.15884995176142674,-0.7733017237904565,0.32018336217313637,0.03937091369229288,-0.06627113460965335,0.08786759429187886,-0.19822086545371964,143
19,shell_edge_minus_core,0.3,-0.0815547693806323,-0.7668230511976373,0.4876769374462128,0.024909264862930287,-0.02196517529383031,0.09117978137266544,-0.10646403424356259,143
19,shell_edge_minus_core,0.35,0.167117460578815,-0.7672816286465436,0.7194745987245176,0.006107466960735764,-0.06015940032260829,0.04559640384170892,0.16100999361807922,143
19,shell_edge_minus_core,0.4,0.028289656381943917,-0.6932278372593436,0.6320272209997464,0.007559184939817665,-0.03943560158635763,0.06541235591521075,0.020730471442126253,143
19,shell_edge_minus_core,0.45,0.1457395244132573,-0.5648465721045639,0.733175755259628,0.006689026886516108,-0.05808601459761447,0.06795670551593531,0.1390504975267412,143
19,shell_edge_minus_core,0.5,-0.079354709523145,-0.6868150977037143,0.6175997569932064,-0.010834190515615905,-0.08157900270572285,0.06710065394636328,-0.06852051900752909,143
19,all_tangential,-0.5,-0.09898285716457,-0.7051767570842529,0.6430563318152118,-0.03331806509180531,-0.07652329859999507,0.04113138626574448,-0.0656647920727647,143
19,all_tangential,-0.45,-0.09349440257601782,-0.8002077081146468,0.516905766675644,0.014380640130751972,-0.07853087559274954,0.09360627032121495,-0.10787504270676979,143
19,all_tangential,-0.4,-0.12945130266847604,-0.7768787584664616,0.4441072419958172,0.012942292694516973,-0.0696761641866602,0.10460424455785493,-0.142393595362993,143
19,all_tangential,-0.35,-0.1498741128084878,-0.7944017196673709,0.41592089217905537,0.024122959995270317,-0.03893335051586565,0.07473337095215711,-0.17399707280375812,143
19,all_tangential,-0.3,-0.32728848223128104,-0.8750928407586223,0.4473997771053571,-0.003899791249136954,-0.049633247295656935,0.08042729753106537,-0.32338869098214407,143
19,all_tangential,-0.25,-0.2378987553884817,-1.0676821431086974,0.4802245279778157,0.01132473509309532,-0.047519022558102114,0.08335600431608003,-0.24922349048157702,143
19,all_tangential,-0.2,-0.25879782938877777,-0.845637600530617,0.4311882987712201,0.028491532582976,-0.07313841218634345,0.07073070431138671,-0.28728936197175375,143
19,all_tangential,-0.15,-0.2430605950581693,-0.951737978366782,0.35226333688950945,0.01582113969716659,-0.05446585761600441,0.1091193892657556,-0.2588817347553359,143
19,all_tangential,-0.1,-0.23236209152299572,-0.8305222010275031,0.46473182258458834,-0.00345173877926812,-0.060904194631734465,0.08310950799375036,-0.2289103527437276,143
19,all_tangential,-0.05,-0.07042772765377193,-0.8287414995527334,0.5404296490716343,0.006029053861376683,-0.046630711475370776,0.05831942756214022,-0.07645678151514862,143
19,all_tangential,-0.0,0.053959008676055,-0.672256037130657,0.6280163581894938,0.011475506196102242,-0.08392838714411799,0.08723298620889273,0.04248350247995276,143
19,all_tangential,0.05,0.12486809884504854,-0.5354255597675368,0.7868072328406132,0.000811992184672242,-0.07125125894704176,0.10256769578324794,0.1240561066603763,143
