replicate,variable,null_abs_transition_modulation
38,edge_high_speed_fraction_minus_core,0.012736538849163315
38,top_speed_radius_mean_z,0.004715644982780792
38,top_tangential_radius_mean_z,0.02250093435793657
38,resid_speed_gini,0.0067560025513691
38,resid_energy_shell_entropy,0.018192080135835897
39,edge_energy_share,0.05052862242785791
39,core_energy_share,0.02629044038668099
39,edge_minus_core_energy_share,0.02748958789035072
39,edge_minus_core_speed_mean,0.021175294205934697
39,edge_minus_core_speed_q75,0.04449847782273081
39,edge_minus_core_tangential_mean,0.021337004264780912
39,edge_minus_core_tangential_q75,0.026628793743848772
39,edge_minus_core_radial_abs_mean,0.022482493486614602
39,edge_minus_core_radial_abs_q75,0.03035588996409891
39,edge_minus_core_radial_signed_mean,0.057823499254110955
39,edge_high_speed_fraction_minus_core,0.033844902355050666
39,top_speed_radius_mean_z,0.009253168901308118
39,top_tangential_radius_mean_z,0.01670817459304763
39,resid_speed_gini,0.04299063961653643
39,resid_energy_shell_entropy,0.04524286650534384
40,edge_energy_share,0.05410296903773232
40,core_energy_share,0.02302278006010025
40,edge_minus_core_energy_share,0.03489940161801752
40,edge_minus_core_speed_mean,0.040098260365030336
40,edge_minus_core_speed_q75,0.03715017494478673
40,edge_minus_core_tangential_mean,0.041760213800195345
40,edge_minus_core_tangential_q75,0.03788466780937497
40,edge_minus_core_radial_abs_mean,0.008093930278855493
40,edge_minus_core_radial_abs_q75,0.006142217140588435
40,edge_minus_core_radial_signed_mean,0.038827593318209924
40,edge_high_speed_fraction_minus_core,0.04359213885143359
40,top_speed_radius_mean_z,0.0603724267023974
40,top_tangential_radius_mean_z,0.05092795402092401
40,resid_speed_gini,0.011549064012295412
40,resid_energy_shell_entropy,0.030353800204807546
41,edge_energy_share,0.009953437855868913
41,core_energy_share,0.03286638363212385
41,edge_minus_core_energy_share,0.025812050822389104
41,edge_minus_core_speed_mean,0.0204942242716383
41,edge_minus_core_speed_q75,0.03148902484342053
41,edge_minus_core_tangential_mean,0.02181995767307157
41,edge_minus_core_tangential_q75,0.03234403490772106
41,edge_minus_core_radial_abs_mean,0.02243523443349557
41,edge_minus_core_radial_abs_q75,0.024912639490387467
41,edge_minus_core_radial_signed_mean,0.019179757256575558
41,edge_high_speed_fraction_minus_core,0.03462483826289797
41,top_speed_radius_mean_z,0.03984065333272585
41,top_tangential_radius_mean_z,0.02555196207067517
41,resid_speed_gini,0.023651298357180717
41,resid_energy_shell_entropy,0.01832429723449816
42,edge_energy_share,0.040098409175785554
42,core_energy_share,0.049159750609026
42,edge_minus_core_energy_share,0.04639283202541039
42,edge_minus_core_speed_mean,0.04992315552786897
42,edge_minus_core_speed_q75,0.046033181923850974
42,edge_minus_core_tangential_mean,0.03635796442837205
42,edge_minus_core_tangential_q75,0.03222938851166046
42,edge_minus_core_radial_abs_mean,0.017167926756368274
42,edge_minus_core_radial_abs_q75,0.016327246285628816
42,edge_minus_core_radial_signed_mean,0.014432372998194054
42,edge_high_speed_fraction_minus_core,0.047910062243529145
42,top_speed_radius_mean_z,0.03628601921024546
42,top_tangential_radius_mean_z,0.011695831485701247
42,resid_speed_gini,0.02403628020486029
42,resid_energy_shell_entropy,0.04805011012070984
43,edge_energy_share,0.05384789471573362
43,core_energy_share,0.018516685877547928
43,edge_minus_core_energy_share,0.030608107914514182
43,edge_minus_core_speed_mean,0.01980653469566393
43,edge_minus_core_speed_q75,0.004496349866083438
43,edge_minus_core_tangential_mean,0.015067601027078853
43,edge_minus_core_tangential_q75,0.02758859214958409
43,edge_minus_core_radial_abs_mean,0.03612814785927845
43,edge_minus_core_radial_abs_q75,0.026021129156304945
43,edge_minus_core_radial_signed_mean,0.015760423786739558
43,edge_high_speed_fraction_minus_core,0.009172424893773706
43,top_speed_radius_mean_z,0.004215682062298609
43,top_tangential_radius_mean_z,0.02033135247980436
43,resid_speed_gini,0.024277263675597488
43,resid_energy_shell_entropy,0.015538401995355638
44,edge_energy_share,0.015634580824484295
44,core_energy_share,0.006579691087390288
44,edge_minus_core_energy_share,0.010656057012568887
44,edge_minus_core_speed_mean,0.010322584870588264
44,edge_minus_core_speed_q75,0.011006621674340133
44,edge_minus_core_tangential_mean,0.025560271321508538
44,edge_minus_core_tangential_q75,0.01570972238055765
44,edge_minus_core_radial_abs_mean,0.01080164918087756
44,edge_minus_core_radial_abs_q75,0.010439318328585967
44,edge_minus_core_radial_signed_mean,0.03367004090331008
44,edge_high_speed_fraction_minus_core,0.014649417451731456
44,top_speed_radius_mean_z,0.030594921016166926
44,top_tangential_radius_mean_z,0.023842258426708812
44,resid_speed_gini,0.04332323569369151
44,resid_energy_shell_entropy,0.017806711712369222
45,edge_energy_share,0.0085332429711871
45,core_energy_share,0.010856276177225316
45,edge_minus_core_energy_share,0.0151252970104854
45,edge_minus_core_speed_mean,0.013867524752122828
45,edge_minus_core_speed_q75,0.008354629006789543
45,edge_minus_core_tangential_mean,0.017647235809399364
45,edge_minus_core_tangential_q75,0.04062963836289926
45,edge_minus_core_radial_abs_mean,0.002172449359653883
45,edge_minus_core_radial_abs_q75,0.0029602951410838685
45,edge_minus_core_radial_signed_mean,0.028835876139620464
45,edge_high_speed_fraction_minus_core,0.031011692678527297
45,top_speed_radius_mean_z,0.011667499754345917
45,top_tangential_radius_mean_z,0.026819094327075105
45,resid_speed_gini,0.02056812762464888
45,resid_energy_shell_entropy,0.025361716823562586
46,edge_energy_share,0.003913039212814856
46,core_energy_share,0.01632418401106739
46,edge_minus_core_energy_share,0.007765820720051941
46,edge_minus_core_speed_mean,0.017186080014181843
46,edge_minus_core_speed_q75,0.01362107880204394
46,edge_minus_core_tangential_mean,0.006102717475377717
46,edge_minus_core_tangential_q75,0.0203043371750537
46,edge_minus_core_radial_abs_mean,0.026733530393379695
46,edge_minus_core_radial_abs_q75,0.03817732552261985
46,edge_minus_core_radial_signed_mean,0.02591946571224782
46,edge_high_speed_fraction_minus_core,0.01628823617362432
46,top_speed_radius_mean_z,0.004711843736763199
46,top_tangential_radius_mean_z,0.02292034557198916
46,resid_speed_gini,0.027996743352791786
46,resid_energy_shell_entropy,0.0199683657181155
47,edge_energy_share,0.038723426551123985
47,core_energy_share,0.031320813285736465
47,edge_minus_core_energy_share,0.03285346217982013
47,edge_minus_core_speed_mean,0.04207282703712209
47,edge_minus_core_speed_q75,0.03587329791050897
47,edge_minus_core_tangential_mean,0.02611971947591349
47,edge_minus_core_tangential_q75,0.015398675213775692
47,edge_minus_core_radial_abs_mean,0.017839824305601992
47,edge_minus_core_radial_abs_q75,0.041696995793222
47,edge_minus_core_radial_signed_mean,0.03962360226371764
47,edge_high_speed_fraction_minus_core,0.02661297677916638
47,top_speed_radius_mean_z,0.02946508835369155
47,top_tangential_radius_mean_z,0.017292355794411407
47,resid_speed_gini,0.03084160344709036
47,resid_energy_shell_entropy,0.01491958467597565
48,edge_energy_share,0.01055654126556052
48,core_energy_share,0.016578394837172133
48,edge_minus_core_energy_share,0.0025403169052814756
48,edge_minus_core_speed_mean,0.019456161265726052
48,edge_minus_core_speed_q75,0.021395542290401942
48,edge_minus_core_tangential_mean,0.01234944020355322
48,edge_minus_core_tangential_q75,0.023418848978550483
48,edge_minus_core_radial_abs_mean,0.021973545837739
48,edge_minus_core_radial_abs_q75,0.03287451598732746
48,edge_minus_core_radial_signed_mean,0.04216938835022235
48,edge_high_speed_fraction_minus_core,0.01292281477773402
48,top_speed_radius_mean_z,0.005702818290694078
48,top_tangential_radius_mean_z,0.03192015880403967
48,resid_speed_gini,0.0338381632297276
48,resid_energy_shell_entropy,0.025129693963047484
49,edge_energy_share,0.0022373330531653968
49,core_energy_share,0.02113138961349409
49,edge_minus_core_energy_share,0.0061916091282326335
49,edge_minus_core_speed_mean,0.010989598654274402
49,edge_minus_core_speed_q75,0.021697457742949566
49,edge_minus_core_tangential_mean,0.007461657979149966
49,edge_minus_core_tangential_q75,0.013352683429109724
49,edge_minus_core_radial_abs_mean,0.021109703565072108
49,edge_minus_core_radial_abs_q75,0.00834318540987286
49,edge_minus_core_radial_signed_mean,0.02342696559223606
49,edge_high_speed_fraction_minus_core,0.012331180562718758
49,top_speed_radius_mean_z,0.007602395965630171
49,top_tangential_radius_mean_z,0.029461846128636948
49,resid_speed_gini,0.028166058298031454
49,resid_energy_shell_entropy,0.02685002523691335
50,edge_energy_share,0.019507243281722708
50,core_energy_share,0.011150606222914722
50,edge_minus_core_energy_share,0.004342952776815262
50,edge_minus_core_speed_mean,0.016588619998177012
50,edge_minus_core_speed_q75,0.017020485348509473
50,edge_minus_core_tangential_mean,0.027330601440664765
50,edge_minus_core_tangential_q75,0.015532893838104328
50,edge_minus_core_radial_abs_mean,0.011494233234147389
50,edge_minus_core_radial_abs_q75,0.029010495525609803
50,edge_minus_core_radial_signed_mean,0.05505921947726461
50,edge_high_speed_fraction_minus_core,0.010159940908760517
50,top_speed_radius_mean_z,0.013208932309359794
50,top_tangential_radius_mean_z,0.006900465902822062
50,resid_speed_gini,0.04158908027991695
50,resid_energy_shell_entropy,0.014776579945236068
51,edge_energy_share,0.02773777339382727
51,core_energy_share,0.016539830828757707
51,edge_minus_core_energy_share,0.02069697438613724
51,edge_minus_core_speed_mean,0.01842493778450613
51,edge_minus_core_speed_q75,0.001944795490561868
51,edge_minus_core_tangential_mean,0.009330723388849077
51,edge_minus_core_tangential_q75,0.02497400674249345
51,edge_minus_core_radial_abs_mean,0.02293993329231417
51,edge_minus_core_radial_abs_q75,0.00851996309118816
51,edge_minus_core_radial_signed_mean,0.015586841625660652
51,edge_high_speed_fraction_minus_core,0.016765220041999596
51,top_speed_radius_mean_z,0.014156633627210452
51,top_tangential_radius_mean_z,0.004229009250501237
51,resid_speed_gini,0.01594818945565213
51,resid_energy_shell_entropy,0.021768498268634945
52,edge_energy_share,0.04749468995131706
52,core_energy_share,0.03540699232355379
52,edge_minus_core_energy_share,0.0575152533521496
52,edge_minus_core_speed_mean,0.047910062243529145
52,edge_minus_core_speed_q75,0.029357770733851735
52,edge_minus_core_tangential_mean,0.025567432796469308
52,edge_minus_core_tangential_q75,0.02414927359851779
52,edge_minus_core_radial_abs_mean,0.03574838508512029
52,edge_minus_core_radial_abs_q75,0.03913560982277098
52,edge_minus_core_radial_signed_mean,0.029697458696909984
52,edge_high_speed_fraction_minus_core,0.03131012062905564
52,top_speed_radius_mean_z,0.015408346381027699
52,top_tangential_radius_mean_z,0.04387986556780968
52,resid_speed_gini,0.01693024630812809
52,resid_energy_shell_entropy,0.05202210070631122
53,edge_energy_share,0.0289373593970097
53,core_energy_share,0.026640997086465418
53,edge_minus_core_energy_share,0.031098675495887018
53,edge_minus_core_speed_mean,0.017806711712369222
53,edge_minus_core_speed_q75,0.0034744030440027884
53,edge_minus_core_tangential_mean,0.006401031705245863
53,edge_minus_core_tangential_q75,0.009477954980105396
53,edge_minus_core_radial_abs_mean,0.03188423668160925
53,edge_minus_core_radial_abs_q75,0.016301712728178125
53,edge_minus_core_radial_signed_mean,0.034245130823741116
53,edge_high_speed_fraction_minus_core,0.012211230557482411
53,top_speed_radius_mean_z,0.014639311270509547
53,top_tangential_radius_mean_z,0.01162642111637932
53,resid_speed_gini,0.004397321169542501
53,resid_energy_shell_entropy,0.01742435553034999
54,edge_energy_share,0.03800821334030974
54,core_energy_share,0.008160873214437231
54,edge_minus_core_energy_share,0.018618983239614084
54,edge_minus_core_speed_mean,0.024496191377464727
54,edge_minus_core_speed_q75,0.028217015666459067
54,edge_minus_core_tangential_mean,0.030012601082534507
54,edge_minus_core_tangential_q75,0.026624150239735134
54,edge_minus_core_radial_abs_mean,0.018157728903371695
54,edge_minus_core_radial_abs_q75,0.012789553917476881
54,edge_minus_core_radial_signed_mean,0.022448513490743505
54,edge_high_speed_fraction_minus_core,0.02109624784305275
54,top_speed_radius_mean_z,0.025714982241821754
54,top_tangential_radius_mean_z,0.010687006391421644
54,resid_speed_gini,0.01887731415143007
54,resid_energy_shell_entropy,0.019726587124207717
55,edge_energy_share,0.0410506098504162
55,core_energy_share,0.02956811250229316
55,edge_minus_core_energy_share,0.029692467344451773
55,edge_minus_core_speed_mean,0.04351579194619337
55,edge_minus_core_speed_q75,0.025094705925848226
55,edge_minus_core_tangential_mean,0.054931419876937865
55,edge_minus_core_tangential_q75,0.053149938986313455
55,edge_minus_core_radial_abs_mean,0.0123823607308709
55,edge_minus_core_radial_abs_q75,0.017672391240046603
55,edge_minus_core_radial_signed_mean,0.03770453652838321
55,edge_high_speed_fraction_minus_core,0.029496848333849274
55,top_speed_radius_mean_z,0.04257822947312115
55,top_tangential_radius_mean_z,0.0429293976277525
55,resid_speed_gini,0.015217849591351196
55,resid_energy_shell_entropy,0.012152534554338734
56,edge_energy_share,0.016289401115654023
56,core_energy_share,0.029349164891333573
56,edge_minus_core_energy_share,0.019948271909210752
56,edge_minus_core_speed_mean,0.006915233923954656
56,edge_minus_core_speed_q75,0.026434639908374497
56,edge_minus_core_tangential_mean,0.015858712092522598
56,edge_minus_core_tangential_q75,0.02462959049409169
56,edge_minus_core_radial_abs_mean,0.021636161686598626
56,edge_minus_core_radial_abs_q75,0.03078712833926872
56,edge_minus_core_radial_signed_mean,0.008101725206988375
56,edge_high_speed_fraction_minus_core,0.0056218097340423046
56,top_speed_radius_mean_z,0.015880311853532725
56,top_tangential_radius_mean_z,0.02104859836490458
56,resid_speed_gini,0.018998794267344632
56,resid_energy_shell_entropy,0.00925269943960999
57,edge_energy_share,0.030216197794754707
57,core_energy_share,0.022846700116109675
57,edge_minus_core_energy_share,0.034208996397793096
57,edge_minus_core_speed_mean,0.03572315650350924
57,edge_minus_core_speed_q75,0.018721216542793323
57,edge_minus_core_tangential_mean,0.03869235613848271
57,edge_minus_core_tangential_q75,0.026981339148400563
57,edge_minus_core_radial_abs_mean,0.04487398467912168
57,edge_minus_core_radial_abs_q75,0.02397122848808017
57,edge_minus_core_radial_signed_mean,0.029815952038402094
57,edge_high_speed_fraction_minus_core,0.012789553917476881
57,top_speed_radius_mean_z,0.028713482318893563
57,top_tangential_radius_mean_z,0.015890226184682082
57,resid_speed_gini,0.01903707005042951
57,resid_energy_shell_entropy,0.01923670732471558
58,edge_energy_share,0.028454976073740118
58,core_energy_share,0.015482501070555793
58,edge_minus_core_energy_share,0.02565648949072069
58,edge_minus_core_speed_mean,0.03309671119233837
58,edge_minus_core_speed_q75,0.022858094859588257
58,edge_minus_core_tangential_mean,0.03148977825169694
58,edge_minus_core_tangential_q75,0.022384654191891395
58,edge_minus_core_radial_abs_mean,0.027532175175130708
58,edge_minus_core_radial_abs_q75,0.04632552692741562
58,edge_minus_core_radial_signed_mean,0.02260644205849685
58,edge_high_speed_fraction_minus_core,0.030242782287772052
58,top_speed_radius_mean_z,0.02212978209233707
58,top_tangential_radius_mean_z,0.014817507988686779
58,resid_speed_gini,0.030427317441861362
58,resid_energy_shell_entropy,0.019792192023610322
59,edge_energy_share,0.026820901997994584
59,core_energy_share,0.01279935892106071
59,edge_minus_core_energy_share,0.03750121842837076
59,edge_minus_core_speed_mean,0.03131151581855807
59,edge_minus_core_speed_q75,0.04014336671043439
59,edge_minus_core_tangential_mean,0.017832509747264275
59,edge_minus_core_tangential_q75,0.03931524671868705
59,edge_minus_core_radial_abs_mean,0.01564924163015921
59,edge_minus_core_radial_abs_q75,0.013891167850919206
59,edge_minus_core_radial_signed_mean,0.02862878807028213
59,edge_high_speed_fraction_minus_core,0.02937842961017803
59,top_speed_radius_mean_z,0.02348688911607341
59,top_tangential_radius_mean_z,0.034323581233661915
59,resid_speed_gini,0.027501941954936687
59,resid_energy_shell_entropy,0.01778153913795244
60,edge_energy_share,0.03408893520931042
60,core_energy_share,0.03150215321544808
60,edge_minus_core_energy_share,0.04118411855245896
60,edge_minus_core_speed_mean,0.04323811162737337
60,edge_minus_core_speed_q75,0.013046334059715003
60,edge_minus_core_tangential_mean,0.013512338387523248
60,edge_minus_core_tangential_q75,0.028725118142140293
60,edge_minus_core_radial_abs_mean,0.01323950856418385
60,edge_minus_core_radial_abs_q75,0.017884620384745947
60,edge_minus_core_radial_signed_mean,0.021280669794513096
60,edge_high_speed_fraction_minus_core,0.028850626343259134
60,top_speed_radius_mean_z,0.0350645577736636
60,top_tangential_radius_mean_z,0.012637516167575608
60,resid_speed_gini,0.03716662846904881
60,resid_energy_shell_entropy,0.020207431711731727
61,edge_energy_share,0.04266886015279625
61,core_energy_share,0.0300084058603802
61,edge_minus_core_energy_share,0.013266750180638137
61,edge_minus_core_speed_mean,0.02119700144287401
61,edge_minus_core_speed_q75,0.01742179322489304
61,edge_minus_core_tangential_mean,0.02060719603612224
61,edge_minus_core_tangential_q75,0.025743899861308456
61,edge_minus_core_radial_abs_mean,0.023175341669089855
61,edge_minus_core_radial_abs_q75,0.013169627890423946
61,edge_minus_core_radial_signed_mean,0.03904989471381298
61,edge_high_speed_fraction_minus_core,0.03752384615932583
61,top_speed_radius_mean_z,0.03349458222393237
61,top_tangential_radius_mean_z,0.04780860779357074
61,resid_speed_gini,0.020223315760201394
61,resid_energy_shell_entropy,0.004463177292067133
62,edge_energy_share,0.011561302188074718
62,core_energy_share,0.021577116535906604
62,edge_minus_core_energy_share,0.012247914505483737
62,edge_minus_core_speed_mean,0.01605565962001604
62,edge_minus_core_speed_q75,0.02248732442071502
62,edge_minus_core_tangential_mean,0.008098428285349818
62,edge_minus_core_tangential_q75,0.02810556322320862
62,edge_minus_core_radial_abs_mean,0.007707278875244722
62,edge_minus_core_radial_abs_q75,0.0018033969346692158
62,edge_minus_core_radial_signed_mean,0.02817227082194279
62,edge_high_speed_fraction_minus_core,0.02027153598281417
62,top_speed_radius_mean_z,0.040197706803816874
62,top_tangential_radius_mean_z,0.04031157439052174
62,resid_speed_gini,0.02564725588283423
62,resid_energy_shell_entropy,0.008958813478225275
63,edge_energy_share,0.010405306073608095
63,core_energy_share,0.015044676715081973
63,edge_minus_core_energy_share,0.017876873827513184
63,edge_minus_core_speed_mean,0.01727797406081008
63,edge_minus_core_speed_q75,0.024252998240747448
63,edge_minus_core_tangential_mean,0.027170252009971724
63,edge_minus_core_tangential_q75,0.03341841407932433
63,edge_minus_core_radial_abs_mean,0.0662848189028313
63,edge_minus_core_radial_abs_q75,0.04410670296269045
63,edge_minus_core_radial_signed_mean,0.017968933105875218
63,edge_high_speed_fraction_minus_core,0.010692393406885159
63,top_speed_radius_mean_z,0.007175091123743371
63,top_tangential_radius_mean_z,0.02506749679705353
63,resid_speed_gini,0.028154545185922503
63,resid_energy_shell_entropy,0.011949641594589694
64,edge_energy_share,0.020817662616626154
64,core_energy_share,0.030351909151098866
64,edge_minus_core_energy_share,0.02049232433168055
64,edge_minus_core_speed_mean,0.02302252549169001
64,edge_minus_core_speed_q75,0.010754406960372553
64,edge_minus_core_tangential_mean,0.028097609927638018
64,edge_minus_core_tangential_q75,0.03463395926709853
64,edge_minus_core_radial_abs_mean,0.05089223009640556
64,edge_minus_core_radial_abs_q75,0.044340058879992345
64,edge_minus_core_radial_signed_mean,0.04230264760041186
64,edge_high_speed_fraction_minus_core,0.03010940175640922
64,top_speed_radius_mean_z,0.027701958975104746
64,top_tangential_radius_mean_z,0.0561151639748165
64,resid_speed_gini,0.032401347577317524
64,resid_energy_shell_entropy,0.022374060869848528
