ob,variable,n_events,phase,real_phase_aligned_z,null_phase_median_aligned_z,null_phase_abs_median_z,event_minus_null_phase_z,abs_event_minus_abs_null_z,p_null_abs_ge_real_abs,phase_gate
12,shell_edge_minus_core,91,early_pre,-0.0281367336440297,0.003827476276736075,0.04530123663518211,-0.031964209920765776,-0.01716450299115241,0.65,False
12,shell_edge_minus_core,91,near_pre,0.008290272102611906,0.019801973780977075,0.05548279378617969,-0.011511701678365169,-0.04719252168356779,0.95,False
12,shell_edge_minus_core,91,near_post,0.10750566436487895,-0.002663419615310329,0.03475093478308555,0.11016908398018928,0.0727547295817934,0.075,False
12,shell_edge_minus_core,91,late_post,-0.1483508634935709,0.009043698253987277,0.06786887101337141,-0.15739456174755817,0.0804819924801995,0.025,False
12,all_tangential,91,early_pre,-0.1064797083373596,-0.007842261750026312,0.0723445313886148,-0.0986374465873333,0.03413517694874481,0.275,False
12,all_tangential,91,near_pre,-0.2072881560569631,0.02186007653633254,0.0846537526762272,-0.22914823259329564,0.1226344033807359,0.05,True
12,all_tangential,91,near_post,0.1508980238909869,-0.020688967601557442,0.042085141866792145,0.17158699149254433,0.10881288202419474,0.075,False
12,all_tangential,91,late_post,0.1446628679589782,-0.00427491368398362,0.04452109018293808,0.14893778164296181,0.10014177777604012,0.075,False
12,shell_core_tangential,91,early_pre,-0.05498659914170462,-0.019662942638934068,0.07001401224304679,-0.03532365650277055,-0.015027413101342174,0.625,False
12,shell_core_tangential,91,near_pre,-0.13972093829179458,-0.011402667614680652,0.062330393193277434,-0.12831827067711393,0.07739054509851714,0.15,False
12,shell_core_tangential,91,near_post,0.08527107783666213,-0.010061254007464918,0.02912914658433522,0.09533233184412705,0.05614193125232691,0.25,False
12,shell_core_tangential,91,late_post,0.05515667594438768,-0.002060091519604024,0.037499971096760315,0.05721676746399171,0.017656704847627366,0.4,False
12,shell_middle_tangential,91,early_pre,0.003139794346955993,0.004114613272252448,0.06198531144414922,-0.0009748189252964546,-0.058845517097193226,0.95,False
12,shell_middle_tangential,91,near_pre,-0.2007660540813586,0.026931699804646672,0.06924559243664824,-0.22769775388600527,0.13152046164471037,0.05,True
12,shell_middle_tangential,91,near_post,0.17191500013603384,-0.012023444092043407,0.04100911127253124,0.18393844422807723,0.1309058888635026,0.025,True
12,shell_middle_tangential,91,late_post,0.15637841708222505,-0.017408384942598935,0.052434911434168355,0.173786802024824,0.1039435056480567,0.025,False
12,shell_edge_tangential,91,early_pre,-0.08005584407775601,0.00842437092763786,0.0690477642889068,-0.08848021500539387,0.011008079788849212,0.425,False
12,shell_edge_tangential,91,near_pre,-0.0897323743743588,-0.00441690620338135,0.059847643349719704,-0.08531546817097745,0.029884731024639094,0.35,False
12,shell_edge_tangential,91,near_post,0.14417426492052532,-0.023627150727302957,0.05899699087966957,0.16780141564782827,0.08517727404085575,0.1,False
12,shell_edge_tangential,91,late_post,0.0761587882598999,-0.02733744787284115,0.06620060663720613,0.10349623613274105,0.009958181622693768,0.375,False
12,shell_radius_corr_tangential,91,early_pre,-0.07953354691721919,0.025272724786844683,0.05269766195324202,-0.10480627170406387,0.026835884963977166,0.325,False
12,shell_radius_corr_tangential,91,near_pre,0.0051505892888186,0.03116572601144471,0.055792920602003755,-0.026015136722626113,-0.05064233131318516,1.0,False
12,shell_radius_corr_tangential,91,near_post,0.13267595790520956,0.004133619693493137,0.04017976568180514,0.12854233821171643,0.09249619222340441,0.025,False
12,shell_radius_corr_tangential,91,late_post,-0.1505433753491388,0.0015532005816366722,0.04544010111600892,-0.15209657593077547,0.10510327423312989,0.05,False
12,density_dense_tangential,91,early_pre,-0.03754403242995155,-0.015078044334163548,0.0648948307491427,-0.022465988095788002,-0.027350798319191155,0.6,False
12,density_dense_tangential,91,near_pre,-0.1735916655387376,0.004035173272981345,0.054963602912925,-0.17762683881171892,0.11862806262581259,0.075,False
12,density_dense_tangential,91,near_post,0.00837165899901254,0.008841910117339528,0.04297898918442504,-0.0004702511183269885,-0.034607330185412497,0.925,False
12,density_dense_tangential,91,late_post,0.16430713539000508,-0.01950404344487553,0.05288334994438679,0.1838111788348806,0.11142378544561829,0.05,False
12,density_sparse_minus_dense,91,early_pre,-0.06176815492225163,0.016011168835914483,0.059869187147040585,-0.07777932375816611,0.0018989677752110426,0.475,False
12,density_sparse_minus_dense,91,near_pre,0.06821905999226839,0.02305321315170499,0.057763940764206094,0.045165846840563406,0.010455119228062297,0.45,False
12,density_sparse_minus_dense,91,near_post,0.10950925495606759,-0.023847913847690073,0.04975097896863219,0.13335716880375767,0.0597582759874354,0.075,False
12,density_sparse_minus_dense,91,late_post,-0.12657892823213268,0.0007462953314259541,0.05927485061650718,-0.12732522356355863,0.0673040776156255,0.15,False
