ob,variable,event_type,relative_time_sec,median_value_z,q25_value_z,q75_value_z,n_events
12,shell_edge_minus_core,high_to_low,-0.5,0.03980586365591371,-0.7292197586852003,0.6743144647411425,47
12,shell_edge_minus_core,low_to_high,-0.5,-0.06972543372629789,-0.859471213802255,0.5742871538436377,44
12,shell_edge_minus_core,high_to_low,-0.45,-0.17730240685673565,-0.7228380873421483,0.7043978047800927,47
12,shell_edge_minus_core,low_to_high,-0.45,-0.10696335606904123,-0.8785419506856329,0.6388567497316548,44
12,shell_edge_minus_core,high_to_low,-0.4,0.22166210906322686,-0.5713816189255676,0.6685169403096825,47
12,shell_edge_minus_core,low_to_high,-0.4,-0.12363872292524455,-0.9165100125515808,0.7415860329598494,44
12,shell_edge_minus_core,high_to_low,-0.35,0.0067757483251638,-0.4451030518261152,0.5544728289135362,47
12,shell_edge_minus_core,low_to_high,-0.35,-0.009436290178081501,-0.8380505237042584,0.6715548265068126,44
12,shell_edge_minus_core,high_to_low,-0.3,-0.04968822190930819,-0.9457158539616433,0.48779079222941246,47
12,shell_edge_minus_core,low_to_high,-0.3,-0.11007657143209501,-0.2792139320171643,0.47127802646592504,44
12,shell_edge_minus_core,high_to_low,-0.25,-0.2740448955300915,-1.0961963321543946,0.4595854998802099,47
12,shell_edge_minus_core,low_to_high,-0.25,-0.045249404452305256,-0.777831598514178,0.5465331731341614,44
12,shell_edge_minus_core,high_to_low,-0.2,-0.25181668068563406,-0.9602889713639413,0.7567555924233766,47
12,shell_edge_minus_core,low_to_high,-0.2,-0.3054995768551071,-0.8037695956846639,0.3921237169102809,44
12,shell_edge_minus_core,high_to_low,-0.15,-0.05419814072894805,-0.8396134447257413,0.6053369727247481,47
12,shell_edge_minus_core,low_to_high,-0.15,0.1319751511317451,-1.005431526084973,0.6481672401919522,44
12,shell_edge_minus_core,high_to_low,-0.1,0.0305258415183258,-0.7808617984666169,0.5920701270253028,47
12,shell_edge_minus_core,low_to_high,-0.1,-0.12385809787855086,-0.5254142896440643,0.7047736401331876,44
12,shell_edge_minus_core,high_to_low,-0.05,-0.1734907006113782,-0.8216137844506546,0.7164777330902912,47
12,shell_edge_minus_core,low_to_high,-0.05,0.05222727433765691,-0.5666079729581929,0.936324334552173,44
12,shell_edge_minus_core,high_to_low,-0.0,-0.1629079336163959,-0.8615203074162014,0.7933500108170106,47
12,shell_edge_minus_core,low_to_high,-0.0,0.302310477849142,-0.572989429112264,0.6341493355744884,44
12,shell_edge_minus_core,high_to_low,0.05,-0.1248648072801226,-0.48990589851154454,0.21528480740970868,47
12,shell_edge_minus_core,low_to_high,0.05,0.31811386219739035,-0.43535565340980953,0.8373886895655483,44
12,shell_edge_minus_core,high_to_low,0.1,-0.05081919166811444,-0.6744252702275906,0.9215056036473964,47
12,shell_edge_minus_core,low_to_high,0.1,0.24606262420184388,-0.19685438176703998,1.0045687743827227,44
