variable,n_ob,n_events,null_median_pre_minus_baseline_z,null_sign_consistency_pre_minus_baseline_z,null_median_event_minus_baseline_z,null_sign_consistency_event_minus_baseline_z,null_median_post_minus_baseline_z,null_sign_consistency_post_minus_baseline_z,null_median_follow_minus_baseline_z,null_sign_consistency_follow_minus_baseline_z,null_median_post_minus_pre_z,null_sign_consistency_post_minus_pre_z,null_pre_to_post_abs_ratio,replicate
edge_minus_core_resid_speed,19,1468,0.05666579818094958,0.631578947368421,0.06718778580538808,0.631578947368421,0.025020676906794836,0.5263157894736842,-0.0800984386756029,0.631578947368421,-0.10818107687114745,0.5789473684210527,2.2647587989740163,54
edge_minus_core_resid_tangential,19,1468,0.08221808420245552,0.631578947368421,0.09031877148142,0.631578947368421,-0.05558770974025733,0.5789473684210527,0.017836696025344087,0.631578947368421,-0.09230646136469312,0.8421052631578947,1.4790694667334376,54
edge_minus_core_resid_speed,19,1466,0.03974284552376808,0.5789473684210527,0.0617202793636656,0.5263157894736842,0.044362736680354425,0.631578947368421,0.00821699115087686,0.5263157894736842,-0.03577951150515567,0.5789473684210527,0.8958609972627722,55
edge_minus_core_resid_tangential,19,1466,0.04670283824844246,0.6842105263157895,0.047418547746624795,0.631578947368421,0.04038628297327325,0.631578947368421,0.011439481348707627,0.5263157894736842,-0.015045028176179767,0.5789473684210527,1.156403481829446,55
edge_minus_core_resid_tangential,19,1466,-0.03588829868047824,0.5263157894736842,-0.04301974113781504,0.5789473684210527,-0.01560799685028802,0.5789473684210527,0.012740140308075576,0.5789473684210527,0.01418671152441256,0.5263157894736842,2.299353275421502,56
edge_minus_core_resid_speed,19,1466,-0.008124869584183625,0.5263157894736842,-0.12610431598412103,0.5789473684210527,-0.06895591475781374,0.5789473684210527,0.029730357308656516,0.5789473684210527,-0.09533417959422347,0.7368421052631579,0.11782701473426478,56
edge_minus_core_resid_tangential,19,1468,-0.03954779855232928,0.631578947368421,0.008702989179510588,0.5789473684210527,-0.00791492117339719,0.5263157894736842,0.002733776074366548,0.5263157894736842,-0.061838480745640134,0.631578947368421,4.996613066122911,57
edge_minus_core_resid_speed,19,1468,-0.07332234820708594,0.5263157894736842,0.04320846603058348,0.5789473684210527,-0.04201746569706061,0.5263157894736842,0.00990686546057263,0.5263157894736842,-0.06455040670279431,0.6842105263157895,1.7450445187658072,57
edge_minus_core_resid_speed,19,1465,-0.07884292437810203,0.6842105263157895,-0.007581492848612703,0.5263157894736842,-0.06706765049309765,0.6842105263157895,-0.021285723521045997,0.5789473684210527,-0.02533656320357064,0.5263157894736842,1.1755730788007288,58
edge_minus_core_resid_tangential,19,1465,-0.02574795879426689,0.631578947368421,0.011034566664944956,0.5263157894736842,-0.10391290749652402,0.7368421052631579,-0.06397058965323568,0.6842105263157895,0.04127760731837449,0.5789473684210527,0.24778402813075154,58
edge_minus_core_resid_tangential,19,1464,0.07962096178981017,0.6842105263157895,0.023894152222512885,0.5263157894736842,0.09112996936355403,0.5263157894736842,-0.025389445783464804,0.5789473684210527,-0.017494986309888327,0.5263157894736842,0.8737077642610653,59
edge_minus_core_resid_speed,19,1464,0.07844612467696906,0.7894736842105263,0.053328965333913875,0.5789473684210527,0.01460928673857545,0.631578947368421,-0.013184921929652926,0.5263157894736842,-0.03993026298721604,0.631578947368421,5.369606749509137,59
edge_minus_core_resid_tangential,19,1471,0.06604872662593314,0.6842105263157895,-0.01515988731263257,0.5263157894736842,0.020933096607658297,0.5263157894736842,0.05691041550683791,0.631578947368421,-0.07613096816021281,0.6842105263157895,3.1552296281750047,60
edge_minus_core_resid_speed,19,1471,0.07841978343869638,0.7368421052631579,0.05536656552818564,0.7368421052631579,0.009965006352541272,0.5263157894736842,-0.04350879024942936,0.5263157894736842,0.029090720141282972,0.631578947368421,7.869516653012248,60
edge_minus_core_resid_speed,19,1465,0.01823436417609267,0.5263157894736842,0.013580501553398489,0.5789473684210527,-0.00455094801985487,0.5263157894736842,-0.0728345110530815,0.6842105263157895,0.019709930755494397,0.631578947368421,4.00671774244395,61
edge_minus_core_resid_tangential,19,1465,-0.033464249564575735,0.5789473684210527,0.022917426637728083,0.5789473684210527,-0.0420742771671689,0.631578947368421,-0.006277360409277927,0.5789473684210527,-0.013979775098893962,0.5263157894736842,0.7953612472441552,61
edge_minus_core_resid_speed,19,1470,-0.09840161838049538,0.6842105263157895,-0.07906504070387982,0.631578947368421,0.05761517890586265,0.5789473684210527,-0.024917545440493072,0.631578947368421,0.10877014714613809,0.631578947368421,1.7079113568539572,62
edge_minus_core_resid_tangential,19,1470,-0.04117994071479911,0.5263157894736842,-0.04632324443416763,0.631578947368421,0.04927136201308488,0.7368421052631579,-0.07791557563564379,0.631578947368421,0.13805863123592027,0.7894736842105263,0.8357784122927847,62
edge_minus_core_resid_tangential,19,1465,0.07213825864734609,0.631578947368421,0.005667216571555889,0.5263157894736842,-0.004353620255065138,0.5789473684210527,-0.0008106002669939771,0.5263157894736842,-0.008300413589980238,0.5263157894736842,16.569717711005726,63
edge_minus_core_resid_speed,19,1465,-0.017203427359213735,0.5789473684210527,0.06516669886682053,0.5263157894736842,-0.03452301986083703,0.5263157894736842,-0.03181992283902774,0.5789473684210527,0.05045652424843822,0.5789473684210527,0.49831756980012437,63
edge_minus_core_resid_speed,19,1468,0.0037694367678384744,0.5263157894736842,0.07707403039096128,0.631578947368421,0.060902658031038226,0.631578947368421,0.013454375511156608,0.5263157894736842,0.10460319645591296,0.5789473684210527,0.06189281206605845,64
edge_minus_core_resid_tangential,19,1468,0.031840460421584504,0.631578947368421,0.17371210513005478,0.6842105263157895,0.019187608936889325,0.5789473684210527,0.012033178596828842,0.5789473684210527,-0.012184969617578062,0.5789473684210527,1.6594282553033128,64
edge_minus_core_resid_tangential,19,1468,0.012723627618443478,0.5789473684210527,0.01768234307640823,0.5263157894736842,-0.03232660273930224,0.5263157894736842,0.07310588876881419,0.7894736842105263,0.04131732510042685,0.5263157894736842,0.39359618828656767,65
edge_minus_core_resid_speed,19,1468,0.07678934444060037,0.7368421052631579,0.059426098836167146,0.5263157894736842,-0.037399724077900875,0.631578947368421,0.09024956099103953,0.6842105263157895,-0.05947162487861865,0.6842105263157895,2.053206175549686,65
edge_minus_core_resid_speed,19,1470,0.041916265315943335,0.5789473684210527,-0.044876102116674144,0.5263157894736842,3.313928662207477e-05,0.5263157894736842,0.03411110418907404,0.631578947368421,-0.022437869764078352,0.5789473684210527,1264.8511657466408,66
edge_minus_core_resid_tangential,19,1470,0.007874195430031525,0.5263157894736842,0.01473653645520756,0.5263157894736842,-0.02459969340476642,0.5789473684210527,-0.048304857267174345,0.5263157894736842,0.03803973208469544,0.5263157894736842,0.3200932345159158,66
edge_minus_core_resid_tangential,19,1467,-0.04729766975718639,0.5263157894736842,0.041375106870978506,0.631578947368421,-0.007792502815071788,0.5789473684210527,0.028300347936588057,0.5789473684210527,-0.03253737815008384,0.5263157894736842,6.069637814657711,67
edge_minus_core_resid_speed,19,1467,0.11003149379882948,0.7368421052631579,0.046953967286858744,0.5263157894736842,-0.05701372283968251,0.631578947368421,0.04284154607090307,0.6842105263157895,-0.026337033667481524,0.631578947368421,1.9299124547300341,67
edge_minus_core_resid_tangential,19,1467,-0.08957309862729523,0.631578947368421,-0.03097619995303396,0.631578947368421,-0.0422400062579242,0.7894736842105263,-0.006164841745893601,0.5263157894736842,-0.013319568305948989,0.5789473684210527,2.120574937426563,68
edge_minus_core_resid_speed,19,1467,0.02414824714294528,0.5789473684210527,-0.03711662234601945,0.5263157894736842,-0.058730397408157775,0.5789473684210527,0.05468709222937321,0.631578947368421,-0.05125716194995572,0.631578947368421,0.4111711857681221,68
edge_minus_core_resid_speed,19,1463,0.004184543435728091,0.5263157894736842,0.048474309095985595,0.631578947368421,0.028195481220672336,0.5263157894736842,-0.04199895807120407,0.5789473684210527,0.05912845000792505,0.5789473684210527,0.14841184667066692,69
edge_minus_core_resid_tangential,19,1463,-0.0005807803782714727,0.5263157894736842,0.016977208823337475,0.5263157894736842,0.02794501463184465,0.5263157894736842,-0.04980818893170247,0.631578947368421,-0.06586166610358413,0.631578947368421,0.02078296919585958,69
edge_minus_core_resid_tangential,19,1469,0.06089575909997566,0.631578947368421,-0.0974576658735721,0.5789473684210527,0.03216614412324581,0.5789473684210527,-0.007556088162556374,0.5789473684210527,-0.017987843904948758,0.631578947368421,1.8931631614486097,70
edge_minus_core_resid_speed,19,1469,0.0032748188547611634,0.5789473684210527,-0.0865079871284451,0.6842105263157895,0.0017879202259441784,0.5263157894736842,0.018814849498891395,0.5263157894736842,-0.04828440089198707,0.6842105263157895,1.8316358902600212,70
edge_minus_core_resid_speed,19,1469,0.03640584672452525,0.631578947368421,-0.0036835559353210756,0.5263157894736842,-0.00709132026112444,0.5263157894736842,0.00726948515908761,0.5263157894736842,0.061523301012670825,0.7368421052631579,5.1338601817361065,71
edge_minus_core_resid_tangential,19,1469,-0.013683293205955752,0.5789473684210527,-0.023451771438584165,0.631578947368421,-0.03421785103524358,0.5789473684210527,-0.043303530188054565,0.6842105263157895,0.0062300629543855235,0.5263157894736842,0.39988756721929386,71
edge_minus_core_resid_tangential,19,1468,-0.009192145704915222,0.5263157894736842,-0.04714099829039442,0.631578947368421,-0.060431291211092225,0.6842105263157895,0.033124365635864905,0.5789473684210527,-0.051259232184163256,0.631578947368421,0.15210904021239902,72
edge_minus_core_resid_speed,19,1468,-0.09299545369646517,0.6842105263157895,-0.12434496638676146,0.6842105263157895,-0.06850904574038941,0.631578947368421,0.031565236412586475,0.5789473684210527,-0.004717138766426959,0.5263157894736842,1.3574186108045558,72
edge_minus_core_resid_tangential,19,1466,-0.06548104423668022,0.5789473684210527,-0.01938659104869689,0.5789473684210527,-0.01754522964512273,0.631578947368421,0.04930394589103393,0.5789473684210527,-0.024937364189680733,0.5789473684210527,3.732128080459911,73
edge_minus_core_resid_speed,19,1466,0.0572675981864319,0.5789473684210527,0.09595329776856043,0.7894736842105263,-0.03262728474613806,0.7368421052631579,0.0005586570772942445,0.5263157894736842,-0.06743865297286113,0.631578947368421,1.7552057620489059,73
edge_minus_core_resid_speed,19,1469,-0.008038935770227573,0.5263157894736842,-0.005982598761934653,0.5263157894736842,-0.007043323405156482,0.5263157894736842,-0.034890191177542995,0.5263157894736842,0.024594726997205565,0.5789473684210527,1.141355480616181,74
edge_minus_core_resid_tangential,19,1469,0.026007299066334054,0.5789473684210527,-0.013376928744873506,0.631578947368421,-0.01884542777643483,0.5263157894736842,-0.02508021467191468,0.5789473684210527,0.04234616941176411,0.6842105263157895,1.380032301461193,74
edge_minus_core_resid_speed,19,1469,-0.0067535004897070205,0.5263157894736842,-0.09309202340809167,0.5263157894736842,-0.0564032273023677,0.6842105263157895,-0.03977194583036869,0.5789473684210527,0.021129732267067478,0.5263157894736842,0.11973606498618779,75
edge_minus_core_resid_tangential,19,1469,0.03493290632527496,0.5263157894736842,-0.06627991966620933,0.6842105263157895,-0.05722722472898609,0.5789473684210527,0.03552028520324955,0.5263157894736842,-0.07499132752897877,0.631578947368421,0.6104246098025637,75
edge_minus_core_resid_tangential,19,1465,0.07322588449721487,0.6842105263157895,-0.029729510747537227,0.5789473684210527,-0.021009242550847712,0.631578947368421,0.046243296566294986,0.7368421052631579,-0.05407679551813526,0.631578947368421,3.4854128757850074,76
edge_minus_core_resid_speed,19,1465,0.009436991790740479,0.5263157894736842,0.001560681919480389,0.5263157894736842,-0.03257513645805221,0.5263157894736842,0.017251688902786222,0.631578947368421,-0.02206811185726481,0.5263157894736842,0.28969922514039875,76
edge_minus_core_resid_speed,19,1468,0.0721326607653542,0.6842105263157895,0.07407867513495713,0.631578947368421,0.06963033492427168,0.7368421052631579,0.038674814062951535,0.5263157894736842,-0.016254056458320815,0.5789473684210527,1.0359372943387963,77
edge_minus_core_resid_tangential,19,1468,0.038271419407523655,0.631578947368421,0.021332267046046016,0.631578947368421,0.0474438953672415,0.631578947368421,0.029193747236013395,0.5789473684210527,-0.03892800817435978,0.5263157894736842,0.8066668875159195,77
edge_minus_core_resid_speed,19,1470,-0.09933459446821716,0.6842105263157895,0.010071343548745143,0.5263157894736842,0.030887662203248845,0.5263157894736842,-0.06151993347100443,0.6842105263157895,0.11040585414727837,0.7368421052631579,3.215995882581521,78
edge_minus_core_resid_tangential,19,1470,-0.17257868524571215,0.7368421052631579,-0.05989846586545794,0.631578947368421,-0.06690139744252854,0.8421052631578947,-0.0625289668584679,0.5789473684210527,0.09366289505005837,0.7894736842105263,2.579597614443934,78
edge_minus_core_resid_tangential,19,1461,-0.0011639574292972021,0.5263157894736842,-0.0056693584460375535,0.5263157894736842,0.12500240058318368,0.7368421052631579,-0.01526125844492543,0.631578947368421,0.07464310233441335,0.631578947368421,0.009311480610507466,79
edge_minus_core_resid_speed,19,1461,-0.06911046486655972,0.5789473684210527,-0.0016793278623040697,0.5263157894736842,0.042265271936913595,0.5789473684210527,-0.04685099436424678,0.5789473684210527,0.08919028580666016,0.7894736842105263,1.6351595931931082,79
edge_minus_core_resid_speed,19,1467,-0.0036971366388744986,0.5263157894736842,0.020582171414857298,0.631578947368421,0.04415593163547983,0.6842105263157895,0.049480201916879074,0.5789473684210527,-0.09228003821115628,0.631578947368421,0.08372910505875963,80
edge_minus_core_resid_tangential,19,1467,0.022481628431472066,0.5789473684210527,0.021045933224251134,0.5263157894736842,-0.026344678448455172,0.5263157894736842,0.02374378468966165,0.6842105263157895,0.0008130067860422641,0.5263157894736842,0.8533650723981552,80
edge_minus_core_resid_speed,19,1467,0.02742896223302519,0.5263157894736842,0.003623790719052611,0.5263157894736842,0.013079631259849567,0.631578947368421,-0.029759173150338936,0.5263157894736842,-0.0399354254836292,0.631578947368421,2.0970745801698283,81
edge_minus_core_resid_tangential,19,1467,0.03249144796493404,0.631578947368421,0.01159327416851915,0.5263157894736842,0.010519429210788106,0.631578947368421,-0.03259916695251286,0.5789473684210527,0.03426268396819637,0.5789473684210527,3.0887082667577372,81
edge_minus_core_resid_speed,19,1466,-0.035741812335729456,0.631578947368421,0.007586639732135858,0.5263157894736842,0.02325134534649892,0.5789473684210527,0.05909356454377595,0.5789473684210527,-0.04265811530831085,0.631578947368421,1.53719330228396,82
edge_minus_core_resid_tangential,19,1466,0.0294878921943139,0.5789473684210527,-0.0023069303709942757,0.5263157894736842,-0.0033642165617648323,0.5263157894736842,0.024493251184592058,0.6842105263157895,-0.012138875410564215,0.5263157894736842,8.765158738427013,82
edge_minus_core_resid_speed,19,1468,-0.0724244820512282,0.631578947368421,0.09265245118833262,0.7368421052631579,-0.043540390252527705,0.7894736842105263,-0.104256315178623,0.7368421052631579,0.028029639876795492,0.5263157894736842,1.6633861486122912,83
edge_minus_core_resid_tangential,19,1468,-0.02549529025140812,0.5789473684210527,0.027526269137648416,0.631578947368421,-0.08358769325696178,0.6842105263157895,-0.036119329394770805,0.5789473684210527,0.013950591067610076,0.5789473684210527,0.30501248758033755,83
edge_minus_core_resid_speed,19,1467,0.0030354053108698487,0.5263157894736842,-0.08790911423207073,0.631578947368421,-0.01180598098896285,0.5789473684210527,-0.0006053902220412022,0.5263157894736842,0.06242685246804233,0.631578947368421,0.25710741984995417,84
edge_minus_core_resid_tangential,19,1467,-0.03830985018960736,0.5263157894736842,-0.009610908453742965,0.631578947368421,-0.06526984398087948,0.631578947368421,-0.0035697392673248313,0.5263157894736842,0.03027018614535945,0.631578947368421,0.5869456375723843,84
edge_minus_core_resid_tangential,19,1469,0.0689468030939612,0.6842105263157895,0.02415624784915482,0.631578947368421,0.15098409080759634,0.5789473684210527,-0.11381342044961842,0.6842105263157895,-0.06048811768583498,0.631578947368421,0.4566494570730782,85
edge_minus_core_resid_speed,19,1469,0.011084151087514038,0.5789473684210527,0.08807162732355489,0.5263157894736842,0.046175715629234886,0.5263157894736842,0.022103508490561218,0.5789473684210527,0.020546383677585524,0.6842105263157895,0.2400428653128748,85
edge_minus_core_resid_speed,19,1466,-0.0978140899782114,0.631578947368421,-0.029390493610720814,0.5789473684210527,0.025717405717184394,0.5789473684210527,-0.05433124179190174,0.7368421052631579,0.05296790967885204,0.5789473684210527,3.803419794899916,86
edge_minus_core_resid_tangential,19,1466,-0.09203834427444982,0.631578947368421,0.0007029107757932501,0.5263157894736842,0.013005885484903668,0.5263157894736842,-0.10516960951612758,0.9473684210526315,0.044683427964004194,0.5789473684210527,7.076668818995951,86
edge_minus_core_resid_speed,19,1468,0.0008367729808651525,0.5263157894736842,-0.06187610332903781,0.631578947368421,0.02671518500427118,0.5263157894736842,-0.009746288956982152,0.5789473684210527,-0.06126472235255466,0.631578947368421,0.031321998359037026,87
edge_minus_core_resid_tangential,19,1468,-0.00619558504283263,0.5263157894736842,-0.07121346391054562,0.5789473684210527,-0.08156207266711396,0.6842105263157895,-0.020482228326249713,0.5789473684210527,-0.0532378138657664,0.5789473684210527,0.07596159391533837,87
edge_minus_core_resid_speed,19,1469,0.0577631204624342,0.5789473684210527,0.11173320590890407,0.631578947368421,0.017998783848627797,0.631578947368421,0.03334481510974911,0.6842105263157895,0.04331396182452818,0.5789473684210527,3.2092790795328088,88
edge_minus_core_resid_tangential,19,1469,0.003853071393956631,0.5263157894736842,0.016385232486020498,0.5789473684210527,-0.04563394831988013,0.5263157894736842,0.04898396794562328,0.7368421052631579,0.06793751525581784,0.5789473684210527,0.08443431997046956,88
edge_minus_core_resid_speed,19,1466,-0.03069891732408614,0.5263157894736842,-0.09550133589057207,0.5789473684210527,-0.0048324683772335356,0.5263157894736842,-0.07186174773562913,0.6842105263157895,-0.0005863814336654893,0.5263157894736842,6.3526369812812895,89
edge_minus_core_resid_tangential,19,1466,0.016102115684931195,0.5789473684210527,-0.026839697468121815,0.5263157894736842,-0.07937302894184017,0.5263157894736842,-0.0400778296198169,0.5263157894736842,-0.03679232727913462,0.631578947368421,0.202866337590945,89
edge_minus_core_resid_speed,19,1468,0.011053706470544267,0.5263157894736842,0.030219130661339466,0.631578947368421,0.060584860204577734,0.5789473684210527,0.0038337110744674496,0.5263157894736842,0.08561597298612239,0.631578947368421,0.18244997897525989,90
edge_minus_core_resid_tangential,19,1468,0.04452330510768566,0.6842105263157895,0.04890043418629242,0.6842105263157895,-0.032718617217279665,0.631578947368421,0.053586081239364425,0.631578947368421,0.021674604690257546,0.631578947368421,1.3607942173109806,90
edge_minus_core_resid_speed,19,1468,0.08122608157490334,0.6842105263157895,-0.007402693118129716,0.5263157894736842,0.0555926850656608,0.7894736842105263,0.034599655065649826,0.5789473684210527,0.012227278700224331,0.5789473684210527,1.4610929743538525,91
edge_minus_core_resid_tangential,19,1468,0.02101830843503953,0.5789473684210527,-0.03245205083833949,0.631578947368421,0.03782947474072296,0.631578947368421,0.0318019298095521,0.5263157894736842,-0.07026783789050838,0.5789473684210527,0.5556066685856884,91
edge_minus_core_resid_tangential,19,1467,-0.12043120031467469,0.5789473684210527,-0.08583365165297852,0.631578947368421,0.053360442662514246,0.7368421052631579,-0.004026881476005606,0.5263157894736842,0.03188648387239912,0.5263157894736842,2.256937804589798,92
edge_minus_core_resid_speed,19,1467,-0.035253734643425294,0.5789473684210527,-0.0640756020905826,0.7368421052631579,0.04992658035488895,0.7368421052631579,0.018167032921940884,0.631578947368421,0.09406709484538138,0.5789473684210527,0.7061115420450211,92
edge_minus_core_resid_tangential,19,1471,-0.06371458988789827,0.6842105263157895,-0.041662639472135936,0.5789473684210527,-0.026848638594821173,0.6842105263157895,-0.01763584691080569,0.5789473684210527,0.12539274992776459,0.6842105263157895,2.3731031896786066,93
edge_minus_core_resid_speed,19,1471,-0.03013434118431553,0.631578947368421,-0.011428938921915488,0.5263157894736842,-0.027239804722900274,0.5789473684210527,-0.021972448670359107,0.5789473684210527,0.03891746285101939,0.7368421052631579,1.1062612779665724,93
edge_minus_core_resid_tangential,19,1470,0.05578147812879408,0.6842105263157895,0.00962103404470828,0.5263157894736842,0.033910772108959736,0.631578947368421,0.032829232140839694,0.631578947368421,-0.03421282464999012,0.631578947368421,1.644948630174533,94
edge_minus_core_resid_speed,19,1470,0.05725038692805699,0.5789473684210527,-0.0017278778826671226,0.5263157894736842,0.01870122399146637,0.631578947368421,0.061986812149261605,0.6842105263157895,-0.04636288937785976,0.5789473684210527,3.061317641785433,94
edge_minus_core_resid_speed,19,1466,0.11374528706678738,0.6842105263157895,-0.01797115071078817,0.5789473684210527,-0.0515319398240046,0.631578947368421,0.05019781815806876,0.5789473684210527,-0.08038399440308935,0.5789473684210527,2.2072774177579584,95
edge_minus_core_resid_tangential,19,1466,0.002516552286750809,0.5263157894736842,0.0050766359227345514,0.5263157894736842,-0.06794493846567343,0.6842105263157895,-0.016890142608512654,0.5263157894736842,-0.02971859337778804,0.5263157894736842,0.03703811267740275,95
edge_minus_core_resid_tangential,19,1464,0.010141349306756753,0.5263157894736842,-0.07112688768307437,0.5789473684210527,-0.01691821973517619,0.5263157894736842,0.067757756396707,0.5789473684210527,0.04292408476562787,0.5263157894736842,0.5994335967673338,96
edge_minus_core_resid_speed,19,1464,-0.04923495152661446,0.5789473684210527,0.015024938877224284,0.5263157894736842,-0.03525919318853421,0.5789473684210527,0.01229546399546666,0.5789473684210527,-0.01808828782500066,0.5789473684210527,1.396372040147106,96
edge_minus_core_resid_speed,19,1465,0.04743517069922741,0.5263157894736842,0.02878260545497846,0.631578947368421,0.0051178079039651825,0.5263157894736842,0.021822178679924142,0.5789473684210527,-0.051137649968384324,0.631578947368421,9.268650091863652,97
edge_minus_core_resid_tangential,19,1465,0.07756958773452349,0.631578947368421,0.028201464958589217,0.5263157894736842,-0.07906597488090766,0.7894736842105263,-0.039646020693692,0.5789473684210527,-0.11068366409474158,0.7368421052631579,0.9810741959656086,97
edge_minus_core_resid_speed,19,1469,0.08516508976904688,0.5263157894736842,-0.05055500135370261,0.5263157894736842,0.03754554840511104,0.5263157894736842,0.06219542754032806,0.6842105263157895,-0.02340156908633252,0.5789473684210527,2.268313911682095,98
edge_minus_core_resid_tangential,19,1469,-0.007632137396841557,0.5263157894736842,-0.04284079077228775,0.5263157894736842,-0.07240634952238101,0.6842105263157895,-0.005163012464165312,0.5263157894736842,-0.007089352219399464,0.5263157894736842,0.10540701813012188,98
edge_minus_core_resid_tangential,19,1466,-0.15595229546704253,0.8421052631578947,-0.08816452739585487,0.631578947368421,-0.05300465133558735,0.7368421052631579,-0.029717072758896464,0.631578947368421,0.008371530685700651,0.5263157894736842,2.9422379270012495,99
edge_minus_core_resid_speed,19,1466,-0.041392604325320215,0.5263157894736842,0.034024562748758785,0.5263157894736842,-0.11371984213399311,0.5263157894736842,0.03435418166603743,0.5789473684210527,0.002135387867471056,0.5263157894736842,0.3639875289006152,99
edge_minus_core_resid_speed,19,1468,-0.07730080554496582,0.5789473684210527,0.0047424357474145085,0.5263157894736842,-0.018746662906440323,0.6842105263157895,-0.06863061211864974,0.6842105263157895,-0.02219197884323293,0.5263157894736842,4.12344351262696,100
edge_minus_core_resid_tangential,19,1468,-0.005585889967382518,0.5263157894736842,0.013779504507131779,0.5789473684210527,-0.08079392230892954,0.6842105263157895,-0.04769131249800394,0.7894736842105263,0.057015612826453406,0.5789473684210527,0.06913750202674777,100
edge_minus_core_resid_tangential,19,1468,0.10226905710694044,0.6842105263157895,0.06584008403399408,0.6842105263157895,-0.04294304646117819,0.631578947368421,0.02675846712536163,0.631578947368421,-0.09417451261301424,0.6842105263157895,2.38150447009843,101
edge_minus_core_resid_speed,19,1468,0.11038245306677641,0.6842105263157895,0.04940392700388735,0.6842105263157895,-0.07019425878987204,0.631578947368421,0.04787327312666125,0.631578947368421,0.002166776168223205,0.5263157894736842,1.5725282233865958,101
edge_minus_core_resid_speed,19,1467,-0.016019863672772236,0.5263157894736842,-0.06166425404579012,0.5789473684210527,0.026630637605561502,0.5789473684210527,0.002807428186119121,0.5263157894736842,0.0009975687314712767,0.5263157894736842,0.6015576461236013,102
edge_minus_core_resid_tangential,19,1467,0.046554645279588414,0.5789473684210527,-0.04381596461585158,0.5263157894736842,-0.043305347175261355,0.631578947368421,-0.027621636911991487,0.5263157894736842,-0.06514346483452653,0.6842105263157895,1.0750322608239764,102
edge_minus_core_resid_tangential,19,1468,-0.10406123895063454,0.5263157894736842,-0.027510343786363342,0.5263157894736842,-0.042748180676493996,0.7368421052631579,-0.07090658819363566,0.631578947368421,-0.07186348239384645,0.631578947368421,2.434284624605202,103
edge_minus_core_resid_speed,19,1468,-0.05563210105374834,0.7368421052631579,0.018985084906860475,0.5263157894736842,-0.054434442510532643,0.631578947368421,-0.04160362640963508,0.5789473684210527,-8.250576126472842e-05,0.5263157894736842,1.0220018519154295,103
edge_minus_core_resid_tangential,19,1467,-0.005299934437249338,0.5263157894736842,0.046027509797356175,0.5263157894736842,0.05709355530197396,0.6842105263157895,-0.012589025068811162,0.5263157894736842,0.010036987881763798,0.5263157894736842,0.0928289438136654,104
edge_minus_core_resid_speed,19,1467,0.09195519776675187,0.7368421052631579,-0.01795532952898693,0.5789473684210527,0.04869951758185154,0.631578947368421,0.008966767428800163,0.5263157894736842,-0.06755637689547025,0.5789473684210527,1.8882157839078901,104
edge_minus_core_resid_tangential,19,1470,0.017876679894379716,0.5263157894736842,-0.04123665124598441,0.5263157894736842,-0.07615879043592216,0.631578947368421,0.02101985436076842,0.5263157894736842,-0.028399736092736577,0.5263157894736842,0.234729041678001,105
edge_minus_core_resid_speed,19,1470,-0.10464260152135242,0.6842105263157895,-0.017000980793021522,0.5263157894736842,-0.09024921917957794,0.6842105263157895,0.011594973906717987,0.5789473684210527,-0.03843261740160875,0.5263157894736842,1.1594848406736298,105
edge_minus_core_resid_speed,19,1468,0.03562301743094287,0.5789473684210527,-0.003992556185990259,0.5263157894736842,0.0019272743803967762,0.5263157894736842,-0.05770739298884531,0.6842105263157895,-0.02669407886419045,0.5263157894736842,18.483625265443006,106
edge_minus_core_resid_tangential,19,1468,0.04786700831775753,0.6842105263157895,-0.034891645920342995,0.5263157894736842,-0.055467120432017625,0.5789473684210527,-0.018064790028853972,0.5789473684210527,-0.06290931475871502,0.5789473684210527,0.8629798688833136,106
edge_minus_core_resid_speed,19,1470,0.01687205611239223,0.5263157894736842,-0.05582042978915669,0.5789473684210527,-0.002042244122197251,0.5789473684210527,0.01619338394279471,0.5263157894736842,0.0372472320313094,0.631578947368421,8.261527566175381,107
edge_minus_core_resid_tangential,19,1470,-0.044883421019496356,0.6842105263157895,-0.1555860598493263,0.631578947368421,-0.03440835222529104,0.5789473684210527,-0.01388139110824782,0.5263157894736842,0.03909576547314125,0.5789473684210527,1.3044338980727437,107
edge_minus_core_resid_speed,19,1470,-0.005487429926464227,0.5263157894736842,-0.03751662271944442,0.5789473684210527,0.029237892576029934,0.5263157894736842,-0.04369258274157162,0.5789473684210527,-0.042957507069615763,0.5789473684210527,0.1876821290110006,108
edge_minus_core_resid_tangential,19,1470,0.028691894168497087,0.5263157894736842,0.021220737247391902,0.631578947368421,-0.06302912433398494,0.631578947368421,-0.0011689903064622809,0.5263157894736842,-0.090918237775901,0.6842105263157895,0.4552164490888632,108
edge_minus_core_resid_tangential,19,1466,-0.12057493325300919,0.6842105263157895,-0.05153017635850039,0.5789473684210527,0.019101068501853447,0.631578947368421,-0.0749665989771734,0.631578947368421,0.08157628947739914,0.7368421052631579,6.312470595103586,109
edge_minus_core_resid_speed,19,1466,-0.13972238129629122,0.6842105263157895,-0.027045499858036004,0.5263157894736842,-0.015179480970167414,0.5263157894736842,-0.028761739929802313,0.6842105263157895,0.11949394219832397,0.7368421052631579,9.204687668233905,109
edge_minus_core_resid_speed,19,1468,0.05023204603113155,0.8421052631578947,0.06255473017379759,0.5789473684210527,0.07720125128471432,0.631578947368421,0.07294063219607637,0.6842105263157895,-0.08770168226636843,0.6842105263157895,0.6506636252031499,110
