ob,variable,relative_time_sec,real_median_aligned_z,real_q25_aligned_z,real_q75_aligned_z,null_median_aligned_z,null_q25_aligned_z,null_q75_aligned_z,real_minus_null_aligned_z,n_events
14,shell_edge_minus_core,-0.5,-0.132693866047518,-0.6191893240882892,0.5674628781352923,0.0034925606074331927,-0.10251325346002965,0.14267441891121724,-0.1361864266549512,47
14,shell_edge_minus_core,-0.45,0.20540290246821336,-0.5367551949500321,0.6441204711058464,0.02730506627238463,-0.14705197735686842,0.1603721882263114,0.17809783619582872,47
14,shell_edge_minus_core,-0.4,-0.16143095522547457,-0.7421573377964064,0.4425266074169958,0.04111462580188549,-0.12400288348410367,0.12039893315627959,-0.20254558102736006,47
14,shell_edge_minus_core,-0.35,-0.2319869141196352,-0.679834064184537,0.34809065134019324,0.0014068446837471743,-0.07114780232731835,0.15899435966097297,-0.23339375880338237,47
14,shell_edge_minus_core,-0.3,-0.27082833947470386,-0.7204478720053101,0.3948395238062259,0.04358818876273589,-0.04381260277615684,0.13884014789917928,-0.31441652823743976,47
14,shell_edge_minus_core,-0.25,-0.2954381626210722,-0.8459728361250372,0.4348653059515177,0.05255038355733821,-0.1046078099456973,0.14879648271872825,-0.3479885461784104,47
14,shell_edge_minus_core,-0.2,-0.03056565863335183,-0.6001950467064683,0.5940199149909247,-0.0024454523845922824,-0.06122698456656818,0.10031154308387999,-0.028120206248759546,47
14,shell_edge_minus_core,-0.15,0.21519232639180091,-0.4926889422243391,1.0227905035619616,0.00584411596567988,-0.12706756862994303,0.10459636551153761,0.20934821042612103,47
14,shell_edge_minus_core,-0.1,0.14645198641861523,-0.7285735369963545,0.8791885182298689,-0.03767374063574436,-0.16148337672093555,0.09569183473784187,0.1841257270543596,47
14,shell_edge_minus_core,-0.05,0.1535705458432267,-0.4235084460918546,0.5218230907640278,0.00844494367178783,-0.10691740650355232,0.202390470554392,0.14512560217143888,47
14,shell_edge_minus_core,-0.0,0.049813506911526,-0.5594863157844947,0.749731111951388,-0.01052689307958865,-0.09360144152524873,0.06847555560536017,0.06034039999111465,47
14,shell_edge_minus_core,0.05,-0.21416023823010272,-0.7162881792150223,0.350156183815366,-0.020613925278151146,-0.07740479234031553,0.12997295739375445,-0.19354631295195157,47
14,shell_edge_minus_core,0.1,-0.00871505954093571,-0.6609299116063212,0.5587855331409193,0.02587937083960927,-0.12837223835544753,0.11130841374734943,-0.03459443038054498,47
14,shell_edge_minus_core,0.15,0.18649172068580766,-0.7905257892231423,0.6129462350881258,-0.03839633742085924,-0.16634913336186755,0.04349037473931576,0.2248880581066669,47
14,shell_edge_minus_core,0.2,-0.19539754314920227,-0.8772616155631705,0.7718910440019564,0.027116119299008798,-0.08738165625550556,0.10822452082817466,-0.22251366244821108,47
14,shell_edge_minus_core,0.25,0.0909085341983396,-0.625908739900739,0.663577096632082,-0.03977185060637918,-0.09869927490569397,0.0705230095003744,0.13068038480471877,47
14,shell_edge_minus_core,0.3,0.08064480577852692,-0.5407474125972732,0.5569074423709136,0.0068283980982458276,-0.14543684644735835,0.07604361459912436,0.0738164076802811,47
14,shell_edge_minus_core,0.35,-0.037143900552354,-0.4393233400472867,0.3578990861114093,0.013589733907447138,-0.08592880864583066,0.16162519968328684,-0.05073363445980114,47
14,shell_edge_minus_core,0.4,0.038946558762021105,-0.45557098333505947,0.7400591486671494,0.03185120255066676,-0.12790404322376298,0.12642006698007427,0.007095356211354348,47
14,shell_edge_minus_core,0.45,0.0657842597353831,-0.5531599916741493,0.8701708504317465,-0.023558339354158825,-0.09630653580033254,0.06555115955807063,0.08934259908954192,47
14,shell_edge_minus_core,0.5,-0.014882750238996045,-0.7322085144778746,0.74817112242145,0.0017763049301507405,-0.11656505103845274,0.08850845260406492,-0.016659055169146786,47
14,all_tangential,-0.5,-0.11645708022742718,-0.6132962214499258,0.5286342908235084,-0.041591849957505735,-0.1285053923122803,0.11901487184912418,-0.07486523026992145,47
14,all_tangential,-0.45,-0.05892419288234757,-0.7734385435550237,0.5294524509902765,-0.026717554019290247,-0.13291010859650382,0.11588559486729193,-0.03220663886305732,47
